timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-09-15T00:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.510000000000002,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.21,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.1500000000000001,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.18,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,6.1530000000000005,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.166,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.879999999999999,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,6.234,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.48,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.71,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.15,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.8130000000000001,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.850000000000001,43.4376333,-70.3491167,0x429b27d9
2026-09-15T00:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.32,43.4376333,-70.3491167,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.11,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.684,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.48,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.24,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.18,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.864,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.95,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.420000000000002,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.31,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,2.81,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.494,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.12,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.969999999999999,43.4376333,-70.3492333,0x429b27d9
2026-09-15T01:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.482,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.87,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.065,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.41,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.14,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,5.03,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.95,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.543,43.4376333,-70.3492333,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,4.333,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.04,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.442,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,2.6,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.379999999999999,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.13,43.4377333,-70.3494167,0x429b27d9
2026-09-15T02:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.74,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.19,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.249,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.27,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,3.025,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.4000000000000001,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,5.08,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.96,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.25,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,15.219999999999999,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,6.24,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.6900000000000001,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.336,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.330000000000002,43.4377333,-70.3494167,0x429b27d9
2026-09-15T03:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,3.3890000000000002,43.4377333,-70.3494167,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.24,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.55,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.93,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,15.469999999999999,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,3.115,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.330000000000002,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.262,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.41,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.73,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.21,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.831,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,15.620000000000001,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.490000000000002,43.4377833,-70.3493667,0x429b27d9
2026-09-15T04:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.265,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,15.73,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.5,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.04,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.15,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,0.895,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377833,-70.3493667,0x429b27d9
2026-09-15T05:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.86,43.4377833,-70.3493667,0x429b27d9
