timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-04-20T00:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.23,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,5.3100000000000005,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,3.17,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.26,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,6.049,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.896,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.09,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,6.02,43.4373833,-70.34935,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.15,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.1899999999999995,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.49,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.42,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.05,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,6.082,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.33,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,5.9399999999999995,43.4374333,-70.3494167,0x429b27d9
2026-04-20T00:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.73,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.1,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.15,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,0.031,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.55,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.9,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.04,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,5.84,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.07,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.1,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.7000000000000001,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,6.2,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,5.85,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.069,43.4374333,-70.3494167,0x429b27d9
2026-04-20T01:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.849,43.4374333,-70.3494167,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.785,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,5.880000000000001,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.02,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.215,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.66,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,5.83,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.050000000000001,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.05,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.92,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.14,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,6.109999999999999,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,4.0120000000000005,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.97,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.04,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,5.970000000000001,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34965,0x429b27d9
2026-04-20T02:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.5740000000000001,43.4375167,-70.34965,0x429b27d9
2026-04-20T03:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.21,43.4375167,-70.34965,0x429b27d9
2026-04-20T03:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,6.07,43.4375167,-70.34965,0x429b27d9
2026-04-20T03:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.05,43.4375167,-70.34965,0x429b27d9
2026-04-20T03:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34965,0x429b27d9
