timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-08-07T00:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,20.150000000000002,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.47,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.41000000000000003,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.08,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,1.83,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.38,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,16.31,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.44,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,20.080000000000002,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.6500000000000001,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.08,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.01,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.677,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,16.28,43.4377167,-70.3491333,0x429b27d9
2026-08-07T00:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.77,43.4377167,-70.3491333,0x429b27d9
2026-08-07T01:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.08,43.4377167,-70.3491167,0x429b27d9
