timestamp,sensorPosition,data_type_name,unit_type,units,value,latitude,longitude,configuration_checksum
2026-06-25T00:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.61,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,6.4,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.93,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.11,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.58,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.17,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.03,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.95,43.43755,-70.3493833,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.11,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.64,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,2.9,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.75,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.03,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,5.7090000000000005,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.066,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.14,43.4375167,-70.34935,0x429b27d9
2026-06-25T00:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,2.32,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.09,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.650000000000002,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,6.141,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,3.19,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.726,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.03,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,14.120000000000001,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.12,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.66,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.1400000000000001,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,5.9,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.04,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.900000000000002,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.216,43.4375167,-70.34935,0x429b27d9
2026-06-25T01:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,1.208,43.4375167,-70.34935,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,1.6460000000000001,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.830000000000002,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.04,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.093,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,1.26,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.95,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.629999999999999,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.16,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_abs_speed_std_15bits,speed,cm/s,0.78,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.19,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,1,bm_soft_temperature_mean_13bits,temperature,°C,14.620000000000001,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_direction_circ_mean_13bits,direction,rad,2.236,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_abs_speed_mean_15bits,speed,cm/s,4.07,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_std_tilt_mean_8bits,tilt,rad,0.05,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_temperature_mean_13bits,temperature,°C,13.91,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_reading_count_10bits,reading_count,count,5.0,43.4374333,-70.3493333,0x429b27d9
2026-06-25T02:35:30.000Z,2,aanderaa_direction_circ_std_13bits,direction,rad,0.375,43.4374333,-70.3493333,0x429b27d9
2026-06-25T03:05:30.000Z,2,aanderaa_abs_tilt_mean_8bits,tilt,rad,0.21,43.4374333,-70.3493333,0x429b27d9
