Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1777248000,hdr,43.437547,-70.3494562,0.366,12.799,6.864,146.748,38.899,152.482,52.772,0.61,182,0.029296875,0.126953125,0.29,12.271,150.207,50.414,0.126953125,0.80078125,0.223,3.925,154.417,55.502
1777248900,hdr,43.437547,-70.3494683,0.343,12.799,6.549,146.302,44.401,155.292,51.538,0.71,212,0.029296875,0.126953125,0.268,11.711,155.074,47.969,0.126953125,0.80078125,0.214,3.867,154.86,55.549
1777249200,embedded,43.4375333,-70.3494667,0.36,12.8,6.88,151.486,44.81,155.846,51.729,0.8,200,,,,,,,,,,,,
1777249800,hdr,43.4375448,-70.3494527,0.333,11.378,6.751,158.92,40.254,162.893,54.697,0.46,165,0.029296875,0.126953125,0.268,11.27,165.107,50.473,0.126953125,0.80078125,0.198,3.901,159.347,61.925
1777250700,hdr,43.437549,-70.3494558,0.372,12.799,7.654,158.346,43.882,156.458,49.417,0.67,17,0.029296875,0.126953125,0.314,11.46,158.158,45.596,0.126953125,0.80078125,0.2,4.21,151.713,58.02
1777251000,embedded,43.4375333,-70.34945,0.34,12.8,7.06,161.83,46.709,160.617,51.38,0.8,251,,,,,,,,,,,,
1777251600,hdr,43.4375405,-70.3494638,0.358,12.799,7.52,152.114,38.036,154.763,48.149,0.58,251,0.029296875,0.126953125,0.301,11.344,153.971,40.822,0.126953125,0.80078125,0.194,4.164,153.914,61.581
1777252500,hdr,43.4375332,-70.3494488,0.363,12.799,7.812,161.034,41.346,159.776,47.586,0.45,19,0.029296875,0.126953125,0.309,11.426,161.073,43.121,0.126953125,0.80078125,0.19,4.257,152.756,56.928
1777252800,embedded,43.4375333,-70.34945,0.36,12.8,7.74,154.906,40.587,155.16,46.699,0.4,280,,,,,,,,,,,,
1777253400,hdr,43.4375327,-70.3494405,0.346,11.378,7.787,154.327,34.625,154.528,45.293,0.38,4,0.029296875,0.126953125,0.297,11.028,153.783,41.188,0.126953125,0.80078125,0.178,4.275,159.199,58.796
1777254300,hdr,43.4375203,-70.3494387,0.367,12.799,8.49,178.092,32.681,167.893,43.318,0.41,148,0.029296875,0.126953125,0.328,11.604,169.613,38.707,0.126953125,0.80078125,0.165,4.127,158.649,58.082
1777254600,embedded,43.4375167,-70.3494333,0.36,12.8,8.08,169.847,39.721,162.148,44.504,0.4,125,,,,,,,,,,,,
1777255200,hdr,43.437514,-70.3494365,0.363,12.799,7.752,160.978,44.621,157.886,44.704,0.43,135,0.029296875,0.126953125,0.309,11.127,156.384,39.86,0.126953125,0.80078125,0.191,4.323,164.084,56.902
1777256100,hdr,43.4374945,-70.3494278,0.349,10.24,7.847,150.553,30.084,154.806,42.466,0.54,125,0.029296875,0.126953125,0.304,11.081,153.342,37.639,0.126953125,0.80078125,0.171,4.083,162.904,55.772
1777256400,embedded,43.4375,-70.3494333,0.35,10.24,7.74,148.7,30.533,152.742,45.313,0.4,120,,,,,,,,,,,,
1777257000,hdr,43.4374775,-70.3494275,0.355,11.378,8.17,155.888,37.487,154.279,44.304,0.41,133,0.029296875,0.126953125,0.315,11.172,154.284,40.117,0.126953125,0.80078125,0.163,4.077,153.097,56.758
1777257900,hdr,43.4374783,-70.3494245,0.354,12.799,8.164,167.502,29.988,161.52,42.958,0.44,163,0.029296875,0.126953125,0.31,11.187,162.201,37.325,0.126953125,0.80078125,0.171,4.316,156.422,57.67
1777258200,embedded,43.4374667,-70.3494167,0.36,12.8,8.2,159.452,33.416,156.911,41.685,0.4,148,,,,,,,,,,,,
1777258800,hdr,43.4374785,-70.3494247,0.351,10.24,8.03,158.867,31.451,158.246,43.931,0.55,191,0.029296875,0.126953125,0.312,10.828,157.825,40.952,0.126953125,0.80078125,0.162,4.107,157.825,55.088
1777259700,hdr,43.4374833,-70.3494253,0.393,9.309,8.266,148.866,25.644,155.367,39.322,0.45,200,0.029296875,0.126953125,0.354,10.78,155.206,35.794,0.126953125,0.80078125,0.172,4.163,158.673,54.617
1777260000,embedded,43.4374667,-70.3494167,0.37,10.24,8.24,155.206,31.539,155.664,42.056,0.4,182,,,,,,,,,,,,
1777260600,hdr,43.4374885,-70.3494297,0.357,10.24,8.245,151.907,37.166,154.234,39.328,0.36,236,0.029296875,0.126953125,0.317,10.63,152.474,37.254,0.126953125,0.80078125,0.166,4.539,159.176,48.94
1777261500,hdr,43.4374773,-70.3494287,0.363,12.799,8.882,146.461,27.527,152.751,35.767,0.31,205,0.029296875,0.126953125,0.329,11.243,150.509,31.755,0.126953125,0.80078125,0.154,4.528,164.026,50.96
1777261800,embedded,43.4374667,-70.3494167,0.36,9.3,8.52,154.74,29.924,153.212,37.367,0.4,222,,,,,,,,,,,,
1777262400,hdr,43.4374827,-70.3494038,0.342,9.309,8.459,144.459,32.393,148.128,38.161,0.31,199,0.029296875,0.126953125,0.306,11.027,146.507,34.067,0.126953125,0.80078125,0.152,4.361,155.781,50.708
