Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1771286400,hdr,43.4374922,-70.3495908,0.306,12.799,4.464,146.167,29.999,139.833,46.4,1.7,125,0.029296875,0.126953125,0.167,12.881,148.777,53.846,0.126953125,0.80078125,0.257,3.496,138.088,41.657
1771287300,hdr,43.4375152,-70.3495987,0.294,3.531,4.022,130.139,29.57,137.956,44.123,1.33,133,0.029296875,0.126953125,0.123,11.696,147.962,58.996,0.126953125,0.80078125,0.266,3.525,137.675,40.631
1771287600,embedded,43.4375167,-70.3496,0.29,3.42,4.18,132.291,31.552,141.126,47.651,1.2,131,,,,,,,,,,,,
1771288200,hdr,43.437524,-70.3496148,0.307,3.531,4.109,136.566,26.598,141.999,42.237,1.83,136,0.029296875,0.126953125,0.125,12.257,152.244,54.706,0.126953125,0.80078125,0.28,3.63,141.457,39.668
1771289100,hdr,43.4375302,-70.349594,0.291,3.657,3.86,140.381,37.924,141.374,42.127,1.48,127,0.029296875,0.126953125,0.104,11.692,152.294,53.271,0.126953125,0.80078125,0.272,3.513,141.029,40.246
1771289400,embedded,43.4375333,-70.3495833,0.3,3.66,3.94,142.582,32.597,142.548,46.297,1.6,131,,,,,,,,,,,,
1771290000,hdr,43.4375263,-70.3496002,0.298,4.452,3.821,133.974,25.556,137.369,43.635,1.63,118,0.029296875,0.126953125,0.118,11.06,148.954,51.369,0.126953125,0.80078125,0.274,3.406,136.6,42.25
1771290900,hdr,43.4375055,-70.3496008,0.316,3.657,3.759,136.031,31.395,136.808,40.86,1.58,136,0.029296875,0.126953125,0.109,11.347,147.786,52.55,0.126953125,0.80078125,0.296,3.445,136.555,39.292
1771291200,embedded,43.4375,-70.3495833,0.31,3.66,3.82,134.813,31.793,140.184,45.775,1.2,125,,,,,,,,,,,,
1771291800,hdr,43.4374695,-70.3495872,0.316,3.413,3.923,128.238,31.369,141.974,42.964,1.51,128,0.029296875,0.126953125,0.13,11.631,160.277,47.789,0.126953125,0.80078125,0.288,3.459,139.994,41.526
1771292700,hdr,43.437421,-70.349496,0.317,3.793,3.959,139.053,31.991,141.352,43.415,1.48,133,0.029296875,0.126953125,0.123,12.147,154.445,57.58,0.126953125,0.80078125,0.292,3.532,140.31,40.203
1771293000,embedded,43.4374167,-70.3495,0.32,3.8,3.98,140.586,34.024,142.997,46.493,1.2,131,,,,,,,,,,,,
1771293600,hdr,43.4374093,-70.3494772,0.352,3.938,4.1,136.921,28.1,139.062,43.168,1.74,123,0.029296875,0.126953125,0.146,13.187,161.204,59.027,0.126953125,0.80078125,0.32,3.588,137.23,38.63
1771294500,hdr,43.4374223,-70.3494805,0.318,4.096,3.768,140.466,35.373,140.007,42.541,1.59,129,0.029296875,0.126953125,0.103,12.033,156.042,59.244,0.126953125,0.80078125,0.301,3.49,139.856,40.085
1771294800,embedded,43.4374167,-70.3494667,0.33,3.8,4.02,133.933,30.983,140.455,49.117,1.6,125,,,,,,,,,,,,
1771295400,hdr,43.4374272,-70.3494562,0.322,4.096,3.967,140.889,27.02,140.257,40.861,1.43,127,0.029296875,0.126953125,0.12,11.786,160.643,53.669,0.126953125,0.80078125,0.298,3.583,138.556,38.816
