Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1778976000,hdr,43.4375682,-70.349385,0.994,10.24,5.313,153.196,31.698,160.742,39.519,6.2,180,0.029296875,0.126953125,0.635,10.175,148.973,36.91,0.126953125,0.80078125,0.765,3.998,167.779,41.027
1778976900,hdr,43.4375833,-70.3494603,1.051,11.378,5.573,159.075,27.598,160.73,37.163,5.45,183,0.029296875,0.126953125,0.721,10.005,154.008,32.595,0.126953125,0.80078125,0.765,4.001,165.527,41.297
1778977200,embedded,43.43755,-70.34945,1.03,9.3,5.56,150.115,26.791,157.806,38.98,5.6,182,,,,,,,,,,,,
1778977800,hdr,43.4375623,-70.349496,0.93,9.309,5.311,156.444,26.5,160.209,38.555,5.73,165,0.029296875,0.126953125,0.624,9.938,156.146,32.094,0.126953125,0.80078125,0.689,3.843,161.345,43.366
1778978700,hdr,43.4375567,-70.3495553,1.008,9.309,5.594,151.257,22.329,157.751,36.821,6.39,177,0.029296875,0.126953125,0.72,9.915,148.471,30.555,0.126953125,0.80078125,0.705,3.847,167.593,41.474
1778979000,embedded,43.43755,-70.34955,0.94,9.3,5.4,152.74,25.545,156.658,38.882,5.6,177,,,,,,,,,,,,
1778979600,hdr,43.4375333,-70.349558,0.916,10.24,5.345,156.136,27.993,161.379,37.226,5.15,180,0.029296875,0.126953125,0.628,9.972,153.799,34.364,0.126953125,0.80078125,0.667,3.787,166.71,41.11
1778980500,hdr,43.4375635,-70.3494505,1.03,10.24,5.861,156.352,24.546,159.248,36.732,6.28,171,0.029296875,0.126953125,0.747,10.075,155.644,32.83,0.126953125,0.80078125,0.71,4.006,162.706,42.282
1778980800,embedded,43.43755,-70.3494,0.99,10.24,5.7,157.706,27.311,158.659,39.01,5.2,171,,,,,,,,,,,,
1778981400,hdr,43.4375522,-70.3494537,0.958,10.24,5.391,151.535,26.291,156.719,38.236,6.92,176,0.029296875,0.126953125,0.624,10.329,148.713,34.282,0.126953125,0.80078125,0.726,3.986,161.778,41.287
