Epoch Time,Processing Source,f,varianceDensity
1773792000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00479232;0.014155776;0.024809472;0.021004288;0.280477696;2.170699776;3.986993152;2.822971392;1.438572544;1.046790144;0.515203072;0.362471424;0.199819264;0.20402995200000001;0.264482816;0.571342848;0.475734016;0.49684480000000003;0.39528448;0.193282048;0.13838336;0.103448576;0.113532928;0.13162495999999999;0.160083968;0.128311296;0.128770048;0.12593152;0.092393472;0.097173504;0.08196505600000001;0.059482112000000004;0.058982400000000004;0.038862848;0.040206336;0.050008064;0.03969024000000001;0.049647616;0.038158335999999994;0.030990336;0.023949311999999997;0.025554944;0.029360128;0.023973888;0.0207872;0.025255935999999996;0.017207295999999997;0.01374208;0.009457664;0.007917568;0.007606272;0.008142848000000001;0.0069632;0.006553600000000001;0.009007104;0.011214848;0.006909952;0.005922816;0.004493312000000001;0.0034652159999999997;0.0048783360000000005;0.00473088;0.005070848;0.0047104;0.004599808;0.005267456;0.005390335999999999;0.0034611200000000003;0.0034652159999999997;0.004227072;0.006316032;0.004698112;0.003141632;0.0022896640000000003;0.002584576;0.002387968;0.0027115520000000003;0.002531328;0.002576384
1773792900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.008460288;0.019654656;0.029990912;0.042061824;0.255571968;1.3071831040000002;2.024255488;1.777340416;1.183813632;0.829786112;0.459251712;0.30317363199999997;0.264464384;0.24983961600000001;0.391479296;0.4303872;0.485576704;0.37465292799999994;0.30168063999999994;0.33019904000000005;0.311072768;0.1728512;0.100622336;0.106999808;0.105152512;0.088092672;0.07311564799999999;0.05057536;0.048945152;0.05495808;0.053665792000000004;0.04575232;0.036306944;0.044269568;0.038242304;0.041961472;0.040677376;0.038283264000000004;0.026857472;0.038524928;0.036845568;0.02692096;0.019339264;0.0202752;0.024117248;0.01912832;0.011241472;0.015208448000000001;0.019959807999999996;0.011880448;0.00920576;0.010053632;0.00850944;0.011737088;0.009168896000000001;0.008689664000000001;0.006836223999999999;0.0063549439999999995;0.007350272;0.006785024000000001;0.004800512000000001;0.006111232;0.00717824;0.004534272;0.002316288;0.003141632;0.003610624;0.00306176;0.00141312;0.002904064;0.003997696;0.004155392;0.0035368960000000003;0.003004416;0.002295808;0.0022015999999999997;0.0021196799999999997;0.00299008;0.00274432
1773793800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0055705600000000004;0.01670656;0.01698304;0.04224512;0.30894592;2.12079104;4.62868992;2.8490751999999997;1.70463232;0.7044556799999999;0.50842112;0.42533375999999995;0.26817536;0.20106752;0.43701759999999995;0.5312665599999999;0.35271680000000005;0.50726912;0.47282176000000004;0.27951104000000004;0.14227456;0.10211328;0.106112;0.13782528;0.16633344;0.1063936;0.08351744;0.07645696;0.06511616;0.0531968;0.046289920000000005;0.03337728;0.03746304;0.04476928;0.04408832;0.03520512;0.035476480000000005;0.03705344;0.03767296;0.027924479999999998;0.021529600000000003;0.02490368;0.012861439999999998;0.018114560000000002;0.014935039999999998;0.01636352;0.012820480000000002;0.01050112;0.01676288;0.017182720000000002;0.009615359999999998;0.00827392;0.01107968;0.00938496;0.0064;0.00676864;0.00736768;0.00871936;0.00677888;0.00413184;0.00576;0.00692224;0.00787968;0.0076032;0.00503296;0.00610304;0.00549888;0.0040345599999999995;0.0031846400000000003;0.0025548800000000003;0.00295936;0.0025856;0.0016230399999999999;0.0018278399999999998;0.0020992;0.00319488;0.00352256;0.00370176;0.00218112
1773794700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004816895999999999;0.006631424;0.004456448;0.039477248;0.447266816;2.174185472;3.9887052800000005;2.212544512;1.19902208;0.590856192;0.44124979200000003;0.34779136;0.20412416;0.17854463999999998;0.398163968;0.524275712;0.43824332800000004;0.42236723200000004;0.326828032;0.22833152;0.129613824;0.108552192;0.100139008;0.08128512000000002;0.10084761600000001;0.07936409600000001;0.0495616;0.075931648;0.083197952;0.040787968;0.036728831999999996;0.030175232;0.035192832;0.05574656000000001;0.041377792000000004;0.02521088;0.01665024;0.025595904000000003;0.018579456;0.014794752;0.015282176;0.020647936000000002;0.018399232;0.019681280000000002;0.02287616;0.017502208;0.012754943999999999;0.011763711999999999;0.010387456;0.005840896;0.008626176;0.010645504;0.009666560000000001;0.011988992;0.01296384;0.00987136;0.006008832;0.005828608;0.006017024;0.007467008;0.006905856;0.0035717120000000003;0.003653632;0.004313088;0.005095424;0.004259839999999999;0.001957888;0.002863104;0.002322432;0.0029122560000000002;0.002895872;0.0037191679999999997;0.0036823039999999995;0.0033873920000000004;0.004337664;0.004501504;0.00217088;0.0025108480000000004;0.0022978559999999996
1773795600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.012115968000000001;0.017686528;0.017371136;0.020103168;0.499335168;2.296164352;3.5723960320000003;2.4035778559999996;1.15564544;0.60893184;0.373579776;0.24313856000000003;0.172494848;0.120635392;0.21999206400000001;0.32744243199999995;0.250585088;0.31348326400000004;0.266113024;0.238374912;0.14452736;0.11469209600000001;0.144543744;0.159694848;0.1449984;0.120799232;0.102408192;0.063541248;0.053284864;0.061239296000000006;0.048726016000000004;0.051838976;0.03700736;0.031428608;0.040312832;0.035803136;0.033153024;0.03854336;0.032862208000000004;0.026128384;0.018591744;0.020017152;0.020013056;0.020586496;0.016887808;0.01560576;0.012955647999999998;0.012754943999999999;0.01120256;0.015118336;0.009027583999999998;0.009166848;0.011124736000000001;0.012759040000000001;0.011882496;0.01296384;0.011358207999999998;0.008777727999999999;0.004902912;0.006623232;0.00749568;0.005070848;0.004747264;0.002207744;0.0023838720000000004;0.004972544;0.004780032;0.002768896;0.0035717120000000003;0.0039895040000000005;0.003489792;0.0031334399999999995;0.002613248;0.00321536;0.0038338559999999996;0.0029163519999999997;0.001376256;0.001830912;0.0020029439999999996
1773796500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0062750720000000005;0.00538624;0.007122944000000001;0.024301568;0.212815872;1.2898590719999998;3.847831552;3.42216704;1.381126144;0.6393487360000001;0.301289472;0.14094336000000002;0.206491648;0.206934016;0.36097638400000004;0.347766784;0.266297344;0.265375744;0.158380032;0.248045568;0.24976588799999996;0.13293158399999996;0.129671168;0.202133504;0.14850048000000002;0.10182246399999999;0.09555968;0.100409344;0.06400819199999999;0.041992192000000005;0.050671616;0.038346752;0.053837824;0.05367808;0.042758144;0.0422912;0.039682048000000004;0.023728128;0.019550208000000003;0.027713536;0.033984512;0.028172288;0.020516864000000003;0.017604608;0.013266944000000001;0.011874304;0.011067392;0.010809343999999999;0.01189888;0.012283904;0.010153983999999998;0.013529088;0.010010624;0.008912896;0.010608639999999999;0.008155136;0.00929792;0.0075325439999999995;0.009211904;0.006987776;0.003956736;0.0031375360000000002;0.004272128000000001;0.006176768;0.003813376;0.003428352;0.003268608;0.003653632;0.005541888;0.0031088640000000002;0.003129344;0.003035136;0.00335872;0.0037847040000000003;0.002686976;0.0022978559999999996;0.002883584;0.0029122560000000002;0.002637824
1773797400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.016871424000000003;0.025710591999999997;0.029425664;0.019525632;0.443277312;2.032488448;3.85411072;3.4983936;1.3069762559999998;0.614735872;0.436334592;0.35288268799999994;0.21537177600000001;0.190865408;0.24575180800000002;0.229462016;0.34578432000000003;0.348819456;0.22147072;0.109191168;0.182124544;0.217305088;0.145104896;0.098361344;0.09139404799999999;0.09439231999999999;0.103755776;0.0830464;0.054022144;0.045207552000000005;0.046833664;0.035131392;0.039694336000000004;0.048836608000000004;0.04980326399999999;0.036884480000000004;0.030445568000000003;0.026308608;0.023744512;0.024608768;0.025202687999999997;0.026550272;0.025571328;0.016109567999999998;0.017801216;0.017035264;0.020938752;0.020922368;0.014012416;0.012673024;0.011026432000000001;0.011124736000000001;0.008937472;0.008855552;0.008945664;0.007696384;0.004939776;0.004734975999999999;0.0054190079999999995;0.0055951360000000006;0.0044031999999999995;0.0036167680000000002;0.004366336;0.0049152;0.004972544;0.00415744;0.005009407999999999;0.0037150720000000003;0.0027156479999999998;0.0037027839999999998;0.003510272;0.002977792;0.00299008;0.003751936;0.004603904000000001;0.0029982719999999997;0.002859008;0.0022814719999999997;0.00180224
1773798300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0035348480000000006;0.012066816;0.014114815999999999;0.027738112000000002;0.298831872;1.9137740799999998;3.8820864000000004;1.7065574399999999;0.7509975040000001;0.627060736;0.31433932800000003;0.20047462400000002;0.16167731200000002;0.20277248;0.24541593599999997;0.4312064;0.326176768;0.243531776;0.15312896;0.10196991999999999;0.101556224;0.157884416;0.09532211200000001;0.10555392;0.107188224;0.09087795199999998;0.11474124799999999;0.08588083199999999;0.063553536;0.091820032;0.08556134400000001;0.0620544;0.053829631999999995;0.058949631999999995;0.034766848;0.027549696;0.02408448;0.030265343999999996;0.031649792;0.032432128;0.02594816;0.018034687999999997;0.015151103999999999;0.012439552000000001;0.015306751999999998;0.013508608;0.013819904;0.011497472;0.012263424;0.010928127999999999;0.00929792;0.009523199999999999;0.00684032;0.005226496;0.004837376;0.003313664;0.002445312;0.002904064;0.0037601279999999997;0.005390335999999999;0.005902336;0.0040796159999999995;0.004104192;0.003936256;0.00239616;0.002535424;0.002101248;0.0026705920000000003;0.0034979840000000004;0.002658304;0.002535424;0.0027811840000000003;0.0019251199999999998;0.0020357120000000003;0.002609152;0.001970176;0.0021667839999999997;0.0022732800000000004;0.001978368
1773799200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0045670400000000005;0.007647232;0.0055582719999999995;0.033107968;0.44687360000000004;2.4150016;4.05536768;3.064393728;0.847286272;0.5961728000000001;0.470360064;0.291438592;0.221257728;0.19544883200000002;0.19768934400000002;0.25581568;0.172617728;0.131555328;0.16455680000000003;0.117161984;0.072331264;0.061325312;0.09420390399999999;0.128991232;0.081137664;0.091037696;0.078086144;0.043630591999999996;0.036188160000000004;0.039903232000000004;0.05174067200000001;0.050204672;0.043180032;0.03649536;0.024649728;0.022102016;0.021671936;0.0216064;0.040247296;0.041746432;0.025878527999999998;0.013012992000000001;0.01255424;0.012673024;0.01585152;0.011198464;0.014594048;0.017678336000000003;0.017027072;0.008761343999999999;0.005787648;0.007032832;0.008548351999999999;0.009924607999999998;0.010633216;0.007622656;0.006209536;0.006041599999999999;0.005009407999999999;0.009314304;0.007041024000000001;0.005046272;0.006709247999999999;0.004685824000000001;0.005689344;0.008175616;0.006213631999999999;0.0057794560000000005;0.004038656;0.003514368;0.004067328;0.004374527999999999;0.004001792;0.00391168;0.00477184;0.0033218559999999998;0.00149504;0.001646592;0.002228224
1773800100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00932864;0.024678399999999996;0.01653248;0.02818048;0.33398271999999996;2.21594624;4.28939776;2.86336;0.88646144;0.35345408;0.30197248;0.20775936;0.11147264;0.07868416;0.10547712000000001;0.16530432;0.17170432;0.15003648;0.16805888;0.10888192;0.08297984;0.08812544;0.07813632000000001;0.09252352;0.11490816000000001;0.12485632;0.07957504000000001;0.06326783999999999;0.05802496;0.05827072;0.04817408;0.04174336;0.03797504;0.029143040000000002;0.03078144;0.0259584;0.029434879999999997;0.02720256;0.026147840000000002;0.029762559999999997;0.0321792;0.020234239999999997;0.02613248;0.02479616;0.019568639999999998;0.01559552;0.01023488;0.00996352;0.014049279999999999;0.00838656;0.01257472;0.00939008;0.008627200000000002;0.009292799999999999;0.00730624;0.00926208;0.007004160000000001;0.0061286399999999994;0.0074854399999999995;0.008990719999999999;0.00791552;0.00771584;0.006251520000000001;0.00500224;0.00500736;0.00507904;0.00509952;0.004321279999999999;0.00356352;0.00404992;0.00314368;0.0037990400000000005;0.00426496;0.004423679999999999;0.005340160000000001;0.00341504;0.0028467199999999996;0.00306688;0.00241152
