Epoch Time,Processing Source,f,varianceDensity
1784764800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006490112;0.00903168;0.0162048;0.020631552;0.018764799999999998;0.021144576;0.02522624;0.070316032;0.133617664;0.41417728;0.54329856;0.505417728;0.576065536;0.450138112;0.387910656;0.360498176;0.20337664000000003;0.22506188800000002;0.279268352;0.250300416;0.230626304;0.174507008;0.13806694400000002;0.142574592;0.135185408;0.07132672;0.046108671999999996;0.052893696;0.061278208;0.053783552000000005;0.042391552;0.041522176;0.0236544;0.024572928;0.02564096;0.026966016;0.031870975999999995;0.035289087999999996;0.027945984;0.018080768;0.010468351999999998;0.010105856;0.011493376;0.012275712;0.012913664;0.009354240000000002;0.011983872;0.014367744;0.010269696;0.006504448;0.006260736;0.006504448;0.007131136;0.004851712;0.004381696;0.003904512;0.004924416;0.007962624;0.0072785919999999995;0.0056330239999999995;0.005699584;0.003959808;0.00211456;0.002458624;0.003081216;0.0035287039999999997;0.002699264;0.002072576;0.002111488;0.002260992;0.0032471040000000002;0.002348032;0.0012165119999999999;0.0012451839999999999;0.001227776;0.001563648;0.0011796480000000002;0.0009697280000000001;0.000781312
1784765700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0074352640000000005;0.012913664;0.015599616;0.010643456;0.009362432;0.021199871999999998;0.07148544;0.15941222400000002;0.19713023999999998;0.325556224;0.510386176;0.408925184;0.328844288;0.311763968;0.34400256;0.31016140799999997;0.284639232;0.266804224;0.208037888;0.213459968;0.202535936;0.15600640000000002;0.14871449599999997;0.127705088;0.115547136;0.126011392;0.116600832;0.08421376;0.066676736;0.047541248;0.055842815999999997;0.045305856;0.033885184;0.042364928;0.03589632;0.024423424;0.024812544;0.023583744;0.014164992;0.012235776;0.016835584000000004;0.012193792;0.010426368;0.00882176;0.009849856000000002;0.011584512;0.00969216;0.00991232;0.00654848;0.00623616;0.004880384;0.004569088;0.0049285119999999995;0.005059584;0.005446656;0.005030912;0.004468736;0.0052541440000000005;0.0035788799999999996;0.002932736;0.00230912;0.002681856;0.003151872;0.002214912;0.002640896;0.0032020480000000003;0.0024340480000000003;0.0027136;0.001933312;0.0023050239999999997;0.00275456;0.0021248;0.001552384;0.001313792;0.0020224;0.001847296;0.001384448;0.00195584;0.0013475839999999998
1784766600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.000704512;0.0034611200000000003;0.013754367999999998;0.011669503999999999;0.016306176000000002;0.025418752;0.034428928;0.10552012799999999;0.225795072;0.330315776;0.31085977600000003;0.525288448;0.589134848;0.44927488;0.292834304;0.228779008;0.345925632;0.301064192;0.180680704;0.172818432;0.182637568;0.174442496;0.13357056;0.19258367999999998;0.137351168;0.111484928;0.140653568;0.09637990399999999;0.037998592000000005;0.045563904;0.043912191999999996;0.030639104;0.027892736;0.027560960000000002;0.02895872;0.026053632;0.021184512000000003;0.023692288;0.019562496;0.01827328;0.018412544000000003;0.016326656;0.011587584;0.011708416;0.00672256;0.008126464;0.010059776;0.008844288;0.007424;0.008236031999999999;0.007096320000000001;0.004814848;0.00406528;0.0040642560000000005;0.0032337920000000005;0.005051392;0.006106112;0.005536768;0.004263936;0.005209088000000001;0.006463488;0.0034580479999999996;0.00287744;0.00269312;0.00239104;0.002863104;0.002154496;0.00277504;0.00268288;0.0016168960000000003;0.001508352;0.001686528;0.00205312;0.001405952;0.001574912;0.001637376;0.0017889280000000002;0.0015953919999999997;0.00125952
1784767500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.012872704;0.01194496;0.010368;0.013613056;0.011036671999999999;0.023221248;0.063049728;0.114639872;0.20081152;0.311168;0.468979712;0.4235264;0.42985984000000005;0.558302208;0.37566464;0.308950016;0.336590848;0.32571903999999996;0.20477030400000001;0.198217728;0.190664704;0.19600179199999998;0.216702976;0.109121536;0.07774720000000002;0.07149363200000002;0.054587392;0.065107968;0.058544127999999994;0.087051264;0.074077184;0.046459904;0.022965248;0.017291264000000004;0.027624448;0.019700736;0.019598336;0.013955072;0.022621184000000003;0.018086912;0.018987008;0.019642368000000004;0.009255936;0.0092416;0.009162751999999998;0.009803776;0.010560512;0.006796287999999999;0.00406528;0.004268032;0.004961280000000001;0.00413184;0.005395456;0.006166527999999999;0.005095424;0.005830656;0.0048732160000000005;0.004895744;0.0030300159999999995;0.001685504;0.002321408;0.002741248;0.0018882559999999998;0.0016670720000000001;0.0024872960000000004;0.002881536;0.002777088;0.0020121600000000003;0.00172544;0.001238016;0.001521664;0.00180224;0.001416192;0.001210368;0.0009912319999999999;0.0015267839999999998;0.0017336320000000001;0.00119808;0.000955392
1784768400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005861376000000001;0.013253632;0.01402368;0.009235455999999998;0.0122624;0.032846848;0.10445824000000001;0.17490944;0.173099008;0.24580505600000002;0.30036070400000003;0.283558912;0.343451648;0.38506495999999996;0.675979264;0.515463168;0.30101606399999997;0.19155660800000002;0.19388723200000002;0.186303488;0.1359872;0.15181209599999998;0.161303552;0.10434560000000001;0.064580608;0.076333056;0.07551488;0.059077632;0.06351462399999999;0.041729024;0.047190016;0.044254207999999996;0.028263424;0.025073664;0.019252224;0.025750527999999998;0.015110144;0.014896127999999998;0.019381248;0.015383552;0.011671552;0.009439232;0.010084352000000001;0.015009792;0.014536704;0.008088576;0.008214528;0.010221567999999999;0.008492032;0.00700416;0.005219328;0.0043304960000000005;0.004551680000000001;0.005209088000000001;0.004301823999999999;0.0042905600000000006;0.004760576;0.003168256;0.002704384;0.00269824;0.00205312;0.002108416;0.003237888;0.0020838399999999996;0.00211456;0.0018278399999999998;0.00194048;0.002056192;0.001903616;0.001242112;0.0014858240000000002;0.0015226880000000001;0.001408;0.001686528;0.0013148160000000001;0.0009461760000000001;0.000528384;0.000613376;0.000791552
1784769300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0037027839999999998;0.0075970560000000005;0.00824832;0.010993664;0.017149951999999996;0.043127808000000004;0.113149952;0.14809907200000003;0.13953638399999999;0.263805952;0.44142387200000005;0.37065728000000003;0.335849472;0.329660416;0.32326860799999996;0.24347955200000002;0.208099328;0.218703872;0.17716121599999998;0.14251724799999999;0.119919616;0.12225126400000001;0.10420940799999999;0.066543616;0.097816576;0.09289728;0.11156582400000001;0.070341632;0.0520704;0.050669568;0.054167552;0.047367168;0.040242176;0.052194304000000004;0.03330969600000001;0.026431488;0.020518912;0.014774272;0.015204352;0.016638976;0.013342719999999999;0.014212096000000002;0.013538304;0.013426688;0.013254656;0.008751104;0.007270400000000001;0.008497152000000001;0.007525375999999999;0.004819968;0.0031938559999999997;0.004523008;0.0039168;0.005982207999999999;0.005360640000000001;0.003576832;0.0028723200000000003;0.002572288;0.0038000639999999997;0.005475328000000001;0.00392704;0.002330624;0.0021893120000000005;0.0013905920000000002;0.0021667839999999997;0.002071552;0.002441216;0.002210816;0.001588224;0.001900544;0.001782784;0.0015103999999999999;0.0013424640000000002;0.00117248;0.0008704;0.0009431040000000001;0.0011673599999999999;0.000930816;0.000823296
1784770200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006458368000000001;0.01337856;0.010477568;0.00794624;0.013175807999999999;0.02768384;0.130910208;0.24971161599999997;0.268693504;0.331449344;0.6176767999999999;0.5331650560000001;0.425960448;0.37810278399999997;0.452839424;0.38354636799999997;0.26746265599999997;0.18672947199999998;0.207571968;0.178443264;0.15526911999999998;0.166628352;0.16604876799999999;0.14854144;0.07082598400000001;0.088802304;0.103932928;0.072650752;0.069507072;0.049032192;0.042447872;0.034551808;0.015834112;0.037427199999999994;0.029449216;0.01024;0.021413888;0.025972736;0.024996863999999997;0.015553536;0.013630464;0.01299968;0.007979008000000001;0.007462912;0.011029503999999999;0.009916415999999999;0.007793664;0.009787392;0.013645823999999999;0.011436032;0.006310912;0.004660224;0.005044224;0.005210112;0.003969024;0.004334592;0.004152319999999999;0.002522112;0.002284544;0.002729984;0.0015513600000000001;0.0039424;0.004464640000000001;0.00251904;0.001954816;0.0020254720000000004;0.00272384;0.0035809279999999997;0.00239104;0.001936384;0.002055168;0.002185216;0.0022937599999999997;0.001816576;0.0016670720000000001;0.0018155520000000002;0.0016128;0.0016711679999999998;0.001234944
1784771100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004237312;0.01150464;0.008869888;0.011880448;0.017167359999999996;0.025042944;0.109756416;0.18313420800000002;0.28223180800000003;0.35106508799999997;0.353641472;0.290768896;0.37660364800000007;0.36264448;0.38846361599999996;0.330881024;0.336352256;0.25545728;0.18863206400000002;0.17755136;0.183493632;0.14326476800000001;0.11207475200000001;0.084544512;0.083044352;0.097545216;0.081616896;0.07435776;0.052686848;0.061797375999999994;0.060465152;0.059478015999999995;0.046020608;0.049227776;0.05016064;0.031490048;0.020076543999999998;0.019744768;0.02093568;0.017864704;0.007963648;0.016477184000000002;0.014573567999999999;0.008425472;0.008397824;0.009802752;0.00883712;0.008470528;0.007828479999999999;0.008674304;0.007862272;0.00651776;0.010217472000000002;0.008356864;0.00656896;0.004889599999999999;0.0030207999999999997;0.00329728;0.0028692479999999996;0.0019466239999999999;0.002233344;0.002824192;0.0026327039999999996;0.0022487040000000002;0.002460672;0.0022906879999999995;0.0016988160000000001;0.0017459199999999998;0.001436672;0.0015144960000000002;0.001153024;0.00193536;0.002725888;0.0020162559999999997;0.0015697920000000002;0.0016302080000000002;0.0008488959999999999;0.00089088;0.00121344
1784772000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.005440512;0.0067235839999999995;0.00451072;0.007983104;0.016811008000000002;0.019189759999999997;0.087795712;0.235483136;0.47837593600000006;0.588002304;0.42505420800000004;0.331277312;0.26860134399999996;0.514828288;0.5166397439999999;0.276657152;0.336591872;0.325976064;0.19759616;0.13607833600000002;0.211837952;0.160838656;0.099098624;0.10464460800000001;0.091385856;0.080500736;0.043707392;0.05261824;0.09836544;0.062416896;0.050881536;0.040305664;0.042391552;0.044782592;0.01764352;0.020820992000000003;0.025265152000000003;0.02006528;0.022055935999999998;0.023487487999999997;0.01582592;0.010208256;0.010872832;0.013795327999999999;0.015347712;0.009294848;0.008381439999999999;0.008556544;0.0073656319999999996;0.004999168;0.004787200000000001;0.00617984;0.005738495999999999;0.005371903999999999;0.00418816;0.0038993920000000002;0.002866176;0.003584;0.004022272;0.004608;0.0033300480000000004;0.002725888;0.004225024;0.002528256;0.001509376;0.0016424959999999998;0.0019435519999999999;0.0025088;0.0020172799999999998;0.001384448;0.001408;0.001654784;0.001906688;0.0012687360000000001;0.001138688;0.00123392;0.00100352;0.000827392;0.000536576
1784772900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004355072;0.00534528;0.003350528;0.002008064;0.009405440000000001;0.025360384;0.099371008;0.27840614399999997;0.29024256;0.38457344;0.384354304;0.31348633600000003;0.465616896;0.40317952;0.277184512;0.304377856;0.32958976;0.19052032000000002;0.17068544;0.261733376;0.31085056;0.19846963199999998;0.18410188800000002;0.18839039999999999;0.07895142399999999;0.11634175999999999;0.09631539200000001;0.072057856;0.09412095999999999;0.052765695999999994;0.0393216;0.036091904;0.044259327999999994;0.04504064000000001;0.031001599999999997;0.024928256000000003;0.034912256;0.028957696;0.014183424;0.015411199999999998;0.0167424;0.011850752;0.009664512;0.008117247999999999;0.007011328;0.007064576;0.004651008;0.004127744;0.005828608;0.005469184;0.006414336;0.00618496;0.0042065919999999994;0.004011008;0.0031887359999999997;0.004263936;0.0035696639999999997;0.003241984;0.0031928320000000005;0.0026245120000000003;0.00226816;0.001106944;0.001646592;0.001395712;0.00208896;0.0018237440000000002;0.001657856;0.0010199039999999999;0.0011960319999999999;0.0018687999999999999;0.0013506560000000002;0.001393664;0.0013117439999999999;0.0011509760000000002;0.0012605440000000002;0.001189888;0.000561152;0.00046284799999999997;0.000700416
