Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1789603200,hdr,43.43769,-70.3491038,0.494,3.793,3.73,174.929,33.896,168.189,39.21,3.54,174,0.029296875,0.126953125,0.148,11.0,162.986,49.353,0.126953125,0.80078125,0.472,3.503,168.68,38.72
1789604100,hdr,43.4376873,-70.3491005,0.483,3.938,3.701,182.418,32.87,168.503,40.173,3.44,182,0.029296875,0.126953125,0.135,10.938,161.877,54.222,0.126953125,0.80078125,0.463,3.505,168.804,39.194
1789604400,embedded,43.4376667,-70.3491,0.49,3.94,3.72,177.608,36.562,166.987,44.136,3.2,154,,,,,,,,,,,,
1789605000,hdr,43.437673,-70.3491002,0.451,3.793,3.646,164.103,39.32,160.694,40.894,3.26,155,0.029296875,0.126953125,0.143,11.266,160.826,51.687,0.126953125,0.80078125,0.428,3.39,160.75,40.111
1789605900,hdr,43.4376777,-70.3491067,0.461,4.096,3.718,177.108,35.161,162.326,41.389,3.51,166,0.029296875,0.126953125,0.14,11.135,159.01,54.399,0.126953125,0.80078125,0.439,3.484,162.888,40.424
1789606200,embedded,43.4376667,-70.3491,0.45,4.1,3.7,171.658,34.187,160.275,45.375,2.8,148,,,,,,,,,,,,
1789606800,hdr,43.4376793,-70.3491113,0.433,3.793,3.703,171.538,32.743,157.434,44.314,2.91,147,0.029296875,0.126953125,0.137,11.346,154.696,57.341,0.126953125,0.80078125,0.411,3.445,157.844,43.006
1789607700,hdr,43.4376842,-70.3491198,0.424,3.793,3.673,177.041,28.41,160.316,39.216,3.05,151,0.029296875,0.126953125,0.122,11.617,150.584,50.267,0.126953125,0.80078125,0.406,3.458,160.524,38.406
1789608000,embedded,43.4376667,-70.3491167,0.44,3.8,3.7,169.144,29.0,157.831,43.844,2.8,154,,,,,,,,,,,,
1789608600,hdr,43.437682,-70.3491378,0.419,3.938,3.56,164.647,28.685,159.619,38.25,3.25,154,0.029296875,0.126953125,0.109,10.428,155.834,48.962,0.126953125,0.80078125,0.405,3.398,159.584,37.728
1789609500,hdr,43.4376735,-70.3491458,0.441,3.657,3.785,170.216,22.801,160.542,36.168,3.47,170,0.029296875,0.126953125,0.148,11.608,148.948,40.9,0.126953125,0.80078125,0.416,3.488,160.803,36.218
1789609800,embedded,43.4376667,-70.34915,0.43,3.8,3.66,171.816,28.193,159.071,41.406,2.8,165,,,,,,,,,,,,
1789610400,hdr,43.4376798,-70.3491637,0.448,3.657,3.738,170.66,26.739,158.481,36.687,2.54,163,0.029296875,0.126953125,0.124,11.287,158.428,51.812,0.126953125,0.80078125,0.43,3.542,157.706,35.893
1789611300,hdr,43.4376692,-70.3491802,0.423,3.793,3.713,172.552,23.133,159.989,36.765,2.65,172,0.029296875,0.126953125,0.108,10.94,149.402,52.123,0.126953125,0.80078125,0.409,3.548,158.963,36.25
1789611600,embedded,43.4376667,-70.3491667,0.44,3.8,3.76,170.047,27.8,156.962,41.957,2.4,171,,,,,,,,,,,,
