Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1783296000,hdr,43.4375205,-70.3493387,0.333,12.799,4.244,151.829,39.932,164.097,48.262,3.5,193,0.029296875,0.126953125,0.194,11.703,150.176,44.706,0.126953125,0.80078125,0.271,3.199,168.457,50.453
1783296900,hdr,43.4375145,-70.3493467,0.325,12.799,4.117,141.226,33.609,163.3,49.578,2.51,196,0.029296875,0.126953125,0.173,11.861,146.742,46.737,0.126953125,0.80078125,0.275,3.27,167.419,50.077
1783297200,embedded,43.4375,-70.3493167,0.32,12.8,4.1,146.29,39.182,158.163,52.628,2.8,194,,,,,,,,,,,,
1783297800,hdr,43.4374527,-70.3493313,0.341,12.799,4.407,153.001,30.141,161.019,42.442,2.75,183,0.029296875,0.126953125,0.205,11.528,152.506,40.431,0.126953125,0.80078125,0.272,3.267,164.424,44.4
1783298700,hdr,43.4374675,-70.349303,0.323,8.533,4.025,150.525,33.032,163.488,47.377,2.79,174,0.029296875,0.126953125,0.172,11.809,148.983,54.455,0.126953125,0.80078125,0.273,3.192,167.793,44.62
1783299000,embedded,43.4374667,-70.3493,0.34,12.8,4.3,149.676,37.983,159.949,48.9,2.8,171,,,,,,,,,,,,
1783299600,hdr,43.4374817,-70.3492973,0.323,5.12,4.316,179.091,27.258,162.658,45.959,2.98,169,0.029296875,0.126953125,0.174,12.161,141.419,53.132,0.126953125,0.80078125,0.272,3.414,168.529,42.158
1783300500,hdr,43.4375025,-70.3492963,0.314,12.799,4.534,151.34,37.249,160.958,44.34,2.75,184,0.029296875,0.126953125,0.185,12.241,149.525,48.272,0.126953125,0.80078125,0.254,3.401,165.248,41.981
1783300800,embedded,43.4375,-70.3493,0.32,12.8,4.48,146.186,40.368,157.766,49.608,2.8,177,,,,,,,,,,,,
1783301400,hdr,43.4375113,-70.3493005,0.301,9.309,4.632,156.752,24.647,156.948,47.395,1.83,190,0.029296875,0.126953125,0.181,11.978,152.806,51.799,0.126953125,0.80078125,0.241,3.436,158.348,45.614
1783302300,hdr,43.4375253,-70.3493055,0.301,14.628,4.843,152.316,46.64,157.918,44.679,1.5,175,0.029296875,0.126953125,0.18,12.136,155.193,50.953,0.126953125,0.80078125,0.241,3.628,158.927,42.43
1783302600,embedded,43.4375167,-70.3493,0.3,5.38,4.74,154.587,23.844,156.194,50.11,1.6,171,,,,,,,,,,,,
