Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1781481600,hdr,43.4375658,-70.3494067,0.748,4.267,3.74,166.833,28.371,166.325,39.832,6.5,170,0.029296875,0.126953125,0.163,10.725,158.604,64.597,0.126953125,0.80078125,0.729,3.622,166.159,38.869
1781482500,hdr,43.4375548,-70.3494513,0.768,4.452,3.855,166.251,29.724,166.077,39.938,6.11,171,0.029296875,0.126953125,0.197,10.402,153.203,53.895,0.126953125,0.80078125,0.743,3.692,166.11,39.516
1781482800,embedded,43.4375333,-70.34945,0.77,4.46,3.88,167.107,29.504,164.527,44.392,6.0,165,,,,,,,,,,,,
1781483400,hdr,43.4375083,-70.3495297,0.793,4.452,3.85,172.262,27.122,166.043,37.775,6.24,172,0.029296875,0.126953125,0.166,10.575,154.928,62.34,0.126953125,0.80078125,0.776,3.741,165.257,37.138
1781484300,hdr,43.4375753,-70.349459,0.751,4.655,3.878,162.59,27.225,166.171,40.681,7.48,166,0.029296875,0.126953125,0.189,10.062,158.46,59.639,0.126953125,0.80078125,0.727,3.723,165.269,39.915
1781484600,embedded,43.43755,-70.3494,0.75,4.66,3.8,166.108,31.709,164.445,45.19,5.6,171,,,,,,,,,,,,
1781485200,hdr,43.4375893,-70.3494317,0.8,4.267,3.673,171.496,24.691,170.477,42.218,8.66,165,0.029296875,0.126953125,0.204,10.406,151.64,63.32,0.126953125,0.80078125,0.773,3.515,170.747,41.453
1781486100,hdr,43.4376032,-70.3494448,0.831,4.452,3.808,174.201,26.612,175.792,40.273,6.74,178,0.029296875,0.126953125,0.187,10.629,165.389,64.49,0.126953125,0.80078125,0.81,3.681,175.72,38.968
1781486400,embedded,43.4376,-70.34945,0.83,4.26,3.78,180.758,27.276,173.777,45.451,6.4,182,,,,,,,,,,,,
1781487000,hdr,43.4375912,-70.3494183,0.84,4.876,3.877,170.253,30.186,176.221,39.753,7.07,182,0.029296875,0.126953125,0.17,10.892,162.502,63.187,0.126953125,0.80078125,0.822,3.773,176.176,38.762
1781487900,hdr,43.4375853,-70.349419,0.825,4.655,3.95,170.584,30.67,167.751,41.505,6.16,173,0.029296875,0.126953125,0.194,9.977,159.373,55.882,0.126953125,0.80078125,0.802,3.815,167.324,41.186
1781488200,embedded,43.4375667,-70.3494,0.84,4.66,3.94,172.089,29.605,170.11,45.214,5.6,171,,,,,,,,,,,,
1781488800,hdr,43.4375552,-70.3493957,0.856,4.655,3.972,169.776,26.886,166.836,41.624,7.04,169,0.029296875,0.126953125,0.223,9.927,153.195,59.564,0.126953125,0.80078125,0.827,3.807,166.915,41.168
1781489700,hdr,43.4375232,-70.3493858,0.901,4.452,3.95,168.737,26.435,166.487,39.515,7.62,177,0.029296875,0.126953125,0.215,10.532,146.317,61.576,0.126953125,0.80078125,0.874,3.806,166.499,39.063
1781490000,embedded,43.4375167,-70.3493833,0.86,4.66,3.92,165.401,29.359,164.759,46.066,6.0,188,,,,,,,,,,,,
1781490600,hdr,43.4375098,-70.3493827,0.894,4.655,4.022,164.892,29.384,164.67,39.115,6.71,178,0.029296875,0.126953125,0.214,10.163,159.796,58.99,0.126953125,0.80078125,0.868,3.88,164.11,38.647
1781491500,hdr,43.4375033,-70.3493718,0.823,4.452,3.835,168.726,26.351,166.593,41.892,8.72,158,0.029296875,0.126953125,0.197,10.613,155.969,62.615,0.126953125,0.80078125,0.798,3.692,166.668,40.865
1781491800,embedded,43.4375,-70.3493667,0.86,4.46,3.96,168.728,28.054,165.012,44.436,6.8,165,,,,,,,,,,,,
1781492400,hdr,43.4375053,-70.3493812,0.836,4.876,4.06,169.351,29.875,165.872,40.146,6.13,166,0.029296875,0.126953125,0.188,10.374,160.673,60.818,0.126953125,0.80078125,0.815,3.932,165.921,39.025
1781493300,hdr,43.4375043,-70.3493763,0.813,4.655,3.984,171.107,33.181,162.844,42.271,5.72,153,0.029296875,0.126953125,0.186,10.84,156.348,63.017,0.126953125,0.80078125,0.791,3.849,162.564,41.173
1781493600,embedded,43.4375,-70.3493667,0.83,5.12,4.06,161.423,29.057,163.538,44.362,5.6,165,,,,,,,,,,,,
1781494200,hdr,43.4375108,-70.3493797,0.824,4.655,4.162,163.571,25.532,160.788,40.356,5.67,178,0.029296875,0.126953125,0.225,10.672,165.273,57.388,0.126953125,0.80078125,0.792,3.967,160.076,39.352
1781495100,hdr,43.4375213,-70.3493832,0.818,5.12,4.124,161.45,25.928,162.943,38.369,6.05,160,0.029296875,0.126953125,0.203,10.115,153.92,55.543,0.126953125,0.80078125,0.792,3.969,163.129,37.207
1781495400,embedded,43.4375167,-70.3493833,0.82,5.12,4.1,160.863,27.764,161.861,42.951,5.2,177,,,,,,,,,,,,
1781496000,hdr,43.4375238,-70.3493748,0.829,5.12,4.042,165.112,31.91,163.222,42.326,6.55,162,0.029296875,0.126953125,0.223,9.647,154.749,56.056,0.126953125,0.80078125,0.798,3.867,163.671,41.91
