Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1783987200,hdr,43.4376805,-70.3491593,1.06,5.389,4.115,169.138,25.765,175.14,35.33,8.37,171,0.029296875,0.126953125,0.214,10.537,158.59,58.167,0.126953125,0.80078125,1.038,4.011,174.913,34.788
1783988100,hdr,43.4376923,-70.3491963,1.093,5.389,4.199,185.269,29.991,176.29,35.359,10.38,175,0.029296875,0.126953125,0.216,10.489,163.295,59.698,0.126953125,0.80078125,1.071,4.099,176.444,34.73
1783988400,embedded,43.4377,-70.3491833,1.1,5.38,4.22,179.481,29.971,175.635,39.876,8.4,182,,,,,,,,,,,,
1783989000,hdr,43.4377082,-70.3492353,1.15,5.389,4.415,167.782,28.065,170.436,34.866,7.18,174,0.029296875,0.126953125,0.234,10.966,162.677,61.578,0.126953125,0.80078125,1.125,4.304,170.33,33.864
1783989900,hdr,43.4377195,-70.3492575,1.185,5.689,4.436,158.091,30.547,168.385,34.811,7.82,192,0.029296875,0.126953125,0.222,10.469,156.933,58.648,0.126953125,0.80078125,1.164,4.346,168.288,34.188
1783990200,embedded,43.4377,-70.34925,1.14,5.38,4.44,169.637,30.471,168.313,39.89,6.4,188,,,,,,,,,,,,
1783990800,hdr,43.4377388,-70.3492438,1.048,6.023,4.474,155.89,27.956,166.343,38.234,7.88,181,0.029296875,0.126953125,0.231,10.801,160.46,60.043,0.126953125,0.80078125,1.022,4.344,165.763,37.386
1783991700,hdr,43.4377098,-70.3492455,1.152,5.689,4.645,162.725,25.615,164.982,33.74,6.79,180,0.029296875,0.126953125,0.213,11.083,154.787,62.01,0.126953125,0.80078125,1.132,4.552,164.86,32.654
1783992000,embedded,43.4377,-70.34925,1.1,5.68,4.58,161.088,31.013,164.055,39.575,6.0,182,,,,,,,,,,,,
1783992600,hdr,43.4377153,-70.3492275,1.065,6.023,4.617,160.434,31.007,164.85,36.011,6.32,168,0.029296875,0.126953125,0.267,11.2,167.158,52.729,0.126953125,0.80078125,1.03,4.441,164.089,34.984
1783993500,hdr,43.4377155,-70.3492342,1.072,6.023,4.488,158.977,30.849,166.551,34.244,6.39,166,0.029296875,0.126953125,0.194,10.683,162.048,56.77,0.126953125,0.80078125,1.054,4.401,166.148,33.602
1783993800,embedded,43.4377,-70.3492333,1.06,6.02,4.56,160.403,29.384,165.806,38.574,6.0,171,,,,,,,,,,,,
1783994400,hdr,43.4377137,-70.349242,1.014,6.023,4.621,163.987,28.601,166.133,34.184,5.35,174,0.029296875,0.126953125,0.206,10.946,156.275,59.799,0.126953125,0.80078125,0.993,4.509,166.212,33.274
1783995300,hdr,43.4377347,-70.3492113,0.959,6.4,4.585,163.21,30.216,168.527,36.665,6.06,173,0.029296875,0.126953125,0.186,10.528,148.809,58.369,0.126953125,0.80078125,0.94,4.486,168.986,35.45
1783995600,embedded,43.4377167,-70.3492,0.97,6.02,4.6,164.143,29.685,166.332,38.553,6.4,165,,,,,,,,,,,,
1783996200,hdr,43.4377537,-70.3491785,0.962,6.023,4.51,157.427,27.269,164.45,37.044,6.06,166,0.029296875,0.126953125,0.173,9.968,150.755,50.863,0.126953125,0.80078125,0.947,4.429,164.584,36.401
1783997100,hdr,43.4377537,-70.349177,0.946,6.023,4.676,154.329,30.886,160.677,37.576,4.43,164,0.029296875,0.126953125,0.181,10.044,155.872,53.523,0.126953125,0.80078125,0.928,4.583,160.078,37.163
1783997400,embedded,43.43775,-70.34915,0.93,6.02,4.56,156.863,32.325,162.655,39.366,4.0,171,,,,,,,,,,,,
1783998000,hdr,43.43777,-70.3491742,0.828,5.389,4.477,158.741,26.239,162.384,39.994,4.16,127,0.029296875,0.126953125,0.172,10.855,152.117,59.38,0.126953125,0.80078125,0.81,4.362,162.038,39.653
1783998900,hdr,43.4377593,-70.349152,0.871,6.023,4.605,162.666,25.567,161.529,38.861,4.52,159,0.029296875,0.126953125,0.173,11.825,153.04,61.514,0.126953125,0.80078125,0.854,4.493,161.592,37.87
1783999200,embedded,43.4377333,-70.3491333,0.85,6.02,4.56,160.692,28.976,160.735,42.423,4.0,160,,,,,,,,,,,,
1783999800,hdr,43.437743,-70.3491385,0.874,6.023,4.54,155.442,30.181,158.39,39.223,4.39,161,0.029296875,0.126953125,0.185,11.877,149.807,61.454,0.126953125,0.80078125,0.854,4.412,158.377,37.795
