Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1781654400,hdr,43.4375115,-70.3493435,0.527,7.877,4.107,156.743,28.244,158.46,40.781,4.81,162,0.029296875,0.126953125,0.247,10.106,154.787,45.142,0.126953125,0.80078125,0.465,3.518,158.451,40.8
1781655300,hdr,43.4375287,-70.3493572,0.585,7.314,4.129,157.315,26.307,158.666,39.349,5.76,164,0.029296875,0.126953125,0.225,10.647,151.797,51.153,0.126953125,0.80078125,0.54,3.734,158.879,37.789
1781655600,embedded,43.4375,-70.3493333,0.57,7.32,4.1,156.844,29.49,157.633,43.13,5.6,160,,,,,,,,,,,,
1781656200,hdr,43.437532,-70.3493548,0.559,8.533,3.889,153.977,26.638,161.513,42.234,5.31,171,0.029296875,0.126953125,0.257,10.416,157.656,50.714,0.126953125,0.80078125,0.496,3.328,161.971,42.421
1781657100,hdr,43.4375483,-70.3493577,0.615,7.314,3.987,154.686,26.687,161.596,39.697,6.91,168,0.029296875,0.126953125,0.206,10.282,156.969,52.098,0.126953125,0.80078125,0.579,3.701,160.882,38.517
1781657400,embedded,43.4375333,-70.3493333,0.59,7.32,3.92,153.149,28.474,159.415,46.151,5.6,171,,,,,,,,,,,,
1781658000,hdr,43.4375442,-70.3493572,0.615,7.314,3.873,152.727,40.301,167.907,44.508,5.82,188,0.029296875,0.126953125,0.221,9.996,163.945,56.316,0.126953125,0.80078125,0.573,3.55,165.844,44.086
1781658900,hdr,43.437559,-70.3493745,0.623,7.314,4.017,158.709,32.326,163.892,43.455,6.39,177,0.029296875,0.126953125,0.195,10.167,151.065,58.493,0.126953125,0.80078125,0.592,3.77,163.323,42.177
1781659200,embedded,43.4375333,-70.34935,0.62,6.82,3.92,149.332,32.08,163.581,47.926,5.6,177,,,,,,,,,,,,
1781659800,hdr,43.4375498,-70.3493735,0.638,7.314,3.936,153.91,41.349,164.596,45.368,5.39,181,0.029296875,0.126953125,0.227,9.996,150.949,53.753,0.126953125,0.80078125,0.597,3.619,164.777,44.803
1781660700,hdr,43.4375832,-70.349405,0.657,6.827,3.985,142.635,32.442,164.225,46.223,7.01,183,0.029296875,0.126953125,0.206,9.723,155.618,57.736,0.126953125,0.80078125,0.624,3.745,162.444,45.641
1781661000,embedded,43.4375833,-70.3494,0.65,6.82,3.98,152.372,36.145,162.572,49.076,6.0,182,,,,,,,,,,,,
1781661600,hdr,43.4376102,-70.3494508,0.63,7.314,4.089,151.189,40.396,164.575,47.973,4.85,171,0.029296875,0.126953125,0.239,10.653,152.436,54.281,0.126953125,0.80078125,0.583,3.706,163.562,47.674
1781662500,hdr,43.4376168,-70.3494717,0.687,6.827,4.362,158.644,32.814,165.881,45.7,4.11,174,0.029296875,0.126953125,0.24,10.046,156.244,54.799,0.126953125,0.80078125,0.644,4.043,165.94,44.44
1781662800,embedded,43.4376,-70.34945,0.65,6.82,4.22,154.424,35.262,162.181,49.121,4.0,177,,,,,,,,,,,,
