Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1774224000,hdr,43.4374225,-70.349381,0.894,6.4,4.764,147.77,24.519,152.757,34.496,4.5,160,0.029296875,0.126953125,0.25,10.037,148.879,43.479,0.126953125,0.80078125,0.858,4.56,152.661,33.964
1774224900,hdr,43.4373948,-70.3494142,0.93,6.4,4.836,151.938,24.36,153.056,34.307,4.79,169,0.029296875,0.126953125,0.241,10.187,147.117,44.314,0.126953125,0.80078125,0.898,4.659,153.067,33.89
1774225200,embedded,43.4374,-70.3494,0.9,6.02,4.82,149.1,25.333,151.714,37.49,3.6,171,,,,,,,,,,,,
1774225800,hdr,43.4373947,-70.349421,0.95,6.4,4.957,147.563,27.538,152.429,35.585,5.51,156,0.029296875,0.126953125,0.265,10.355,148.494,46.11,0.126953125,0.80078125,0.912,4.748,152.299,35.167
1774226700,hdr,43.4373817,-70.3494537,0.903,6.827,4.879,146.438,23.782,152.806,35.432,4.67,160,0.029296875,0.126953125,0.248,10.462,153.704,44.581,0.126953125,0.80078125,0.869,4.676,152.028,35.352
1774227000,embedded,43.4373667,-70.3494667,0.93,6.4,4.96,149.836,23.982,151.533,38.242,4.0,160,,,,,,,,,,,,
1774227600,hdr,43.4373532,-70.3494608,0.869,6.023,5.05,149.587,29.033,147.598,38.989,3.47,156,0.029296875,0.126953125,0.251,10.105,146.79,48.967,0.126953125,0.80078125,0.832,4.831,147.182,38.65
1774228500,hdr,43.4373603,-70.3494738,0.891,6.4,5.055,143.126,33.173,148.829,39.373,4.4,151,0.029296875,0.126953125,0.254,10.343,147.96,51.329,0.126953125,0.80078125,0.854,4.836,148.248,39.565
1774228800,embedded,43.4373667,-70.3494667,0.89,6.4,5.02,143.621,32.022,148.459,43.204,3.6,148,,,,,,,,,,,,
1774229400,hdr,43.4373592,-70.3494637,0.931,6.4,5.063,149.681,25.199,149.836,37.465,4.55,147,0.029296875,0.126953125,0.273,9.952,144.844,48.064,0.126953125,0.80078125,0.89,4.838,150.561,37.082
1774230300,hdr,43.437366,-70.349458,0.941,6.827,5.372,147.06,24.202,148.625,38.231,3.48,135,0.029296875,0.126953125,0.274,9.747,146.664,48.359,0.126953125,0.80078125,0.9,5.158,148.286,37.817
1774230600,embedded,43.43735,-70.34945,0.97,6.4,5.32,153.961,25.095,149.601,39.281,3.6,142,,,,,,,,,,,,
1774231200,hdr,43.4373567,-70.3494508,0.975,6.827,5.544,146.0,24.639,151.475,37.347,3.19,159,0.029296875,0.126953125,0.246,9.862,152.309,50.553,0.126953125,0.80078125,0.944,5.384,150.859,37.103
1774232100,hdr,43.4373522,-70.3494415,0.946,6.4,5.306,146.7,29.536,147.533,40.64,3.63,154,0.029296875,0.126953125,0.258,10.543,157.631,53.133,0.126953125,0.80078125,0.91,5.101,146.16,40.423
1774232400,embedded,43.43735,-70.34945,0.97,6.4,5.42,149.428,30.622,149.369,42.771,2.8,148,,,,,,,,,,,,
1774233000,hdr,43.4373605,-70.3494367,0.997,6.827,5.682,144.981,33.512,151.318,38.615,2.81,159,0.029296875,0.126953125,0.337,9.715,152.91,46.149,0.126953125,0.80078125,0.938,5.393,150.32,38.821
1774233900,hdr,43.4373565,-70.3494897,0.98,6.4,5.64,146.602,26.498,143.96,38.338,3.65,144,0.029296875,0.126953125,0.299,9.939,149.652,45.451,0.126953125,0.80078125,0.933,5.399,143.047,38.403
1774234200,embedded,43.43735,-70.3494833,0.99,6.82,5.7,149.187,33.769,147.644,40.899,2.8,148,,,,,,,,,,,,
1774234800,hdr,43.4373608,-70.3495555,0.995,6.827,5.837,156.221,26.614,149.385,35.907,3.31,146,0.029296875,0.126953125,0.339,10.076,151.308,46.59,0.126953125,0.80078125,0.936,5.53,149.339,35.122
1774235700,hdr,43.437358,-70.3495427,0.93,6.4,5.675,149.374,32.264,151.436,40.35,3.01,149,0.029296875,0.126953125,0.334,10.175,150.668,51.997,0.126953125,0.80078125,0.868,5.327,151.686,39.874
1774236000,embedded,43.43735,-70.34955,0.94,6.82,5.74,153.704,32.565,149.81,41.882,2.8,148,,,,,,,,,,,,
1774236600,hdr,43.437362,-70.3495573,0.959,6.827,5.783,144.803,28.688,146.053,37.881,3.17,144,0.029296875,0.126953125,0.326,9.992,153.378,45.763,0.126953125,0.80078125,0.901,5.48,145.218,37.679
1774237500,hdr,43.437357,-70.3495367,0.897,6.827,5.573,146.595,29.064,142.103,38.572,2.62,148,0.029296875,0.126953125,0.23,10.655,154.577,51.382,0.126953125,0.80078125,0.866,5.392,141.69,37.627
1774237800,embedded,43.43735,-70.34955,0.95,6.4,5.66,149.047,28.074,145.676,41.709,3.2,148,,,,,,,,,,,,
1774238400,hdr,43.4373648,-70.3495537,0.978,6.827,5.636,148.612,24.333,143.13,36.825,3.6,142,0.029296875,0.126953125,0.307,10.836,149.835,51.319,0.126953125,0.80078125,0.928,5.355,142.605,35.436
1774239300,hdr,43.4373728,-70.3495783,0.918,6.4,5.722,142.993,34.741,141.135,41.26,3.17,141,0.029296875,0.126953125,0.314,10.515,155.179,54.775,0.126953125,0.80078125,0.863,5.397,139.713,40.028
1774239600,embedded,43.43735,-70.3496,0.95,6.82,5.68,148.639,31.682,144.142,42.033,2.8,142,,,,,,,,,,,,
1774240200,hdr,43.4373853,-70.3496127,0.886,6.023,5.597,144.348,25.486,144.583,37.265,2.72,144,0.029296875,0.126953125,0.303,10.45,151.66,54.079,0.126953125,0.80078125,0.832,5.272,144.313,35.106
1774241100,hdr,43.4373997,-70.3496257,0.86,6.827,5.725,154.805,37.533,145.627,44.065,2.41,147,0.029296875,0.126953125,0.332,11.115,154.58,60.078,0.126953125,0.80078125,0.793,5.276,145.04,40.966
1774241400,embedded,43.4374167,-70.3496333,0.88,6.82,5.64,154.628,32.459,147.317,43.664,2.4,148,,,,,,,,,,,,
1774242000,hdr,43.4374398,-70.3496698,0.884,6.827,5.62,149.033,22.867,143.899,39.247,2.72,149,0.029296875,0.126953125,0.303,11.072,162.968,60.163,0.126953125,0.80078125,0.83,5.274,143.016,35.926
1774242900,hdr,43.4374088,-70.3496517,0.919,6.827,5.667,156.156,26.09,143.281,40.304,3.32,154,0.029296875,0.126953125,0.293,10.574,158.058,57.543,0.126953125,0.80078125,0.871,5.384,142.891,38.707
1774243200,embedded,43.4374167,-70.3496333,0.92,6.82,5.7,153.768,25.326,145.657,43.341,3.2,154,,,,,,,,,,,,
1774243800,hdr,43.4374232,-70.3496628,0.895,6.4,5.484,149.36,32.295,141.378,42.611,2.79,146,0.029296875,0.126953125,0.296,10.864,160.55,59.064,0.126953125,0.80078125,0.844,5.168,140.408,40.417
1774244700,hdr,43.4374278,-70.3496568,0.908,6.827,5.539,147.441,28.52,137.026,41.289,2.92,147,0.029296875,0.126953125,0.284,10.462,160.623,60.972,0.126953125,0.80078125,0.863,5.271,136.605,39.39
1774245000,embedded,43.4374333,-70.3496667,0.91,6.82,5.52,150.397,33.104,140.882,45.266,2.8,142,,,,,,,,,,,,
1774245600,hdr,43.437426,-70.3496607,0.858,6.827,5.593,149.784,35.219,140.232,42.165,2.57,96,0.029296875,0.126953125,0.329,10.859,159.308,53.666,0.126953125,0.80078125,0.792,5.16,138.338,40.358
1774246500,hdr,43.4374102,-70.3496632,0.905,6.4,5.524,142.704,34.341,136.323,41.638,3.4,142,0.029296875,0.126953125,0.315,10.896,164.012,53.103,0.126953125,0.80078125,0.848,5.171,134.104,39.931
1774246800,embedded,43.4374167,-70.3496667,0.9,6.4,5.6,145.369,33.833,139.078,44.389,2.8,142,,,,,,,,,,,,
1774247400,hdr,43.437411,-70.3496548,0.924,6.4,5.44,140.364,24.078,134.231,39.522,3.66,140,0.029296875,0.126953125,0.295,10.823,161.212,59.084,0.126953125,0.80078125,0.876,5.15,133.805,36.27
