Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1775692800,hdr,43.4375535,-70.34935,0.427,3.103,3.001,163.938,32.671,166.575,46.097,5.12,173,0.029296875,0.126953125,0.168,10.9,160.495,51.346,0.126953125,0.80078125,0.392,2.65,166.816,46.563
1775693700,hdr,43.4375643,-70.3493547,0.443,3.103,2.988,172.129,33.12,165.778,47.545,5.55,184,0.029296875,0.126953125,0.173,11.722,149.568,55.891,0.126953125,0.80078125,0.408,2.635,166.714,46.368
1775694000,embedded,43.43755,-70.3493333,0.43,3.1,3.02,169.918,33.211,163.709,52.609,4.8,165,,,,,,,,,,,,
1775694600,hdr,43.4375638,-70.3493473,0.423,3.2,3.051,171.601,29.07,167.496,46.331,4.99,171,0.029296875,0.126953125,0.171,11.516,153.306,56.367,0.126953125,0.80078125,0.387,2.667,168.307,45.246
1775695500,hdr,43.4375813,-70.349374,0.41,3.012,2.958,170.497,31.287,169.368,46.636,6.16,170,0.029296875,0.126953125,0.152,12.738,161.233,55.969,0.126953125,0.80078125,0.381,2.638,169.511,46.2
1775695800,embedded,43.4375833,-70.3493833,0.41,3.1,3.02,167.521,30.855,165.687,51.937,4.8,171,,,,,,,,,,,,
1775696400,hdr,43.4375727,-70.3493878,0.421,3.103,3.205,161.139,29.779,165.773,46.998,4.73,185,0.029296875,0.126953125,0.201,11.621,155.481,50.685,0.126953125,0.80078125,0.37,2.64,167.015,47.712
1775697300,hdr,43.4375675,-70.349369,0.389,3.012,3.172,177.269,35.006,167.519,49.294,4.74,177,0.029296875,0.126953125,0.191,12.052,151.838,53.88,0.126953125,0.80078125,0.339,2.573,170.051,49.736
1775697600,embedded,43.4375833,-70.3493833,0.41,3.02,3.1,176.816,36.952,163.542,54.022,4.8,177,,,,,,,,,,,,
1775698200,hdr,43.4375893,-70.3493958,0.411,3.012,3.108,176.403,35.334,168.419,47.577,5.26,172,0.029296875,0.126953125,0.172,12.325,150.077,55.632,0.126953125,0.80078125,0.373,2.683,170.031,46.448
1775699100,hdr,43.437596,-70.3493932,0.392,2.926,3.165,172.02,33.599,167.867,48.177,4.58,184,0.029296875,0.126953125,0.183,11.721,149.415,51.436,0.126953125,0.80078125,0.346,2.627,171.207,47.868
1775699400,embedded,43.4376,-70.3493833,0.39,2.92,3.08,169.251,34.105,162.676,53.866,4.4,188,,,,,,,,,,,,
1775700000,hdr,43.4376058,-70.3494007,0.387,3.012,2.99,184.426,31.116,172.029,47.842,4.92,180,0.029296875,0.126953125,0.155,11.231,151.482,51.467,0.126953125,0.80078125,0.354,2.622,173.921,48.095
1775700900,hdr,43.4376112,-70.3493935,0.394,2.926,2.848,175.217,32.862,174.926,51.101,4.97,191,0.029296875,0.126953125,0.154,12.518,153.589,59.697,0.126953125,0.80078125,0.362,2.501,175.485,50.615
1775701200,embedded,43.4376,-70.3493833,0.4,3.02,2.92,183.127,33.965,170.272,56.098,5.6,188,,,,,,,,,,,,
1775701800,hdr,43.4376178,-70.3494202,0.427,3.012,2.888,181.579,34.095,177.638,47.955,6.23,193,0.029296875,0.126953125,0.158,11.844,152.636,54.196,0.126953125,0.80078125,0.397,2.58,179.319,47.946
1775702700,hdr,43.437618,-70.3494162,0.431,3.103,2.971,188.455,30.904,179.836,49.386,6.03,188,0.029296875,0.126953125,0.162,12.825,160.185,58.014,0.126953125,0.80078125,0.399,2.638,180.333,49.021
1775703000,embedded,43.4376167,-70.3494167,0.44,3.1,2.92,191.086,33.039,174.654,55.25,5.6,188,,,,,,,,,,,,
1775703600,hdr,43.4376332,-70.3494485,0.471,3.012,2.923,192.158,35.939,182.343,47.083,6.46,189,0.029296875,0.126953125,0.157,12.108,155.721,59.935,0.126953125,0.80078125,0.444,2.669,183.353,46.302
1775704500,hdr,43.4376257,-70.3494588,0.467,3.2,2.961,191.518,37.094,182.326,49.115,5.6,183,0.029296875,0.126953125,0.175,12.075,159.139,60.893,0.126953125,0.80078125,0.433,2.636,183.669,48.535
1775704800,embedded,43.4376167,-70.3494333,0.49,3.1,2.98,193.969,35.704,180.411,54.687,6.0,194,,,,,,,,,,,,
1775705400,hdr,43.4376257,-70.3494343,0.545,3.2,3.205,193.385,32.204,182.963,45.22,7.88,193,0.029296875,0.126953125,0.213,12.796,157.366,59.683,0.126953125,0.80078125,0.502,2.825,185.28,42.886
1775706300,hdr,43.4376203,-70.3494348,0.529,3.303,3.177,190.551,33.714,184.632,47.675,6.46,190,0.029296875,0.126953125,0.21,12.817,156.375,59.768,0.126953125,0.80078125,0.486,2.784,187.466,45.321
1775706600,embedded,43.4376333,-70.34945,0.55,3.2,3.2,190.416,35.225,180.098,52.898,7.6,188,,,,,,,,,,,,
1775707200,hdr,43.4376258,-70.3494572,0.598,3.2,3.162,190.969,30.424,186.376,44.18,8.78,190,0.029296875,0.126953125,0.196,13.569,155.003,67.132,0.126953125,0.80078125,0.564,2.894,187.13,41.5
1775708100,hdr,43.4376083,-70.3494245,0.596,3.531,3.178,184.182,28.101,184.628,42.037,7.24,194,0.029296875,0.126953125,0.186,12.423,155.402,59.079,0.126953125,0.80078125,0.566,2.942,186.108,40.416
1775708400,embedded,43.4376,-70.3494167,0.58,3.66,3.16,185.27,28.91,182.352,49.996,7.6,200,,,,,,,,,,,,
1775709000,hdr,43.4376088,-70.349414,0.621,3.531,3.232,183.709,26.96,184.245,40.425,8.54,183,0.029296875,0.126953125,0.166,12.12,159.07,61.544,0.126953125,0.80078125,0.598,3.06,184.342,39.512
1775709900,hdr,43.437597,-70.3493965,0.635,3.657,3.337,189.518,28.654,186.212,42.009,10.38,189,0.029296875,0.126953125,0.19,12.232,169.11,65.574,0.126953125,0.80078125,0.606,3.114,186.869,40.168
1775710200,embedded,43.4375833,-70.34935,0.64,3.66,3.28,190.242,28.746,183.82,49.226,8.4,188,,,,,,,,,,,,
1775710800,hdr,43.4375827,-70.3493677,0.626,3.938,3.25,186.144,33.267,185.992,43.499,7.59,193,0.029296875,0.126953125,0.171,11.798,151.658,63.031,0.126953125,0.80078125,0.602,3.07,186.865,42.147
1775711700,hdr,43.4375772,-70.3493647,0.641,3.938,3.305,198.011,29.792,187.368,41.232,6.72,190,0.029296875,0.126953125,0.166,12.238,150.163,59.412,0.126953125,0.80078125,0.619,3.14,187.938,40.529
1775712000,embedded,43.4375667,-70.34935,0.63,3.94,3.26,192.192,31.688,184.226,49.726,6.0,194,,,,,,,,,,,,
1775712600,hdr,43.4375982,-70.3493678,0.672,4.096,3.342,188.542,26.376,187.105,41.173,7.06,194,0.029296875,0.126953125,0.178,12.829,157.653,62.499,0.126953125,0.80078125,0.648,3.165,187.266,40.032
1775713500,hdr,43.4376057,-70.3493795,0.685,4.096,3.39,186.715,28.066,187.626,40.309,6.91,190,0.029296875,0.126953125,0.165,12.663,151.32,67.975,0.126953125,0.80078125,0.664,3.243,187.977,38.454
1775713800,embedded,43.4376,-70.3493833,0.68,4.1,3.4,188.717,26.868,185.287,47.404,6.8,188,,,,,,,,,,,,
1775714400,hdr,43.4376063,-70.3493892,0.694,3.938,3.406,193.21,25.367,186.551,39.199,8.38,193,0.029296875,0.126953125,0.155,12.413,156.305,64.677,0.126953125,0.80078125,0.677,3.282,186.632,37.901
