Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1771372800,hdr,43.4375855,-70.349384,1.103,11.378,6.336,150.694,20.351,150.882,30.725,4.45,161,0.029296875,0.126953125,0.819,10.757,148.39,24.581,0.126953125,0.80078125,0.739,4.213,153.054,37.435
1771373700,hdr,43.4375778,-70.3494007,1.006,11.378,5.625,157.255,21.881,153.876,33.671,5.95,180,0.029296875,0.126953125,0.683,10.598,152.06,29.276,0.126953125,0.80078125,0.738,4.01,154.451,38.444
1771374000,embedded,43.4375833,-70.3494,1.04,11.38,5.94,152.081,22.213,152.508,35.223,4.8,177,,,,,,,,,,,,
1771374600,hdr,43.4375907,-70.3494378,1.105,9.309,6.024,151.279,20.482,153.014,33.79,6.18,191,0.029296875,0.126953125,0.76,10.346,148.663,29.724,0.126953125,0.80078125,0.801,4.376,155.569,38.587
1771375500,hdr,43.4376027,-70.3494383,1.128,12.799,6.128,144.094,21.864,151.468,33.083,5.42,171,0.029296875,0.126953125,0.772,10.794,146.731,26.589,0.126953125,0.80078125,0.821,4.432,153.917,38.233
1771375800,embedded,43.4376,-70.3494167,1.11,9.3,6.06,151.394,20.966,150.521,35.461,5.2,171,,,,,,,,,,,,
1771376400,hdr,43.4375925,-70.349439,1.232,11.378,6.504,147.698,23.429,152.895,30.466,4.96,171,0.029296875,0.126953125,0.923,10.473,148.788,26.311,0.126953125,0.80078125,0.815,4.376,157.143,36.942
1771377300,hdr,43.437574,-70.3494275,1.132,10.24,6.016,149.031,23.01,153.832,35.527,4.96,177,0.029296875,0.126953125,0.771,10.586,149.608,30.602,0.126953125,0.80078125,0.828,4.378,157.005,40.369
1771377600,embedded,43.4376,-70.3494167,1.17,11.38,6.24,150.78,27.229,152.049,35.006,4.8,171,,,,,,,,,,,,
1771378200,hdr,43.4375868,-70.3494557,1.183,11.378,6.152,151.8,25.392,155.085,33.25,5.53,153,0.029296875,0.126953125,0.796,10.643,151.928,28.831,0.126953125,0.80078125,0.874,4.557,157.091,36.682
1771379100,hdr,43.437578,-70.3494468,1.129,12.799,6.16,143.978,27.13,150.432,35.214,6.01,193,0.029296875,0.126953125,0.781,10.914,146.598,30.314,0.126953125,0.80078125,0.815,4.398,152.264,39.502
1771379400,embedded,43.4375667,-70.3494167,1.15,12.8,6.16,145.085,27.105,150.333,36.25,5.2,171,,,,,,,,,,,,
1771380000,hdr,43.437552,-70.3494045,1.237,12.799,6.627,148.644,22.444,152.274,32.94,5.41,157,0.029296875,0.126953125,0.914,10.97,151.832,27.251,0.126953125,0.80078125,0.833,4.486,151.568,39.591
1771380900,hdr,43.4375213,-70.3494092,1.185,12.799,6.472,151.126,28.503,152.482,32.712,5.12,171,0.029296875,0.126953125,0.806,10.842,151.864,32.038,0.126953125,0.80078125,0.868,4.805,152.162,34.534
1771381200,embedded,43.43755,-70.3494167,1.22,12.8,6.72,152.138,24.607,152.557,33.683,4.4,165,,,,,,,,,,,,
1771381800,hdr,43.4375388,-70.3494402,1.189,11.378,6.862,151.776,20.792,151.442,31.009,4.15,157,0.029296875,0.126953125,0.906,10.83,152.438,26.882,0.126953125,0.80078125,0.77,4.552,149.353,36.858
1771382700,hdr,43.4375412,-70.349457,1.217,12.799,6.657,160.109,22.84,156.473,32.771,4.64,169,0.029296875,0.126953125,0.871,11.065,156.26,28.225,0.126953125,0.80078125,0.849,4.69,156.31,37.425
1771383000,embedded,43.4375167,-70.3494333,1.2,11.38,6.58,154.595,24.73,154.046,34.404,4.4,171,,,,,,,,,,,,
1771383600,hdr,43.437501,-70.3494117,1.158,11.378,6.367,153.815,31.223,152.828,35.842,4.67,159,0.029296875,0.126953125,0.835,10.613,153.518,32.778,0.126953125,0.80078125,0.802,4.439,150.674,40.505
1771384500,hdr,43.4374932,-70.3493847,1.177,12.799,6.337,147.66,28.142,148.771,36.979,6.18,163,0.029296875,0.126953125,0.837,10.99,147.135,32.055,0.126953125,0.80078125,0.828,4.425,149.467,41.703
1771384800,embedded,43.4374667,-70.3494333,1.18,11.38,6.3,147.056,30.981,149.841,37.308,4.8,160,,,,,,,,,,,,
1771385400,hdr,43.4374432,-70.3494213,1.151,7.877,5.769,157.041,27.038,154.732,35.797,6.73,174,0.029296875,0.126953125,0.715,10.43,155.345,35.916,0.126953125,0.80078125,0.902,4.505,153.697,37.136
1771386300,hdr,43.4374293,-70.3494855,1.198,11.378,6.061,143.37,27.02,153.403,36.447,7.03,179,0.029296875,0.126953125,0.85,10.921,146.988,33.729,0.126953125,0.80078125,0.845,4.18,159.236,39.911
