Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1780704000,hdr,43.4374207,-70.3494793,0.439,8.533,6.296,156.89,28.393,155.224,34.48,1.01,190,0.029296875,0.126953125,0.328,9.529,154.448,32.135,0.126953125,0.80078125,0.291,4.402,154.222,37.938
1780704900,hdr,43.4374245,-70.3494712,0.39,8.533,5.973,151.155,32.973,153.032,35.796,0.75,167,0.029296875,0.126953125,0.259,9.612,153.226,36.016,0.126953125,0.80078125,0.292,4.6,152.049,36.683
1780705200,embedded,43.4374167,-70.3494667,0.41,8.54,6.06,153.954,29.413,153.746,35.838,0.8,165,,,,,,,,,,,,
1780705800,hdr,43.4374215,-70.349462,0.444,8.533,6.17,150.468,25.304,154.464,32.594,1.11,176,0.029296875,0.126953125,0.314,9.238,152.663,30.157,0.126953125,0.80078125,0.314,4.629,154.539,36.11
1780706700,hdr,43.437421,-70.3494843,0.435,8.533,6.396,150.14,22.254,151.258,30.934,0.83,173,0.029296875,0.126953125,0.31,9.204,150.789,28.552,0.126953125,0.80078125,0.305,4.865,150.168,34.589
1780707000,embedded,43.4374167,-70.3494833,0.42,8.54,6.16,149.375,24.626,151.594,33.394,0.8,171,,,,,,,,,,,,
1780707600,hdr,43.4374258,-70.349474,0.371,8.533,5.605,142.795,27.432,151.676,37.073,1.19,160,0.029296875,0.126953125,0.239,9.465,150.772,34.528,0.126953125,0.80078125,0.284,4.346,151.355,40.106
1780708500,hdr,43.4374323,-70.3494773,0.466,8.533,6.636,154.781,24.182,152.963,29.207,0.98,167,0.029296875,0.126953125,0.351,9.271,152.157,26.906,0.126953125,0.80078125,0.306,4.828,153.169,34.143
1780708800,embedded,43.4374333,-70.3494833,0.41,8.54,6.14,149.852,26.218,151.058,34.174,0.8,171,,,,,,,,,,,,
1780709400,hdr,43.4374213,-70.3494992,0.449,8.533,6.344,146.647,25.393,149.537,31.627,1.16,185,0.029296875,0.126953125,0.312,9.163,147.057,30.39,0.126953125,0.80078125,0.322,4.924,151.473,33.792
1780710300,hdr,43.4374235,-70.3495133,0.421,7.877,5.912,141.079,24.238,148.97,35.212,0.99,157,0.029296875,0.126953125,0.251,9.581,148.236,32.836,0.126953125,0.80078125,0.338,4.881,147.781,36.307
1780710600,embedded,43.4374167,-70.3495,0.43,8.54,6.14,146.466,25.99,148.778,34.526,0.8,188,,,,,,,,,,,,
1780711200,hdr,43.4374198,-70.3495218,0.41,7.877,5.94,151.173,25.556,151.95,34.082,1.22,154,0.029296875,0.126953125,0.256,9.413,151.005,32.739,0.126953125,0.80078125,0.32,4.804,151.804,35.813
1780712100,hdr,43.4374192,-70.3495345,0.498,7.877,6.344,145.675,29.186,149.265,35.278,0.9,182,0.029296875,0.126953125,0.315,9.353,149.311,31.325,0.126953125,0.80078125,0.386,5.224,148.126,37.547
1780712400,embedded,43.4374167,-70.3495167,0.48,7.88,6.24,149.813,29.759,151.723,35.806,0.8,160,,,,,,,,,,,,
1780713000,hdr,43.4374207,-70.3495477,0.52,7.877,6.412,155.746,31.066,156.044,35.368,1.35,218,0.029296875,0.126953125,0.343,9.342,152.744,30.831,0.126953125,0.80078125,0.391,5.166,157.526,39.154
1780713900,hdr,43.4374317,-70.349577,0.492,7.877,6.318,146.461,33.705,153.587,39.844,1.41,195,0.029296875,0.126953125,0.318,9.605,154.108,37.589,0.126953125,0.80078125,0.376,5.075,151.488,41.578
1780714200,embedded,43.4374333,-70.3495833,0.5,7.88,6.38,149.251,31.299,152.288,37.469,1.2,200,,,,,,,,,,,,
1780714800,hdr,43.4374292,-70.3495822,0.562,7.877,6.428,147.793,25.815,151.444,36.691,1.54,180,0.029296875,0.126953125,0.317,9.611,149.095,35.87,0.126953125,0.80078125,0.464,5.569,151.482,36.085
1780715700,hdr,43.4374295,-70.3496023,0.513,7.877,6.121,139.07,33.356,150.998,39.867,1.25,179,0.029296875,0.126953125,0.291,9.552,153.256,36.005,0.126953125,0.80078125,0.423,5.234,147.664,41.5
1780716000,embedded,43.4374333,-70.3495833,0.55,7.88,6.34,145.432,29.597,151.07,37.654,1.2,177,,,,,,,,,,,,
1780716600,hdr,43.4374288,-70.3496007,0.559,7.877,6.223,148.638,32.942,151.509,38.227,1.62,185,0.029296875,0.126953125,0.302,9.479,149.709,41.481,0.126953125,0.80078125,0.47,5.448,151.039,36.151
1780717500,hdr,43.43744,-70.3496205,0.507,7.877,6.109,160.404,35.851,161.325,44.408,2.2,178,0.029296875,0.126953125,0.291,9.905,149.67,42.491,0.126953125,0.80078125,0.415,5.139,165.982,43.784
1780717800,embedded,43.4374333,-70.3496,0.53,7.88,6.16,155.954,34.79,156.48,41.916,1.6,188,,,,,,,,,,,,
1780718400,hdr,43.4374455,-70.3496313,0.571,7.877,6.087,148.292,36.786,157.17,41.755,2.2,182,0.029296875,0.126953125,0.33,9.757,151.171,37.864,0.126953125,0.80078125,0.465,5.116,158.245,43.019
1780719300,hdr,43.4374463,-70.3496303,0.566,7.877,5.974,159.493,30.342,161.685,40.189,1.79,169,0.029296875,0.126953125,0.306,9.411,159.077,37.864,0.126953125,0.80078125,0.477,5.194,161.421,40.137
