Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1772064000,hdr,43.4374163,-70.3495377,1.119,6.4,5.214,162.221,27.16,164.297,33.48,4.82,162,0.029296875,0.126953125,0.236,10.932,160.875,43.124,0.126953125,0.80078125,1.094,5.089,163.986,33.024
1772064900,hdr,43.4374097,-70.3495227,0.991,6.023,4.932,159.844,26.939,164.149,36.916,5.07,192,0.029296875,0.126953125,0.215,10.723,150.311,47.223,0.126953125,0.80078125,0.967,4.804,163.99,36.579
1772065200,embedded,43.4374,-70.3495167,1.01,6.4,5.0,159.951,29.572,163.907,38.064,4.0,194,,,,,,,,,,,,
1772065800,hdr,43.43741,-70.3495302,0.945,6.4,4.862,163.344,40.984,168.15,39.829,4.72,175,0.029296875,0.126953125,0.216,10.824,152.256,46.525,0.126953125,0.80078125,0.92,4.718,168.48,39.725
1772066700,hdr,43.4374253,-70.3495627,0.905,6.4,4.765,156.078,33.277,165.854,39.252,5.0,180,0.029296875,0.126953125,0.224,10.731,162.158,45.829,0.126953125,0.80078125,0.876,4.598,164.96,39.181
1772067000,embedded,43.4374167,-70.34955,0.94,6.4,4.78,162.803,41.005,167.307,41.437,4.0,177,,,,,,,,,,,,
1772067600,hdr,43.437465,-70.3495713,0.915,6.023,4.787,161.0,31.191,166.715,39.617,5.24,201,0.029296875,0.126953125,0.215,11.462,160.088,51.092,0.126953125,0.80078125,0.889,4.63,166.604,38.853
1772068500,hdr,43.4375268,-70.3495488,0.929,6.4,4.851,157.599,31.613,163.631,36.006,4.62,178,0.029296875,0.126953125,0.219,11.159,152.351,49.494,0.126953125,0.80078125,0.902,4.694,163.827,35.077
1772068800,embedded,43.4375333,-70.34955,0.9,6.4,4.82,157.025,34.002,162.941,39.719,4.0,177,,,,,,,,,,,,
1772069400,hdr,43.4375568,-70.3495115,0.832,6.023,4.65,173.545,43.302,166.263,41.337,4.63,168,0.029296875,0.126953125,0.258,11.649,155.823,44.976,0.126953125,0.80078125,0.791,4.37,166.829,41.192
1772070300,hdr,43.4375828,-70.3494895,0.804,6.4,4.511,175.181,39.469,167.165,40.399,4.24,155,0.029296875,0.126953125,0.221,11.111,155.416,48.284,0.126953125,0.80078125,0.773,4.302,167.648,39.68
1772070600,embedded,43.4375667,-70.34945,0.82,6.4,4.62,167.691,40.725,164.534,42.712,3.6,177,,,,,,,,,,,,
1772071200,hdr,43.4375852,-70.3494303,0.807,6.023,4.581,164.883,42.093,163.232,40.684,3.9,166,0.029296875,0.126953125,0.207,11.142,152.603,46.413,0.126953125,0.80078125,0.78,4.398,163.271,40.26
1772072100,hdr,43.4375513,-70.3493913,0.781,5.689,4.616,162.814,25.443,162.911,39.105,4.7,161,0.029296875,0.126953125,0.231,10.948,153.577,44.091,0.126953125,0.80078125,0.746,4.373,163.099,38.602
1772072400,embedded,43.4375167,-70.3493667,0.79,6.4,4.56,156.926,39.011,162.264,41.725,4.0,165,,,,,,,,,,,,
1772073000,hdr,43.437555,-70.3493702,0.832,6.023,4.501,163.573,36.287,162.367,38.619,4.89,165,0.029296875,0.126953125,0.235,11.269,154.221,46.9,0.126953125,0.80078125,0.798,4.279,162.323,38.016
1772073900,hdr,43.4375955,-70.3494067,0.805,6.023,4.379,147.655,35.034,162.318,38.627,5.82,200,0.029296875,0.126953125,0.227,10.671,157.353,43.897,0.126953125,0.80078125,0.772,4.166,161.53,38.376
1772074200,embedded,43.4375833,-70.3493667,0.81,6.02,4.36,151.585,36.318,161.161,40.943,6.4,194,,,,,,,,,,,,
1772074800,hdr,43.4376015,-70.3494032,0.817,6.4,4.274,153.455,28.139,162.843,37.934,7.6,185,0.029296875,0.126953125,0.217,10.961,152.281,51.036,0.126953125,0.80078125,0.788,4.085,162.216,36.826
1772075700,hdr,43.437611,-70.349404,0.856,6.4,4.169,148.676,33.302,161.817,37.678,7.54,194,0.029296875,0.126953125,0.228,11.261,158.002,47.753,0.126953125,0.80078125,0.825,3.978,160.403,37.416
1772076000,embedded,43.4376,-70.3493667,0.84,6.4,4.24,151.573,28.673,160.614,40.911,6.4,194,,,,,,,,,,,,
1772076600,hdr,43.437636,-70.3493992,0.879,6.827,4.133,148.53,26.558,165.119,36.04,7.24,190,0.029296875,0.126953125,0.25,10.558,157.244,46.012,0.126953125,0.80078125,0.842,3.923,164.41,35.53
1772077500,hdr,43.4376227,-70.3493648,0.943,5.689,4.092,154.964,22.078,164.676,35.776,9.17,176,0.029296875,0.126953125,0.212,11.053,152.396,56.42,0.126953125,0.80078125,0.919,3.958,163.98,34.696
1772077800,embedded,43.4376167,-70.3493667,0.94,5.68,4.12,156.475,22.445,163.904,39.273,7.6,182,,,,,,,,,,,,
1772078400,hdr,43.4376075,-70.3493578,1.0,6.4,4.224,153.338,29.302,164.668,34.063,7.79,192,0.029296875,0.126953125,0.214,11.627,156.972,56.339,0.126953125,0.80078125,0.976,4.099,164.146,32.681
1772079300,hdr,43.437619,-70.3493742,1.007,6.4,4.256,146.461,22.354,161.706,34.252,8.16,179,0.029296875,0.126953125,0.251,10.895,148.236,49.579,0.126953125,0.80078125,0.975,4.091,161.315,33.134
1772079600,embedded,43.4376167,-70.3493667,0.99,6.4,4.22,148.335,26.864,161.474,38.412,7.6,194,,,,,,,,,,,,
1772080200,hdr,43.4376277,-70.3493853,0.944,6.4,4.181,150.743,23.556,163.871,35.884,8.05,190,0.029296875,0.126953125,0.238,10.854,158.18,49.443,0.126953125,0.80078125,0.913,4.014,162.704,34.847
1772081100,hdr,43.4376252,-70.349393,0.982,4.876,4.303,167.249,22.481,166.652,33.958,6.85,192,0.029296875,0.126953125,0.25,11.249,155.134,53.372,0.126953125,0.80078125,0.95,4.126,166.504,32.649
1772081400,embedded,43.4376167,-70.3493667,0.93,4.88,4.14,165.875,22.731,163.011,39.742,6.8,182,,,,,,,,,,,,
1772082000,hdr,43.4376278,-70.3493932,0.945,4.876,4.087,165.246,23.058,165.11,35.31,7.47,181,0.029296875,0.126953125,0.229,11.016,154.194,52.403,0.126953125,0.80078125,0.916,3.933,164.648,34.23
1772082900,hdr,43.4376237,-70.3493733,0.95,6.023,4.248,150.52,25.602,161.669,36.093,6.65,187,0.029296875,0.126953125,0.252,10.668,156.288,48.453,0.126953125,0.80078125,0.915,4.063,161.014,35.162
1772083200,embedded,43.4376167,-70.3493667,0.94,6.02,4.2,153.718,27.447,162.169,39.451,6.8,188,,,,,,,,,,,,
1772083800,hdr,43.4376232,-70.3493813,0.984,5.689,4.266,162.375,26.419,164.533,35.95,7.56,171,0.029296875,0.126953125,0.231,11.333,146.468,58.595,0.126953125,0.80078125,0.957,4.116,163.976,34.362
1772084700,hdr,43.4376205,-70.3493828,0.963,5.389,4.223,160.329,23.894,163.475,37.034,7.57,176,0.029296875,0.126953125,0.274,11.294,153.106,48.303,0.126953125,0.80078125,0.923,4.003,163.007,36.284
1772085000,embedded,43.4376167,-70.3493833,0.98,5.38,4.22,160.175,28.176,162.719,41.547,7.2,188,,,,,,,,,,,,
1772085600,hdr,43.4376177,-70.3493782,0.999,5.12,4.28,160.94,25.051,166.071,37.745,7.65,197,0.029296875,0.126953125,0.287,10.275,154.482,48.126,0.126953125,0.80078125,0.957,4.067,166.503,37.073
1772086500,hdr,43.437627,-70.3494077,1.002,6.023,4.286,153.677,24.013,164.496,36.957,7.1,189,0.029296875,0.126953125,0.279,11.385,156.316,51.769,0.126953125,0.80078125,0.963,4.073,163.919,35.785
1772086800,embedded,43.4376167,-70.3493833,1.0,5.12,4.26,166.117,27.103,164.158,40.933,7.2,177,,,,,,,,,,,,
1772087400,hdr,43.4376207,-70.349387,1.019,4.876,4.346,163.955,24.874,163.514,36.995,6.96,176,0.029296875,0.126953125,0.286,11.509,154.1,53.07,0.126953125,0.80078125,0.977,4.126,162.967,35.498
1772088300,hdr,43.4376198,-70.3493983,0.964,6.023,4.263,164.293,29.098,165.98,38.472,8.53,177,0.029296875,0.126953125,0.228,12.455,156.662,60.607,0.126953125,0.80078125,0.936,4.103,165.522,36.941
1772088600,embedded,43.4376,-70.3493833,1.0,5.12,4.34,160.155,29.581,163.623,41.984,6.8,177,,,,,,,,,,,,
1772089200,hdr,43.4376135,-70.3493957,1.043,6.023,4.444,152.094,26.835,163.959,36.658,7.05,203,0.029296875,0.126953125,0.261,10.933,154.05,55.05,0.126953125,0.80078125,1.01,4.275,163.518,35.314
1772090100,hdr,43.4376032,-70.3494115,1.018,6.023,4.468,152.634,29.557,162.65,36.048,7.96,194,0.029296875,0.126953125,0.277,11.063,149.31,51.211,0.126953125,0.80078125,0.979,4.265,162.756,34.946
1772090400,embedded,43.4376,-70.3493833,1.0,6.02,4.42,151.098,30.583,162.474,41.307,6.0,188,,,,,,,,,,,,
1772091000,hdr,43.4376067,-70.3494043,0.975,6.023,4.394,153.261,29.498,165.961,36.943,5.95,185,0.029296875,0.126953125,0.266,11.225,162.089,52.729,0.126953125,0.80078125,0.938,4.19,165.245,35.636
1772091900,hdr,43.4375953,-70.3494038,0.999,5.689,4.499,164.869,26.7,165.374,34.495,6.17,167,0.029296875,0.126953125,0.259,11.069,156.461,51.316,0.126953125,0.80078125,0.964,4.315,165.223,33.294
1772092200,embedded,43.4375833,-70.3494,1.0,6.02,4.5,158.342,29.354,164.276,39.306,5.2,182,,,,,,,,,,,,
1772092800,hdr,43.4375968,-70.3494052,0.937,6.023,4.496,155.936,25.603,163.308,36.851,5.31,170,0.029296875,0.126953125,0.292,10.931,156.384,53.945,0.126953125,0.80078125,0.89,4.229,162.591,34.744
1772093700,hdr,43.4375925,-70.3493988,0.895,5.12,4.579,162.733,25.235,164.657,37.664,4.76,178,0.029296875,0.126953125,0.288,10.38,152.309,50.538,0.126953125,0.80078125,0.847,4.302,164.884,36.116
1772094000,embedded,43.4375833,-70.3494,0.91,5.68,4.54,156.989,25.273,162.65,40.46,4.8,177,,,,,,,,,,,,
1772094600,hdr,43.437588,-70.3493873,0.88,5.389,4.613,158.447,23.068,164.207,37.693,4.5,187,0.029296875,0.126953125,0.266,10.584,161.511,55.336,0.126953125,0.80078125,0.838,4.364,163.316,35.546
1772095500,hdr,43.4375848,-70.349381,0.866,4.655,4.482,163.314,24.194,162.566,37.902,4.61,158,0.029296875,0.126953125,0.28,10.445,154.118,52.6,0.126953125,0.80078125,0.819,4.202,162.258,36.454
1772095800,embedded,43.4375833,-70.3493833,0.86,5.38,4.54,161.287,26.537,160.942,41.36,4.0,160,,,,,,,,,,,,
1772096400,hdr,43.4375728,-70.349391,0.828,4.655,4.521,164.795,24.249,164.025,37.776,4.33,179,0.029296875,0.126953125,0.28,10.536,161.667,52.619,0.126953125,0.80078125,0.779,4.211,163.381,36.2
1772097300,hdr,43.4375695,-70.3493878,0.827,5.389,4.589,161.184,29.547,161.835,37.824,4.54,181,0.029296875,0.126953125,0.321,10.09,153.969,48.445,0.126953125,0.80078125,0.762,4.184,162.025,36.604
1772097600,embedded,43.4375833,-70.3493833,0.83,5.38,4.56,159.806,27.316,161.112,41.091,4.0,171,,,,,,,,,,,,
1772098200,hdr,43.4375757,-70.3494047,0.789,5.12,4.526,159.79,26.194,160.947,39.594,4.06,196,0.029296875,0.126953125,0.286,10.491,152.372,49.315,0.126953125,0.80078125,0.735,4.167,160.555,38.671
1772099100,hdr,43.4375832,-70.3494007,0.772,5.389,4.674,155.72,30.351,161.5,40.352,3.85,182,0.029296875,0.126953125,0.302,10.375,149.986,47.559,0.126953125,0.80078125,0.71,4.252,162.344,39.55
1772099400,embedded,43.4375833,-70.3494167,0.8,5.12,4.64,163.596,26.925,159.364,41.271,3.6,171,,,,,,,,,,,,
1772100000,hdr,43.4375825,-70.3494053,0.794,5.12,4.667,160.05,23.797,160.826,38.52,4.24,165,0.029296875,0.126953125,0.304,10.624,153.67,52.666,0.126953125,0.80078125,0.734,4.259,161.378,36.183
1772100900,hdr,43.4375828,-70.349404,0.773,4.452,4.518,165.767,29.119,162.517,40.222,4.15,175,0.029296875,0.126953125,0.279,10.843,161.033,55.801,0.126953125,0.80078125,0.72,4.153,161.844,37.982
1772101200,embedded,43.4375833,-70.3494167,0.77,5.38,4.58,159.94,28.982,161.082,44.642,4.0,177,,,,,,,,,,,,
1772101800,hdr,43.4375728,-70.349392,0.791,5.389,4.463,156.361,28.255,161.845,39.872,3.79,184,0.029296875,0.126953125,0.259,10.658,162.803,57.796,0.126953125,0.80078125,0.747,4.171,160.661,37.652
1772102700,hdr,43.4375642,-70.3493958,0.756,5.12,4.446,163.154,27.538,163.282,39.648,4.66,187,0.029296875,0.126953125,0.257,10.721,161.532,53.938,0.126953125,0.80078125,0.711,4.129,162.528,37.49
1772103000,embedded,43.43755,-70.3494,0.79,5.12,4.5,157.836,27.027,161.341,43.492,3.6,182,,,,,,,,,,,,
1772103600,hdr,43.4375698,-70.349404,0.76,5.389,4.538,153.425,22.433,159.927,41.018,4.66,176,0.029296875,0.126953125,0.286,10.744,158.853,56.477,0.126953125,0.80078125,0.704,4.142,158.818,38.26
1772104500,hdr,43.437575,-70.3494098,0.738,5.389,4.515,151.18,31.34,161.126,44.11,4.35,195,0.029296875,0.126953125,0.275,10.37,151.675,55.093,0.126953125,0.80078125,0.685,4.138,161.076,42.129
1772104800,embedded,43.43755,-70.3494,0.74,5.38,4.56,152.759,31.164,159.982,45.658,3.6,188,,,,,,,,,,,,
