Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1788393600,hdr,43.4376802,-70.3491362,0.457,10.24,4.662,157.264,23.845,145.843,39.333,2.55,134,0.029296875,0.126953125,0.287,10.237,158.302,33.868,0.126953125,0.80078125,0.355,3.44,136.856,42.435
1788394500,hdr,43.4376777,-70.3491423,0.477,10.24,5.151,160.729,25.779,149.199,37.698,2.31,136,0.029296875,0.126953125,0.342,9.966,159.414,31.256,0.126953125,0.80078125,0.332,3.409,137.197,43.265
1788394800,embedded,43.4376667,-70.3491333,0.46,10.24,4.86,159.686,26.209,149.389,39.52,2.4,120,,,,,,,,,,,,
1788395400,hdr,43.4376733,-70.3491413,0.446,10.24,5.153,163.25,26.178,150.449,37.871,1.98,120,0.029296875,0.126953125,0.32,10.007,160.3,31.964,0.126953125,0.80078125,0.311,3.406,138.066,42.667
1788396300,hdr,43.4376705,-70.3491485,0.412,10.24,4.812,158.598,25.974,147.068,40.526,1.85,134,0.029296875,0.126953125,0.276,10.318,157.075,35.549,0.126953125,0.80078125,0.305,3.351,137.921,44.464
1788396600,embedded,43.43765,-70.3491333,0.44,10.24,4.94,160.274,26.625,150.227,40.512,1.6,114,,,,,,,,,,,,
1788397200,hdr,43.4376598,-70.3491473,0.492,10.24,5.18,151.554,26.023,146.383,36.453,2.46,123,0.029296875,0.126953125,0.356,10.006,151.8,31.932,0.126953125,0.80078125,0.339,3.38,139.683,43.014
1788398100,hdr,43.4376565,-70.3491383,0.435,10.24,4.565,158.72,33.267,149.104,41.62,2.6,137,0.029296875,0.126953125,0.276,9.937,161.505,37.855,0.126953125,0.80078125,0.336,3.343,139.863,43.631
1788398400,embedded,43.43765,-70.3491167,0.46,10.24,4.9,154.806,30.445,148.998,40.85,2.0,131,,,,,,,,,,,,
1788399000,hdr,43.4376725,-70.3491325,0.435,9.309,4.812,164.632,29.214,152.304,41.177,2.41,131,0.029296875,0.126953125,0.295,9.91,161.239,36.468,0.126953125,0.80078125,0.321,3.355,142.941,45.648
1788399900,hdr,43.4376953,-70.349144,0.479,10.24,5.012,155.537,23.407,148.048,40.154,1.95,142,0.029296875,0.126953125,0.326,10.589,154.548,36.913,0.126953125,0.80078125,0.351,3.442,142.049,43.822
1788400200,embedded,43.4377,-70.3491167,0.46,10.24,4.94,157.032,26.652,151.756,42.007,1.6,125,,,,,,,,,,,,
1788400800,hdr,43.4377287,-70.349125,0.454,10.24,5.229,157.09,23.343,150.283,37.252,1.59,116,0.029296875,0.126953125,0.334,10.285,158.751,30.09,0.126953125,0.80078125,0.307,3.3,139.225,43.811
1788401700,hdr,43.4377752,-70.349169,0.49,10.24,5.958,156.549,20.635,150.367,34.196,1.62,114,0.029296875,0.126953125,0.387,10.312,157.118,27.455,0.126953125,0.80078125,0.3,3.498,136.966,42.466
1788402000,embedded,43.4377667,-70.3491667,0.48,10.24,5.7,155.031,22.003,150.912,35.847,1.6,114,,,,,,,,,,,,
1788402600,hdr,43.4377652,-70.3491682,0.438,10.24,5.545,145.513,24.785,144.051,37.108,1.42,84,0.029296875,0.126953125,0.322,9.81,147.707,28.262,0.126953125,0.80078125,0.298,3.675,139.241,45.621
1788403500,hdr,43.4377357,-70.349164,0.426,9.309,5.276,155.126,25.757,144.928,40.039,1.94,71,0.029296875,0.126953125,0.312,9.994,154.432,32.883,0.126953125,0.80078125,0.29,3.41,133.261,46.974
1788403800,embedded,43.4377333,-70.34915,0.42,9.3,5.22,151.749,22.767,146.535,39.656,1.6,74,,,,,,,,,,,,
1788404400,hdr,43.4376863,-70.3491825,0.389,9.309,4.827,149.819,28.046,145.397,42.017,1.42,125,0.029296875,0.126953125,0.258,10.034,154.323,37.603,0.126953125,0.80078125,0.291,3.428,138.409,45.678
1788405300,hdr,43.4376853,-70.3491617,0.44,10.24,5.248,154.195,29.434,147.8,40.006,1.78,105,0.029296875,0.126953125,0.312,10.237,156.05,37.612,0.126953125,0.80078125,0.31,3.517,139.767,42.808
1788405600,embedded,43.4376833,-70.3491667,0.44,10.24,5.38,155.935,26.656,149.485,40.605,1.6,108,,,,,,,,,,,,
1788406200,hdr,43.437637,-70.3492297,0.44,10.24,5.527,153.139,20.714,147.949,35.846,1.39,141,0.029296875,0.126953125,0.331,10.038,151.803,29.43,0.126953125,0.80078125,0.29,3.487,142.155,44.273
1788407100,hdr,43.4376413,-70.3492075,0.415,9.309,4.861,161.438,36.237,148.818,42.461,1.63,124,0.029296875,0.126953125,0.277,10.061,158.526,40.761,0.126953125,0.80078125,0.309,3.431,140.377,43.61
1788407400,embedded,43.4376333,-70.3492333,0.43,10.24,5.26,158.053,30.548,149.989,43.97,1.6,131,,,,,,,,,,,,
1788408000,hdr,43.4376717,-70.349242,0.493,10.24,5.806,158.758,29.079,150.437,47.396,2.17,127,0.029296875,0.126953125,0.365,11.032,157.053,42.144,0.126953125,0.80078125,0.332,3.693,142.383,50.388
1788408900,hdr,43.4376903,-70.3492,0.417,10.24,5.279,160.391,31.391,154.595,43.679,1.75,108,0.029296875,0.126953125,0.29,10.196,161.503,34.764,0.126953125,0.80078125,0.3,3.644,146.496,49.707
1788409200,embedded,43.4376667,-70.3492,0.44,10.24,5.44,157.862,29.616,153.778,42.098,2.0,114,,,,,,,,,,,,
1788409800,hdr,43.4376778,-70.3491597,0.402,9.309,5.087,166.442,31.77,149.022,44.775,1.65,108,0.029296875,0.126953125,0.268,10.068,155.575,42.538,0.126953125,0.80078125,0.299,3.637,143.081,47.926
1788410700,hdr,43.437681,-70.3491688,0.412,10.24,5.104,151.984,35.73,149.808,43.478,1.48,123,0.029296875,0.126953125,0.279,10.427,155.529,42.518,0.126953125,0.80078125,0.303,3.556,145.303,45.571
1788411000,embedded,43.4376667,-70.3491667,0.41,10.24,5.16,150.878,35.926,150.195,44.662,1.6,125,,,,,,,,,,,,
1788411600,hdr,43.4376522,-70.3491883,0.393,10.24,4.754,148.436,34.368,150.054,44.978,1.48,130,0.029296875,0.126953125,0.246,10.335,151.765,43.899,0.126953125,0.80078125,0.307,3.534,149.134,46.659
1788412500,hdr,43.4376772,-70.3491588,0.403,10.24,4.75,152.247,34.366,150.065,45.09,1.77,131,0.029296875,0.126953125,0.25,10.318,155.561,42.0,0.126953125,0.80078125,0.316,3.55,146.812,47.628
1788412800,embedded,43.4376667,-70.34915,0.39,10.24,4.7,154.316,36.583,152.315,46.465,1.6,120,,,,,,,,,,,,
1788413400,hdr,43.4376782,-70.3491628,0.399,10.24,4.718,155.843,35.776,149.618,44.117,1.91,111,0.029296875,0.126953125,0.231,10.091,154.08,41.164,0.126953125,0.80078125,0.325,3.723,147.235,46.558
1788414300,hdr,43.4376887,-70.3491573,0.431,10.24,5.119,160.866,30.575,150.108,43.998,1.6,105,0.029296875,0.126953125,0.294,10.574,159.666,39.757,0.126953125,0.80078125,0.315,3.527,140.433,47.624
1788414600,embedded,43.4376833,-70.34915,0.43,10.24,4.9,162.376,33.433,152.333,45.686,1.6,108,,,,,,,,,,,,
1788415200,hdr,43.4377003,-70.3491602,0.411,10.24,4.721,151.384,37.035,151.104,46.732,1.61,126,0.029296875,0.126953125,0.248,9.948,155.233,44.585,0.126953125,0.80078125,0.327,3.623,148.467,49.395
1788416100,hdr,43.4377038,-70.3491628,0.417,10.24,4.745,165.393,37.238,150.218,46.913,2.3,109,0.029296875,0.126953125,0.256,10.017,164.353,45.501,0.126953125,0.80078125,0.329,3.601,141.908,48.06
1788416400,embedded,43.4376833,-70.34915,0.43,10.24,4.88,163.208,40.143,153.474,48.232,1.6,114,,,,,,,,,,,,
