Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1778716800,hdr,43.4374938,-70.3496068,0.492,3.938,3.555,154.595,27.847,150.671,40.929,3.72,149,0.029296875,0.126953125,0.164,11.962,151.305,59.319,0.126953125,0.80078125,0.464,3.267,150.659,38.628
1778717700,hdr,43.437487,-70.3496192,0.472,3.657,3.425,148.732,30.578,151.259,43.223,5.27,148,0.029296875,0.126953125,0.143,12.233,154.512,64.111,0.126953125,0.80078125,0.45,3.194,150.931,40.706
1778718000,embedded,43.4374667,-70.3496,0.47,3.66,3.46,150.82,33.991,152.807,45.974,4.4,160,,,,,,,,,,,,
1778718600,hdr,43.437476,-70.3496262,0.46,3.413,3.475,164.398,30.624,161.407,44.832,4.92,164,0.029296875,0.126953125,0.149,12.126,159.776,59.36,0.126953125,0.80078125,0.435,3.205,161.225,43.364
1778719500,hdr,43.437498,-70.3496265,0.503,3.793,3.618,151.273,32.945,158.187,45.259,3.9,158,0.029296875,0.126953125,0.175,12.534,165.26,56.942,0.126953125,0.80078125,0.472,3.295,156.915,43.275
1778719800,embedded,43.4375,-70.3496167,0.5,3.94,3.58,161.648,30.654,158.215,47.898,3.6,160,,,,,,,,,,,,
1778720400,hdr,43.4374943,-70.3496255,0.529,3.938,3.668,161.398,28.354,155.059,41.375,4.2,150,0.029296875,0.126953125,0.141,11.847,154.358,53.894,0.126953125,0.80078125,0.51,3.483,154.816,40.552
1778721300,hdr,43.4375105,-70.3496228,0.622,4.267,3.869,157.385,22.944,158.149,37.477,5.0,159,0.029296875,0.126953125,0.165,12.275,160.324,58.952,0.126953125,0.80078125,0.599,3.677,157.744,35.284
1778721600,embedded,43.4375,-70.3496167,0.59,4.26,3.88,153.965,25.939,157.254,43.222,4.0,160,,,,,,,,,,,,
1778722200,hdr,43.437504,-70.3496462,0.684,4.876,4.166,152.208,23.872,155.498,38.258,4.63,148,0.029296875,0.126953125,0.18,12.747,157.852,59.275,0.126953125,0.80078125,0.659,3.966,155.195,36.376
1778723100,hdr,43.4374902,-70.3496562,0.932,5.689,4.59,159.674,21.129,162.192,32.365,5.39,165,0.029296875,0.126953125,0.187,12.175,148.752,54.956,0.126953125,0.80078125,0.913,4.473,162.513,31.323
1778723400,embedded,43.4374833,-70.34965,0.85,4.88,4.48,161.367,26.461,160.777,37.416,4.8,160,,,,,,,,,,,,
1778724000,hdr,43.4374888,-70.3496568,0.939,5.689,4.639,160.162,27.09,162.59,34.595,5.2,170,0.029296875,0.126953125,0.178,12.449,153.321,59.087,0.126953125,0.80078125,0.922,4.534,162.694,33.572
1778724900,hdr,43.4374768,-70.3496435,1.009,5.389,4.533,164.003,26.787,165.254,35.696,7.27,168,0.029296875,0.126953125,0.164,12.867,149.174,61.984,0.126953125,0.80078125,0.995,4.454,165.304,35.359
1778725200,embedded,43.4374667,-70.34965,0.98,5.38,4.6,165.964,26.287,165.05,38.607,5.2,165,,,,,,,,,,,,
1778725800,hdr,43.4374275,-70.349616,1.109,5.389,4.711,168.172,22.675,168.355,32.814,7.13,168,0.029296875,0.126953125,0.193,12.643,155.926,57.243,0.126953125,0.80078125,1.092,4.62,168.538,31.905
1778726700,hdr,43.4373922,-70.349502,1.019,5.689,4.601,162.308,29.573,162.258,35.737,5.93,162,0.029296875,0.126953125,0.172,12.786,149.881,57.687,0.126953125,0.80078125,1.004,4.516,162.294,35.196
1778727000,embedded,43.4374,-70.34945,1.06,5.68,4.64,166.189,32.05,163.163,38.334,5.6,160,,,,,,,,,,,,
1778727600,hdr,43.4374098,-70.3494087,1.069,5.689,4.728,160.754,34.553,159.937,35.906,7.05,160,0.029296875,0.126953125,0.161,11.739,156.045,58.371,0.126953125,0.80078125,1.056,4.663,159.832,35.416
1778728500,hdr,43.437415,-70.349414,1.094,5.689,4.642,154.891,29.792,158.831,34.414,5.89,154,0.029296875,0.126953125,0.168,11.781,156.772,56.358,0.126953125,0.80078125,1.08,4.575,158.638,34.017
1778728800,embedded,43.4374,-70.3494167,1.07,6.02,4.68,159.269,33.829,159.419,38.366,6.0,160,,,,,,,,,,,,
1778729400,hdr,43.4374138,-70.3493805,1.028,5.689,4.636,156.419,31.733,160.566,38.342,6.01,156,0.029296875,0.126953125,0.193,11.775,158.79,60.153,0.126953125,0.80078125,1.01,4.536,160.498,38.025
1778730300,hdr,43.437431,-70.349365,1.038,5.689,4.544,167.043,35.67,164.618,41.023,5.98,167,0.029296875,0.126953125,0.176,12.356,159.695,61.34,0.126953125,0.80078125,1.023,4.46,164.575,40.701
1778730600,embedded,43.4374167,-70.34935,1.05,5.68,4.56,162.478,36.646,163.241,42.976,5.6,171,,,,,,,,,,,,
1778731200,hdr,43.4374253,-70.3493553,1.04,6.023,4.452,163.359,28.431,162.801,36.663,6.44,160,0.029296875,0.126953125,0.163,12.514,156.629,61.656,0.126953125,0.80078125,1.027,4.38,162.897,35.893
1778732100,hdr,43.4374125,-70.3493652,1.004,6.023,4.505,169.035,33.7,164.957,38.602,6.62,163,0.029296875,0.126953125,0.163,11.968,154.267,54.76,0.126953125,0.80078125,0.99,4.431,165.165,38.491
1778732400,embedded,43.4374,-70.34935,1.0,6.02,4.46,166.463,32.048,163.279,40.992,5.6,148,,,,,,,,,,,,
1778733000,hdr,43.437389,-70.3493563,1.08,6.023,4.543,162.219,31.235,164.277,38.401,6.83,144,0.029296875,0.126953125,0.17,12.404,152.838,61.713,0.126953125,0.80078125,1.066,4.47,164.333,37.804
1778733900,hdr,43.4374045,-70.3493365,1.044,5.12,4.484,166.618,31.758,164.778,38.469,6.86,170,0.029296875,0.126953125,0.179,11.523,155.177,54.991,0.126953125,0.80078125,1.028,4.402,164.871,38.305
1778734200,embedded,43.4374,-70.3493333,1.03,6.02,4.46,165.166,34.656,165.288,42.598,5.6,165,,,,,,,,,,,,
1778734800,hdr,43.4374155,-70.349325,1.018,5.689,4.464,174.082,34.891,170.685,40.151,6.73,148,0.029296875,0.126953125,0.193,12.667,161.564,54.855,0.126953125,0.80078125,0.999,4.359,170.581,40.075
1778735700,hdr,43.437487,-70.3492875,0.955,5.689,4.433,176.784,24.919,167.12,37.019,5.05,155,0.029296875,0.126953125,0.188,12.524,152.503,60.026,0.126953125,0.80078125,0.936,4.32,167.247,35.919
1778736000,embedded,43.4374833,-70.3493,1.01,6.02,4.48,166.932,30.749,167.837,40.759,5.6,154,,,,,,,,,,,,
1778736600,hdr,43.4375443,-70.3493068,0.95,6.023,4.543,164.597,22.392,164.778,33.485,5.23,168,0.029296875,0.126953125,0.194,13.426,149.602,59.725,0.126953125,0.80078125,0.93,4.417,165.023,31.665
1778737500,hdr,43.43757,-70.3493338,0.829,6.023,4.335,160.013,29.701,161.935,36.93,4.75,164,0.029296875,0.126953125,0.194,12.328,144.932,50.82,0.126953125,0.80078125,0.806,4.178,162.713,35.71
1778737800,embedded,43.43755,-70.3493167,0.88,6.02,4.44,162.053,24.671,161.908,38.49,4.4,154,,,,,,,,,,,,
1778738400,hdr,43.4375698,-70.349338,0.851,6.023,4.294,157.648,25.958,160.19,35.416,5.34,148,0.029296875,0.126953125,0.187,12.038,153.277,56.097,0.126953125,0.80078125,0.83,4.157,160.308,33.938
1778739300,hdr,43.4375708,-70.3493308,0.831,6.023,4.207,151.968,24.575,159.63,36.24,4.96,155,0.029296875,0.126953125,0.175,12.727,145.137,55.459,0.126953125,0.80078125,0.812,4.08,159.793,35.112
1778739600,embedded,43.4375667,-70.3493167,0.82,5.68,4.2,163.73,28.563,159.096,40.238,4.4,142,,,,,,,,,,,,
1778740200,hdr,43.4375537,-70.3493247,0.816,5.689,4.05,158.937,23.111,158.145,35.543,6.04,163,0.029296875,0.126953125,0.144,12.639,142.424,59.178,0.126953125,0.80078125,0.803,3.964,158.292,34.33
1778741100,hdr,43.4375368,-70.3493207,0.771,5.689,3.981,163.853,30.821,160.939,36.498,5.45,141,0.029296875,0.126953125,0.157,11.693,143.657,49.418,0.126953125,0.80078125,0.755,3.871,161.467,35.759
1778741400,embedded,43.4375333,-70.3493333,0.8,5.68,4.0,159.429,29.128,159.152,39.398,5.2,154,,,,,,,,,,,,
1778742000,hdr,43.437513,-70.3493267,0.771,6.023,4.076,153.241,27.733,159.175,35.254,5.54,155,0.029296875,0.126953125,0.178,11.251,151.764,44.773,0.126953125,0.80078125,0.75,3.935,159.446,34.59
1778742900,hdr,43.437476,-70.3493578,0.74,5.689,3.972,159.874,25.845,160.121,34.66,5.24,161,0.029296875,0.126953125,0.145,12.24,146.423,53.083,0.126953125,0.80078125,0.726,3.867,160.48,33.786
1778743200,embedded,43.4374667,-70.3493333,0.74,4.88,3.98,160.017,21.928,159.36,38.071,5.6,154,,,,,,,,,,,,
1778743800,hdr,43.4374605,-70.349316,0.747,5.689,4.058,162.271,23.369,163.316,34.481,6.37,168,0.029296875,0.126953125,0.168,11.786,159.899,53.378,0.126953125,0.80078125,0.727,3.922,163.392,33.217
1778744700,hdr,43.43745,-70.3493277,0.828,5.389,4.094,171.995,26.195,167.181,34.209,5.52,157,0.029296875,0.126953125,0.183,12.161,153.136,52.277,0.126953125,0.80078125,0.807,3.958,167.67,32.955
1778745000,embedded,43.43745,-70.3493333,0.78,5.38,4.04,173.37,25.942,165.771,38.392,5.2,160,,,,,,,,,,,,
1778745600,hdr,43.4374398,-70.3493445,0.75,5.389,3.904,178.636,23.702,169.743,36.351,6.39,173,0.029296875,0.126953125,0.162,12.929,153.516,55.147,0.126953125,0.80078125,0.733,3.775,170.386,35.186
1778746500,hdr,43.4374325,-70.3493395,0.763,5.389,4.0,175.939,30.427,167.35,37.283,5.34,165,0.029296875,0.126953125,0.198,13.483,154.187,57.363,0.126953125,0.80078125,0.737,3.806,167.982,35.467
1778746800,embedded,43.4374333,-70.3493333,0.76,5.38,3.98,173.878,28.081,166.203,41.49,5.2,165,,,,,,,,,,,,
1778747400,hdr,43.4374085,-70.3493455,0.788,6.023,4.122,164.69,27.991,168.643,36.897,4.81,164,0.029296875,0.126953125,0.184,13.144,152.15,58.974,0.126953125,0.80078125,0.766,3.964,169.291,35.239
1778748300,hdr,43.43742,-70.349327,0.798,4.876,4.04,171.692,29.195,165.882,38.971,5.98,168,0.029296875,0.126953125,0.187,12.015,150.308,54.172,0.126953125,0.80078125,0.775,3.891,166.533,38.377
1778748600,embedded,43.4374333,-70.3493167,0.76,5.68,4.0,167.536,31.701,165.249,42.743,4.8,160,,,,,,,,,,,,
1778749200,hdr,43.437436,-70.3493137,0.727,5.389,3.975,159.524,31.24,161.484,37.529,5.18,158,0.029296875,0.126953125,0.162,12.155,149.91,53.706,0.126953125,0.80078125,0.709,3.84,161.937,36.468
