Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1781740800,hdr,43.4374638,-70.3493378,0.385,8.533,4.138,154.946,24.852,156.846,42.327,3.47,154,0.029296875,0.126953125,0.2,11.596,155.002,49.839,0.126953125,0.80078125,0.33,3.349,157.44,40.207
1781741700,hdr,43.4374775,-70.3493432,0.38,7.877,4.227,149.398,29.961,154.87,42.742,2.57,144,0.029296875,0.126953125,0.195,11.677,145.77,46.535,0.126953125,0.80078125,0.326,3.44,157.399,40.834
1781742000,embedded,43.4374667,-70.3493333,0.38,7.88,4.26,150.075,27.16,155.724,45.15,2.8,160,,,,,,,,,,,,
1781742600,hdr,43.4374825,-70.3493437,0.373,7.877,4.317,147.223,24.6,154.188,40.219,2.56,160,0.029296875,0.126953125,0.148,10.998,147.975,46.198,0.126953125,0.80078125,0.342,3.877,154.055,38.417
1781743500,hdr,43.4374233,-70.3493713,0.368,7.314,3.954,148.385,31.019,155.238,39.527,2.4,154,0.029296875,0.126953125,0.143,10.708,148.636,44.066,0.126953125,0.80078125,0.339,3.554,155.402,39.456
1781743800,embedded,43.4374,-70.3493833,0.38,7.88,4.04,148.271,28.163,153.916,42.165,2.8,165,,,,,,,,,,,,
1781744400,hdr,43.4374168,-70.3493703,0.432,7.877,4.022,149.283,28.914,156.085,36.844,3.93,174,0.029296875,0.126953125,0.163,10.131,147.277,47.732,0.126953125,0.80078125,0.4,3.655,156.596,35.976
1781745300,hdr,43.4374345,-70.3493552,0.446,7.877,3.906,153.193,26.072,156.878,36.379,3.85,167,0.029296875,0.126953125,0.175,9.689,153.225,41.127,0.126953125,0.80078125,0.411,3.524,157.402,37.04
1781745600,embedded,43.4374333,-70.34935,0.43,7.88,3.9,150.038,29.974,155.638,41.369,3.2,165,,,,,,,,,,,,
1781746200,hdr,43.4374773,-70.3493763,0.444,7.314,3.958,155.615,28.898,154.749,37.007,3.28,158,0.029296875,0.126953125,0.167,10.514,156.819,46.547,0.126953125,0.80078125,0.411,3.588,154.418,36.365
1781747100,hdr,43.4375292,-70.3494453,0.437,7.877,4.006,148.604,26.92,152.935,39.017,3.03,148,0.029296875,0.126953125,0.165,10.596,154.178,51.338,0.126953125,0.80078125,0.405,3.633,152.5,37.814
1781747400,embedded,43.43755,-70.3494667,0.44,7.32,4.0,152.947,28.921,153.572,42.167,2.8,165,,,,,,,,,,,,
