Epoch Time,Processing Source,f,varianceDensity
1781049600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.003483648;0.008592384;0.011446272;0.009857023999999999;0.010461184;0.010103808;0.011429888000000001;0.009586688;0.038565888;0.06926336;0.047574016000000004;0.029913088;0.027186176;0.022346752;0.01755648;0.015902720000000002;0.007523328;0.007462912;0.010225664;0.021590016;0.06589644800000001;0.067620864;0.089434112;0.130420736;0.13245337599999998;0.128198656;0.094635008;0.062542848;0.050988032;0.054289408000000004;0.061893632;0.04542464;0.043121664000000004;0.026093568000000004;0.02007552;0.019818495999999998;0.023272448;0.015550464;0.012278784;0.011585536;0.006987776;0.010469376;0.012184575999999999;0.007685120000000001;0.007538687999999999;0.008704;0.010359808;0.005426176;0.007479295999999999;0.006115328;0.006943744;0.005827584;0.002939904;0.002205696;0.0022886399999999998;0.001611776;0.003885056;0.004605952;0.00313856;0.003654656;0.002188288;0.002015232;0.002322432;0.002111488;0.002318336;0.003183616;0.003422208;0.002569216;0.001905664;0.001707008;0.0017479680000000001;0.001558528;0.00160256;0.0010250239999999998;0.0009256959999999999;0.001026048;0.001057792;0.000978944;0.001137664
1781050500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004845568000000001;0.011483136;0.01046016;0.003509248;0.0020879360000000003;0.010370048000000002;0.014876671999999999;0.016989184;0.04282572799999999;0.052169728000000005;0.049211392;0.036614144;0.045130752;0.036025343999999994;0.024748032;0.011667456;0.005131264;0.004028416;0.010994688;0.021609472;0.066291712;0.092376064;0.118526976;0.12124672;0.12456038400000001;0.09941504000000001;0.064555008;0.061790208;0.056184832000000004;0.040365056;0.049166336000000005;0.041168895999999996;0.026575872;0.028138496;0.0173312;0.010238975999999999;0.011865088;0.010996736;0.007417856;0.005423104000000001;0.011397119999999998;0.012175359999999998;0.007673856;0.006385664000000001;0.008543232;0.00810496;0.007133184;0.0038696959999999997;0.004660224;0.0072785919999999995;0.006816768;0.004272128000000001;0.0059115520000000005;0.009803776;0.007346175999999999;0.004137984000000001;0.002909184;0.00269312;0.0033218559999999998;0.004042752;0.003222528;0.001928192;0.002102272;0.002757632;0.002304;0.0015165439999999999;0.001615872;0.0013568;0.001702912;0.0021360640000000005;0.0015779840000000002;0.001580032;0.001028096;0.001220608;0.000887808;0.0009697280000000001;0.000769024;0.000505856;0.0009318400000000001
1781051400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.007422976;0.021116928;0.018121728;0.005278720000000001;0.007281664;0.005394432;0.013171712;0.019905536;0.04881305600000001;0.060380159999999995;0.033980416;0.025016319999999998;0.0331776;0.029807616;0.017948672;0.015778816;0.009935872;0.005966848;0.010235904;0.023846912;0.041034752;0.094057472;0.180694016;0.139606016;0.10141081599999999;0.048507904000000004;0.07357747199999999;0.04507545600000001;0.037315584000000006;0.033229824;0.031238143999999995;0.030236672;0.025218048;0.027024384000000002;0.024321024;0.01956352;0.02136576;0.008704;0.01255936;0.014843904;0.012517376;0.012286975999999998;0.007148544;0.005371903999999999;0.008016895999999999;0.006878207999999999;0.00679936;0.004061184;0.004994048000000001;0.005983232;0.004294656;0.005650432;0.005582848;0.00522752;0.006064128;0.005392384;0.004400128;0.0034795520000000003;0.002982912;0.002460672;0.002102272;0.001964032;0.002382848;0.001794048;0.002241536;0.00252416;0.0027351040000000004;0.001917952;0.0012994559999999998;0.001816576;0.001119232;0.0008212479999999999;0.00144896;0.0015892480000000001;0.001429504;0.00203776;0.0021780479999999997;0.001468416;0.001143808
1781052300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.010933248000000001;0.025534464;0.028342272;0.011215872;0.009479168;0.007126016;0.014267392;0.023604224;0.034313216;0.046725119999999995;0.0367872;0.043169792;0.037658624;0.03789209600000001;0.022600704000000003;0.012295168;0.00865792;0.009929728;0.014693376000000001;0.0224;0.053861375999999996;0.10245222400000001;0.10053632000000001;0.10807705599999999;0.099889152;0.069573632;0.078674944;0.07210393600000001;0.055004159999999996;0.03904;0.039618560000000004;0.019708928;0.02207232;0.023559168;0.02754048;0.020659199999999996;0.017458176000000002;0.0114688;0.01125376;0.010426368;0.009310207999999999;0.010057727999999998;0.011046912;0.008958976;0.010621952;0.0101376;0.006421504;0.00628224;0.006672384;0.005959679999999999;0.006087679999999999;0.003365888;0.003207168;0.004535295999999999;0.00468992;0.004518912;0.004150272;0.0031703039999999997;0.0022702079999999997;0.003549184;0.0018944;0.002835456;0.003209216;0.00339456;0.003390464;0.001504256;0.001461248;0.001558528;0.0017459199999999998;0.0015667199999999997;0.00158208;0.0018513919999999999;0.0011489279999999998;0.001572864;0.00202752;0.0015472639999999998;0.001726464;0.00268288;0.001833984
1781053200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.013324287999999998;0.012787712000000001;0.013888512;0.012223488;0.011563008;0.019202048000000003;0.015855616;0.012471296;0.030840832;0.058166272;0.0590848;0.031282176;0.022025216;0.024206336;0.019401728;0.018436096;0.009029632;0.0057088;0.007840768;0.0136192;0.035587072;0.058345472;0.087890944;0.11050495999999999;0.099974144;0.053996544;0.047092736;0.050189312;0.030104576;0.039415808;0.043796480000000006;0.031300608;0.050073599999999996;0.038156288000000003;0.016679936000000003;0.012992512;0.015280127999999999;0.012342272;0.006727680000000001;0.011070464;0.016762879999999997;0.011685888;0.008843264;0.011454464;0.009782272000000002;0.007283712;0.007224319999999999;0.007755776;0.0051619840000000005;0.005497856;0.00467968;0.005220352;0.005679103999999999;0.0050278400000000004;0.002496512;0.002589696;0.004054016;0.006206464000000001;0.004197376;0.002816;0.0027555839999999997;0.002515968;0.002236416;0.00285184;0.002501632;0.002468864;0.001742848;0.001670144;0.001234944;0.001446912;0.0015656959999999999;0.0023336960000000006;0.0021780479999999997;0.001944576;0.001900544;0.001600512;0.000897024;0.0006696959999999999;0.000770048
1781054100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.0053391359999999995;0.00972288;0.010704896;0.00756224;0.011344896;0.009276416;0.00630272;0.012018687999999998;0.025404416000000003;0.030826496;0.037819392;0.033710079999999996;0.022611968;0.015850496;0.021420032;0.016830464;0.008398848;0.005675008;0.01332224;0.02223104;0.025608192;0.04255334400000001;0.079417344;0.10688512;0.09049395199999999;0.109073408;0.055793664;0.066254848;0.0490496;0.041133056;0.026983424;0.026505216;0.023764992;0.029192192;0.034147328000000005;0.023972864;0.016975872;0.011327488000000002;0.013484032;0.01782272;0.011859968;0.00843776;0.0059740159999999995;0.005932032;0.008069119999999999;0.009924607999999998;0.008528896;0.007970816;0.0055080960000000005;0.0035942400000000003;0.0042885119999999995;0.003694592;0.004198400000000001;0.0029757440000000002;0.0035860479999999997;0.00351744;0.00280064;0.0025917439999999996;0.003080192;0.002956288;0.0038062079999999997;0.002390016;0.002234368;0.001524736;0.0022814719999999997;0.001652736;0.0012666880000000002;0.0014336;0.002056192;0.001388544;0.0018083840000000001;0.0016435199999999999;0.0013547519999999999;0.002151424;0.001393664;0.0012666880000000002;0.0014192640000000002;0.001137664;0.0011427840000000002
1781055000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004322304;0.007506944;0.01102848;0.00976384;0.011803648000000002;0.013863936000000002;0.011499520000000001;0.016134144;0.02766848;0.043583488000000004;0.037649408;0.029395968;0.029254656;0.030912512;0.025522176000000004;0.016784384;0.009560064;0.008994816000000001;0.00886272;0.009170944000000002;0.02986496;0.08608256;0.127995904;0.067050496;0.06683340800000001;0.076310528;0.03828224;0.032904192000000006;0.043251712;0.048743424;0.026780672;0.023212032;0.02281472;0.019510272000000002;0.01916416;0.020274175999999998;0.013506559999999999;0.014354431999999999;0.0109056;0.01021952;0.014483456;0.011489280000000001;0.008406015999999999;0.007617536;0.009140224;0.007294976000000001;0.006946816;0.007160832000000001;0.00626176;0.007211008;0.003848192;0.00351744;0.0037621760000000003;0.004598784000000001;0.003505152;0.0026787839999999996;0.0032276479999999996;0.004061184;0.003505152;0.003161088;0.002651136;0.0025374720000000003;0.002720768;0.002801664;0.003303424;0.002823168;0.001902592;0.001917952;0.001466368;0.002163712;0.002859008;0.002613248;0.002220032;0.0025118719999999996;0.003263488;0.002777088;0.0014919679999999998;0.001680384;0.001675264
1781055900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001824768;0.006853632;0.008880128;0.007799808;0.007090175999999999;0.005152768;0.009267200000000001;0.006034432;0.020303872;0.055818240000000005;0.058561536;0.029566976;0.017888255999999998;0.024740863999999998;0.028453888;0.022907904;0.015630335999999998;0.008359936;0.00685568;0.01278976;0.027537408;0.06342656;0.11557888000000001;0.15719424;0.16888217599999997;0.074797056;0.049101824;0.045758464;0.029301760000000003;0.044674048;0.04647424000000001;0.035857408;0.032232448;0.02546688;0.015396864000000001;0.019696639999999998;0.023724032000000003;0.01293824;0.014087167999999999;0.020568063999999997;0.018873344;0.010529792000000001;0.0072263679999999995;0.008312832000000001;0.007768064000000001;0.007375872;0.007732224;0.005843968;0.003483648;0.00564224;0.005355520000000001;0.005629952000000001;0.003356672;0.0043008000000000005;0.00461312;0.003731456;0.0033617919999999997;0.0032389119999999996;0.0025917439999999996;0.0030914560000000002;0.002277376;0.0030525440000000004;0.0036085759999999996;0.001906688;0.00162816;0.002688;0.0024064;0.001898496;0.0023347199999999998;0.003039232;0.001973248;0.002031616;0.002650112;0.002514944;0.002371584;0.001910784;0.0009205759999999999;0.0016916480000000002;0.001864704
1781056800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.001593344;0.0032296959999999998;0.005355520000000001;0.00484352;0.007768064000000001;0.011785216000000001;0.006585344;0.009773056;0.023877632;0.04163584;0.028411903999999998;0.020354048;0.019568639999999998;0.031911936;0.023768064;0.011111423999999998;0.006675455999999999;0.008382464;0.013309952;0.018152448;0.029462527999999998;0.08641945599999999;0.097557504;0.100660224;0.08528691199999999;0.066987008;0.095245312;0.077648896;0.085511168;0.07980851199999998;0.0516864;0.044481536;0.042568704;0.031939584;0.030487552;0.023402496;0.021633023999999997;0.024411136;0.016398336;0.011339776;0.017461248;0.008121344;0.00840192;0.00880128;0.008620032;0.007022592;0.006084608;0.006120448;0.005286912;0.004026368;0.002184192;0.0024883199999999996;0.003076096;0.0027811840000000003;0.003393536;0.005337087999999999;0.0040192;0.0024494079999999997;0.0029409279999999998;0.0034037760000000003;0.002619392;0.00274944;0.00225792;0.003521536;0.004491264;0.002527232;0.001681408;0.0020490240000000004;0.0022661120000000002;0.002813952;0.002076672;0.001840128;0.0017930239999999998;0.002110464;0.002158592;0.001929216;0.001890304;0.0013312;0.00088576
1781057700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.002125824;0.006583296;0.00644608;0.0028692479999999996;0.004440064;0.012371968;0.014662656000000001;0.022436864;0.031576064;0.031873024;0.042371072;0.04638515199999999;0.041718784;0.030373888;0.020950016000000002;0.017939456;0.015158272;0.008144895999999999;0.01017856;0.016848896000000002;0.048225279999999995;0.089183232;0.12498432;0.117752832;0.11362815999999999;0.09319731199999999;0.103530496;0.064206848;0.046788608;0.034044928;0.032654336;0.035001344000000004;0.048681984;0.030812159999999998;0.024928256000000003;0.031183871999999998;0.020015104;0.01114624;0.007543808;0.007812096;0.010721280000000001;0.010309632;0.008127487999999999;0.012672;0.008621055999999998;0.009293824000000001;0.008132608;0.004436992;0.00494592;0.004412416;0.005732352;0.005829632;0.005838848;0.004656128;0.005885951999999999;0.00503296;0.004269055999999999;0.0027269119999999997;0.002663424;0.002130944;0.003391488;0.00409088;0.003183616;0.004239359999999999;0.003813376;0.0045076479999999995;0.003848192;0.0040345599999999995;0.00363008;0.0028692479999999996;0.00369152;0.003416064;0.002251776;0.0020736;0.001488896;0.000881664;0.001061888;0.0009431040000000001;0.001166336
