Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1786838400,hdr,43.437679,-70.3491943,0.25,10.24,4.424,155.024,29.046,157.096,43.937,1.86,171,0.029296875,0.126953125,0.171,11.752,152.938,43.886,0.126953125,0.80078125,0.183,2.872,160.786,45.007
1786839300,hdr,43.4376965,-70.349159,0.228,10.24,3.973,149.978,35.852,157.332,42.914,1.69,160,0.029296875,0.126953125,0.14,11.134,153.906,48.745,0.126953125,0.80078125,0.18,2.86,160.521,41.793
1786839600,embedded,43.4377,-70.3491333,0.23,10.24,4.18,153.078,32.21,156.257,46.199,1.6,171,,,,,,,,,,,,
1786840200,hdr,43.4377242,-70.3491407,0.217,10.24,4.225,148.316,32.701,156.248,42.516,1.89,167,0.029296875,0.126953125,0.139,10.689,151.563,42.265,0.126953125,0.80078125,0.166,2.977,158.912,44.244
1786841100,hdr,43.4377673,-70.3491315,0.212,9.309,4.639,150.857,25.976,152.945,44.844,1.2,164,0.029296875,0.126953125,0.141,11.389,150.273,45.728,0.126953125,0.80078125,0.158,3.159,155.069,45.712
1786841400,embedded,43.4377833,-70.34915,0.22,9.3,4.54,153.208,27.76,154.243,45.722,1.6,177,,,,,,,,,,,,
1786842000,hdr,43.4377922,-70.3491453,0.208,8.533,4.546,153.796,26.44,156.081,42.815,1.41,166,0.029296875,0.126953125,0.137,11.025,158.114,46.108,0.126953125,0.80078125,0.156,3.126,154.831,43.566
1786842900,hdr,43.4377395,-70.3491562,0.207,10.24,4.765,148.294,31.971,153.461,43.417,1.34,159,0.029296875,0.126953125,0.14,11.477,149.922,44.089,0.126953125,0.80078125,0.153,3.207,157.03,43.709
1786843200,embedded,43.43775,-70.3491667,0.2,8.54,4.72,156.715,31.573,155.243,46.881,1.2,154,,,,,,,,,,,,
1786843800,hdr,43.4377865,-70.3492007,0.205,8.533,4.731,154.581,31.217,155.319,44.693,1.65,164,0.029296875,0.126953125,0.137,11.624,151.868,47.995,0.126953125,0.80078125,0.152,3.191,157.5,42.659
1786844700,hdr,43.437766,-70.3491647,0.209,12.799,5.266,156.839,32.411,155.038,47.624,1.14,150,0.029296875,0.126953125,0.15,12.575,157.768,46.248,0.126953125,0.80078125,0.145,3.243,153.011,48.666
1786845000,embedded,43.4377333,-70.3491833,0.21,12.8,5.02,151.211,36.262,154.898,49.044,1.6,148,,,,,,,,,,,,
1786845600,hdr,43.4376733,-70.3492272,0.215,11.378,5.333,156.49,37.558,158.55,50.255,1.54,155,0.029296875,0.126953125,0.153,12.332,158.736,51.855,0.126953125,0.80078125,0.15,3.347,158.979,50.903
1786846500,hdr,43.4377552,-70.3492855,0.204,10.24,4.956,156.839,39.447,160.351,46.101,1.12,177,0.029296875,0.126953125,0.137,11.741,153.922,51.346,0.126953125,0.80078125,0.151,3.366,163.743,43.426
1786846800,embedded,43.4377833,-70.3492667,0.2,11.38,5.0,156.858,38.347,159.738,51.168,1.2,171,,,,,,,,,,,,
1786847400,hdr,43.437809,-70.349244,0.186,11.378,5.261,164.72,38.388,159.15,45.431,0.93,176,0.029296875,0.126953125,0.132,11.268,157.683,42.305,0.126953125,0.80078125,0.132,3.436,158.712,48.508
