Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1783728000,hdr,43.4376753,-70.349322,0.471,9.309,5.709,150.83,27.416,149.054,40.072,1.13,151,0.029296875,0.126953125,0.268,10.025,154.008,42.483,0.126953125,0.80078125,0.387,4.732,145.789,39.641
1783728900,hdr,43.4376808,-70.349336,0.474,6.827,5.795,145.337,27.262,149.23,40.931,1.02,156,0.029296875,0.126953125,0.256,10.266,150.286,46.855,0.126953125,0.80078125,0.399,4.912,148.52,39.06
1783729200,embedded,43.4376667,-70.3493333,0.48,9.3,5.82,151.474,26.317,150.075,42.035,1.2,154,,,,,,,,,,,,
1783729800,hdr,43.4377135,-70.3493472,0.485,9.309,5.997,148.136,22.653,151.366,39.036,1.26,156,0.029296875,0.126953125,0.307,10.032,152.138,38.068,0.126953125,0.80078125,0.375,4.721,150.089,40.206
1783730700,hdr,43.437699,-70.349317,0.467,9.309,5.681,149.155,33.451,148.672,40.273,1.21,159,0.029296875,0.126953125,0.262,9.984,148.192,44.982,0.126953125,0.80078125,0.387,4.747,148.243,39.124
1783731000,embedded,43.4377167,-70.3493167,0.47,10.24,5.82,150.78,34.283,149.907,41.405,0.8,154,,,,,,,,,,,,
1783731600,hdr,43.43771,-70.3492915,0.424,9.309,5.87,156.419,36.484,151.39,41.343,0.93,151,0.029296875,0.126953125,0.248,10.503,156.275,43.807,0.126953125,0.80078125,0.344,4.777,148.619,40.022
1783732500,hdr,43.437704,-70.3492605,0.427,9.309,5.927,154.442,22.773,152.713,36.674,0.92,162,0.029296875,0.126953125,0.259,9.892,154.533,35.728,0.126953125,0.80078125,0.34,4.809,151.318,38.015
1783732800,embedded,43.4376833,-70.34925,0.43,9.3,5.88,154.964,29.383,151.845,40.014,1.2,154,,,,,,,,,,,,
1783733400,hdr,43.4376893,-70.3492253,0.464,8.533,6.13,152.998,28.008,148.723,35.782,0.95,159,0.029296875,0.126953125,0.274,10.086,154.031,37.846,0.126953125,0.80078125,0.375,5.072,145.927,34.401
1783734300,hdr,43.4376823,-70.3492172,0.401,9.309,5.762,161.342,31.827,152.331,37.528,1.0,164,0.029296875,0.126953125,0.22,10.108,161.205,39.62,0.126953125,0.80078125,0.335,4.859,148.615,37.494
1783734600,embedded,43.4376667,-70.3492,0.41,9.3,5.88,154.641,31.242,151.154,39.881,0.8,165,,,,,,,,,,,,
1783735200,hdr,43.4376745,-70.349211,0.43,9.309,5.995,160.999,32.431,151.675,36.015,0.87,139,0.029296875,0.126953125,0.263,9.797,159.218,38.137,0.126953125,0.80078125,0.34,4.87,147.16,35.598
1783736100,hdr,43.4376608,-70.349194,0.398,10.24,5.617,163.073,31.099,154.592,37.149,1.05,164,0.029296875,0.126953125,0.23,10.249,161.325,38.776,0.126953125,0.80078125,0.324,4.576,150.821,37.356
1783736400,embedded,43.4376667,-70.3492,0.42,9.3,5.8,164.026,35.661,154.219,39.162,0.8,165,,,,,,,,,,,,
1783737000,hdr,43.4376655,-70.3491943,0.387,9.309,5.4,161.636,38.834,149.703,39.944,1.15,150,0.029296875,0.126953125,0.205,9.91,158.941,44.56,0.126953125,0.80078125,0.328,4.59,146.184,38.693
