Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1771545600,hdr,43.4375983,-70.3493683,0.669,3.531,3.72,174.62,24.377,169.651,38.232,8.7,180,0.029296875,0.126953125,0.349,10.722,148.879,38.894,0.126953125,0.80078125,0.571,2.99,175.883,37.966
1771546500,hdr,43.4375778,-70.349356,0.663,9.309,3.994,150.068,27.544,170.38,37.698,6.22,183,0.029296875,0.126953125,0.381,10.478,153.028,36.383,0.126953125,0.80078125,0.542,3.058,177.97,37.789
1771546800,embedded,43.4375833,-70.3493667,0.68,10.24,3.86,153.728,30.891,166.264,42.528,7.2,177,,,,,,,,,,,,
1771547400,hdr,43.4375577,-70.3493543,0.661,11.378,4.027,148.607,32.322,169.132,37.745,6.97,181,0.029296875,0.126953125,0.385,10.761,152.232,37.967,0.126953125,0.80078125,0.537,3.048,176.615,38.599
1771548300,hdr,43.4375565,-70.3493667,0.658,11.378,4.397,154.597,25.86,167.411,36.61,5.93,184,0.029296875,0.126953125,0.428,10.77,155.523,31.127,0.126953125,0.80078125,0.5,3.067,175.543,39.76
1771548600,embedded,43.43755,-70.3493667,0.65,11.38,4.2,151.576,26.97,163.815,41.318,5.6,182,,,,,,,,,,,,
1771549200,hdr,43.4375685,-70.3493757,0.704,11.378,4.467,161.305,22.35,167.733,36.45,5.88,186,0.029296875,0.126953125,0.461,10.715,157.539,31.81,0.126953125,0.80078125,0.532,3.108,174.776,39.832
1771550100,hdr,43.4375698,-70.3493618,0.641,11.378,4.092,153.348,26.155,169.214,38.493,5.01,188,0.029296875,0.126953125,0.379,10.63,155.812,35.004,0.126953125,0.80078125,0.517,3.075,175.04,41.025
1771550400,embedded,43.43755,-70.3493667,0.66,11.38,4.26,158.886,26.532,164.253,41.446,5.2,182,,,,,,,,,,,,
1771551000,hdr,43.4375802,-70.3493918,0.682,11.378,4.291,157.017,29.157,167.93,38.183,5.81,170,0.029296875,0.126953125,0.417,10.893,155.268,33.785,0.126953125,0.80078125,0.54,3.152,174.277,40.851
