Epoch Time,Processing Source,f,varianceDensity
1780099200,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006134784;0.01010176;0.012918783999999999;0.014979072;0.01907712;0.01732608;0.035854336;0.10786816;0.18771763200000002;0.15956275199999997;0.14950912;0.14464102399999998;0.0859904;0.065956864;0.050229248;0.038445056000000005;0.032093184000000004;0.033190911999999996;0.039953408;0.061089792000000004;0.110201856;0.165784576;0.197743616;0.295134208;0.486744064;0.46292479999999997;0.282273792;0.189789184;0.140435456;0.09760255999999999;0.06598860799999999;0.058902527999999996;0.073332736;0.089289728;0.088448;0.071959552;0.050172928;0.037911552;0.039970816;0.045837312;0.034748416;0.037937151999999995;0.039117824;0.025224192;0.022128639999999998;0.024245248;0.031797248;0.028131328;0.029079551999999998;0.020448256;0.010430464;0.010139648;0.013789184000000001;0.008625152;0.009742335999999999;0.010631168000000002;0.006206464000000001;0.008410111999999999;0.010871807999999998;0.006796287999999999;0.0058347519999999995;0.009012224000000001;0.007795712;0.005888;0.0047216639999999995;0.0038717440000000003;0.0050749440000000005;0.005480448000000001;0.005156864;0.005634048;0.004489216;0.005444607999999999;0.006391808;0.003515392;0.00296448;0.0027566080000000002;0.002356224;0.002635776;0.0032133120000000003
1780100100,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.027068415999999998;0.04242022399999999;0.024075264;0.02345984;0.03304448;0.032196607999999995;0.077384704;0.176504832;0.19343974399999997;0.15712256;0.216378368;0.16133017600000002;0.08410112;0.051687423999999996;0.03218944;0.026013696;0.029257728;0.037228544;0.057439232;0.075008;0.14309376000000001;0.28769894399999996;0.327660544;0.409279488;0.39664128;0.212785152;0.153422848;0.209657856;0.250186752;0.132084736;0.08668672;0.09816166400000001;0.123538432;0.06276608;0.048709631999999996;0.06464716799999999;0.089586688;0.058677248;0.027045888000000004;0.030357503999999997;0.020471808;0.027531264;0.031494144;0.036884480000000004;0.019072;0.01412096;0.023085056;0.015158272;0.016155647999999998;0.017383424;0.015924224;0.013789184000000001;0.00835072;0.011248639999999999;0.010547200000000001;0.009008127999999999;0.007422976;0.00609792;0.013559808000000001;0.011921408;0.0066682880000000005;0.008446975999999998;0.008380416000000002;0.004326399999999999;0.003359744;0.0022231040000000005;0.002620416;0.0047104;0.006319104;0.003724288;0.002203648;0.002697216;0.003048448;0.0017090559999999998;0.0015892480000000001;0.003667968;0.0036311040000000004;0.00237568;0.001687552
1780101000,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.011569152;0.017524736;0.02161664;0.01614848;0.011457536;0.019513344000000002;0.059008;0.100432896;0.183409664;0.23274188799999998;0.18423091199999997;0.075662336;0.07174553600000001;0.057481216;0.040363008;0.031054848;0.027032575999999996;0.02205696;0.045041663999999995;0.10779648;0.205555712;0.48669491200000004;0.751266816;0.724967424;0.450762752;0.269356032;0.24877465599999998;0.229919744;0.14207283199999998;0.107864064;0.124510208;0.072631296;0.073208832;0.10466304;0.087283712;0.036624383999999996;0.04605952;0.042682368;0.040790016000000005;0.037689344;0.029926400000000002;0.034212864;0.035608576;0.03602944;0.018538495999999998;0.02153984;0.01552896;0.032544767999999995;0.031628288;0.014144512000000001;0.01101824;0.018904064;0.017314816;0.010528768;0.009192448;0.01277952;0.0102912;0.0072806400000000005;0.008564736000000002;0.009616384;0.009014272;0.00643584;0.004811776;0.005901312;0.00656896;0.007783424;0.005535744;0.005942272;0.008974336;0.005649408000000001;0.003349504;0.0034406400000000005;0.00370176;0.002571264;0.0023941119999999995;0.0028917760000000004;0.0029337599999999997;0.002655232;0.002138112
1780101900,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.01020928;0.025397248;0.021656576;0.015721472;0.020728832000000003;0.016188416;0.039625728000000006;0.107492352;0.14460825600000002;0.15041433599999998;0.154474496;0.110797824;0.080894976;0.07116902399999998;0.04255232;0.029117439999999998;0.029633536;0.057244671999999996;0.126775296;0.26063052800000003;0.300080128;0.35855155200000005;0.6189762560000001;0.868498432;0.5971660799999999;0.224259072;0.184926208;0.102839296;0.147421184;0.18581708800000002;0.163508224;0.117927936;0.104788992;0.083057664;0.06537011200000001;0.055262208;0.06834380799999999;0.074246144;0.05419008;0.05591552;0.04204032;0.035977216;0.028253184;0.039912447999999996;0.034805760000000005;0.026469376;0.012125184;0.016149504000000002;0.023109632;0.016946176;0.020694016;0.015113216;0.015558655999999999;0.014527488;0.014912512;0.015289344;0.010671103999999999;0.007184384;0.011204608;0.011474944;0.008905728;0.005278720000000001;0.005011456;0.00630272;0.0069027839999999995;0.008034304;0.006386688;0.006689791999999999;0.006209536;0.0042035200000000005;0.0041216000000000004;0.00279552;0.002448384;0.004152319999999999;0.0035481600000000003;0.002799616;0.00323072;0.0031324160000000003;0.003432448
1780102800,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.006207488;0.024890368;0.03400908799999999;0.021118975999999998;0.019360768;0.030647296;0.06588825599999999;0.134222848;0.114106368;0.12167065599999999;0.138456064;0.11177574400000001;0.08557568;0.04068352;0.029787136;0.034885632;0.04481945600000001;0.077674496;0.10515763200000001;0.177401856;0.489905152;0.727419904;0.6536785919999999;0.511700992;0.46837248;0.29230694399999996;0.24310784;0.17062912;0.145583104;0.13189222399999997;0.119476224;0.10646016;0.116631552;0.081614848;0.050488319999999996;0.065220608;0.068603904;0.047665152;0.047986688;0.057949184;0.046360576;0.033492992;0.030705663999999997;0.019388416000000002;0.024445951999999996;0.027649024;0.025779200000000002;0.025938944;0.022971392;0.022509568000000004;0.020590592;0.018340864000000002;0.020779008;0.015289344;0.01463808;0.008036352;0.009027583999999998;0.013471743999999999;0.013524991999999998;0.010617856;0.0094464;0.007252992;0.0054558720000000005;0.0038256640000000003;0.003997696;0.006593536;0.0060682240000000005;0.0057026559999999995;0.007269376;0.006150144000000001;0.006263808;0.0035471359999999998;0.002316288;0.002705408;0.00254464;0.002279424;0.002238464;0.0031815679999999996;0.0024709120000000005
1780103700,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.009018368;0.020391936000000003;0.020773887999999997;0.020271103999999998;0.020987903999999998;0.01327104;0.032033792;0.083852288;0.132084736;0.180841472;0.12081561600000001;0.11171532799999999;0.102784;0.06525952;0.03015168;0.03292057599999999;0.047853568;0.083904512;0.26438246400000004;0.507981824;0.551072768;0.613458944;0.463005696;0.434226176;0.51266048;0.357001216;0.301147136;0.2525952;0.11446988799999999;0.077668352;0.071952384;0.07908659199999998;0.088968192;0.120994816;0.078268416;0.049417216;0.042734591999999995;0.052990976;0.05255168;0.055060479999999995;0.063512576;0.035638272;0.024554496;0.025243648;0.022597632000000003;0.031793152;0.030845952000000003;0.018872319999999998;0.02509312;0.0243968;0.018829312;0.016543744;0.011249664;0.009875456;0.011009024;0.01054208;0.005876736;0.006482943999999999;0.006823936;0.0058839040000000006;0.005666816;0.005182464000000001;0.005763072;0.005442560000000001;0.005710848;0.008523776;0.009298944000000002;0.008143872;0.004550656;0.0035481600000000003;0.004633600000000001;0.0035645440000000002;0.003980288;0.0026490879999999995;0.002936832;0.002802688;0.0020500479999999996;0.0023296;0.002407424
1780104600,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.014137344000000001;0.024641536;0.03272704;0.027918336;0.022097919999999997;0.020029440000000003;0.037750784;0.07944396799999999;0.125981696;0.165218304;0.15983104;0.12702924799999998;0.085690368;0.06834176;0.062615552;0.065964032;0.093954048;0.22489088000000002;0.343296;0.575619072;0.50214912;0.500637696;0.5581752320000001;0.322333696;0.300065792;0.206148608;0.207823872;0.263775232;0.14190080000000002;0.113481728;0.16098303999999997;0.141646848;0.11000524799999999;0.092080128;0.07840256;0.08750489600000001;0.06505472;0.050482176;0.039760896000000004;0.043966464;0.03566387199999999;0.040866816;0.050697216;0.043896832000000004;0.047192064;0.031098880000000002;0.012167167999999999;0.017873919999999998;0.022327296000000003;0.019689472;0.01885696;0.012694528;0.012422144;0.007217151999999999;0.009818111999999999;0.012114943999999999;0.010011648;0.009859072;0.0058941440000000005;0.0061409279999999995;0.010213376;0.008493055999999999;0.009484287999999999;0.011711487999999999;0.007764992;0.006194175999999999;0.005308416;0.003422208;0.003968;0.004187135999999999;0.0035850240000000005;0.0030228480000000003;0.003209216;0.0026695679999999998;0.0020500479999999996;0.0025610240000000003;0.002966528;0.002300928;0.0023459839999999997
1780105500,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.008851456;0.011663360000000001;0.0070092800000000005;0.019903488;0.028064768;0.022134784;0.052665343999999996;0.113047552;0.16569139200000002;0.207832064;0.21688934399999998;0.11407155199999999;0.10079539200000001;0.06162944;0.051719168;0.08074444800000001;0.10858803199999999;0.209257472;0.40696832;0.47391232;0.6439127039999999;0.777846784;0.440723456;0.285648896;0.16894873600000002;0.19990220800000003;0.181557248;0.167579648;0.14953472;0.11690803200000001;0.094585856;0.079849472;0.10909184000000001;0.12748595199999999;0.1352192;0.09681612800000002;0.068358144;0.07260672;0.051903488000000005;0.034032639999999996;0.035812352;0.029753343999999998;0.033179648;0.040042496;0.032177152;0.03221504;0.027834368;0.030426112;0.032008192000000005;0.021419008000000003;0.020553728;0.020487168;0.020983808;0.013279232;0.007460863999999999;0.011336704;0.010382336;0.008931328;0.009810944;0.007600127999999999;0.0071424;0.00835584;0.006268928;0.005604352;0.007010304;0.0052418560000000005;0.005098496;0.004590591999999999;0.005664768;0.005516288;0.003960832;0.00302592;0.00239616;0.002299904;0.005142528;0.0031744;0.0022015999999999997;0.0027883520000000005;0.002553856
1780106400,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.00600064;0.014104575999999999;0.023701504;0.021004288;0.02630656;0.029913088;0.035721216;0.07955660799999999;0.115953664;0.12035686400000001;0.19177472;0.16382566399999998;0.08452096;0.080510976;0.09585459199999999;0.11698790399999999;0.214859776;0.239212544;0.38676070399999996;0.997236736;1.2512931840000001;0.7252316160000001;0.44749004800000003;0.32121446400000003;0.279222272;0.289560576;0.342112256;0.34976767999999997;0.281870336;0.18522112000000002;0.10333184;0.10586111999999999;0.12010905599999999;0.082509824;0.063168512;0.082139136;0.08184012800000001;0.070658048;0.055181311999999996;0.07344332799999999;0.044179456;0.03649536;0.039426048000000005;0.044734464;0.038084608;0.026587136;0.02653184;0.021633023999999997;0.025044992000000002;0.022310911999999995;0.020103168;0.014088192;0.012705792;0.012709887999999999;0.016156672;0.014237696;0.009521152;0.007598080000000001;0.008589312;0.00750592;0.0080896;0.006719488;0.004294656;0.003786752;0.005584896;0.007059456;0.004325376000000001;0.004775936;0.00467968;0.0043827200000000005;0.0037949439999999997;0.002484224;0.0035471359999999998;0.003325952;0.001820672;0.001865728;0.0019660800000000003;0.0018718720000000001;0.0018698239999999997
1780107300,hdr,0.0293;0.03906;0.04883;0.05859;0.06836;0.07813;0.08789;0.09766;0.10742;0.11719;0.12695;0.13672;0.14648;0.15625;0.16602;0.17578;0.18555;0.19531;0.20508;0.21484;0.22461;0.23438;0.24414;0.25391;0.26367;0.27344;0.2832;0.29297;0.30273;0.3125;0.32227;0.33203;0.3418;0.35156;0.36133;0.37109;0.38086;0.39063;0.40039;0.41016;0.41992;0.42969;0.43945;0.44922;0.45898;0.46875;0.47852;0.48828;0.49805;0.50781;0.51758;0.52734;0.53711;0.54688;0.55664;0.56641;0.57617;0.58594;0.5957;0.60547;0.61523;0.625;0.63477;0.64453;0.6543;0.66406;0.67383;0.68359;0.69336;0.70313;0.71289;0.72266;0.73242;0.74219;0.75195;0.76172;0.77148;0.78125;0.79102,0.004984832000000001;0.010391552000000002;0.019410944;0.014112768;0.02127872;0.027512831999999997;0.060257279999999996;0.10358784;0.110763008;0.14706278399999997;0.13150515200000001;0.102037504;0.068744192;0.056544255999999994;0.092111872;0.092684288;0.135504896;0.40092057600000003;0.5058396159999999;0.932903936;0.8883179520000001;0.51068416;0.36958208000000004;0.343319552;0.308954112;0.232905728;0.213245952;0.190364672;0.152164352;0.150986752;0.107389952;0.088784896;0.11122176;0.131613696;0.077769728;0.06994432;0.075527168;0.061092864000000004;0.06493183999999999;0.04550963200000001;0.051437567999999996;0.038832127999999994;0.030960640000000005;0.03967488;0.024367104000000004;0.021896192;0.033475583999999996;0.023023616;0.02389504;0.020681728;0.011548672000000001;0.007898112;0.010590208;0.009350144;0.010284031999999999;0.009772032;0.009479168;0.011067392;0.008463360000000001;0.006672384;0.0055531520000000004;0.0046766080000000005;0.00670208;0.007421952;0.006654976;0.00443392;0.004033536;0.00690176;0.005276672;0.003918848;0.0054210560000000005;0.005472255999999999;0.004465664;0.004884479999999999;0.004411392;0.0017489920000000002;0.001716224;0.0025651199999999997;0.00326144
