Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1777766400,hdr,43.4373908,-70.3494533,0.775,9.309,6.056,143.639,23.077,144.218,34.438,2.96,137,0.029296875,0.126953125,0.586,9.785,144.959,29.188,0.126953125,0.80078125,0.507,4.01,143.264,41.937
1777767300,hdr,43.4373873,-70.3494895,0.741,9.309,5.697,156.649,28.074,153.223,38.682,3.2,141,0.029296875,0.126953125,0.536,9.764,156.137,33.207,0.126953125,0.80078125,0.512,3.912,148.899,45.476
1777767600,embedded,43.4373833,-70.3494833,0.76,9.3,5.96,148.351,27.712,148.229,37.544,2.8,148,,,,,,,,,,,,
1777768200,hdr,43.4373967,-70.3495475,0.814,8.533,6.065,152.23,29.062,147.541,36.221,3.12,147,0.029296875,0.126953125,0.588,9.799,148.985,33.801,0.126953125,0.80078125,0.563,4.287,145.872,39.043
1777769100,hdr,43.4373862,-70.349566,0.857,9.309,6.12,144.14,30.524,146.341,35.925,3.25,140,0.029296875,0.126953125,0.638,9.643,147.351,33.344,0.126953125,0.80078125,0.572,4.207,145.123,40.41
1777769400,embedded,43.4373667,-70.34955,0.83,8.54,6.06,149.92,29.234,147.084,37.788,3.2,142,,,,,,,,,,,,
1777770000,hdr,43.437381,-70.3495428,0.802,9.309,5.932,146.434,29.385,146.108,38.768,3.22,147,0.029296875,0.126953125,0.575,9.944,145.262,37.25,0.126953125,0.80078125,0.559,4.157,146.363,41.621
1777770900,hdr,43.4373947,-70.3495815,0.794,8.533,5.69,135.107,29.061,140.968,37.737,3.3,135,0.029296875,0.126953125,0.543,9.957,139.793,35.891,0.126953125,0.80078125,0.579,4.136,141.144,40.165
1777771200,embedded,43.4373833,-70.3495833,0.8,9.3,5.74,146.2,31.331,143.93,38.83,3.2,142,,,,,,,,,,,,
1777771800,hdr,43.4373997,-70.3496013,0.841,8.533,5.96,151.861,26.42,151.801,35.503,3.09,143,0.029296875,0.126953125,0.579,9.743,153.811,34.118,0.126953125,0.80078125,0.609,4.411,150.534,37.268
1777772700,hdr,43.4374078,-70.3496442,0.854,8.533,5.578,153.769,26.536,149.963,37.268,4.46,148,0.029296875,0.126953125,0.55,10.002,150.166,35.296,0.126953125,0.80078125,0.654,4.249,150.875,40.502
1777773000,embedded,43.4374,-70.34965,0.85,8.54,5.7,153.037,27.861,151.685,38.621,4.0,148,,,,,,,,,,,,
1777773600,hdr,43.4374292,-70.3496712,0.82,8.533,5.614,152.74,28.368,148.498,39.12,3.56,146,0.029296875,0.126953125,0.537,9.896,149.759,40.251,0.126953125,0.80078125,0.62,4.239,147.515,39.59
1777774500,hdr,43.4374555,-70.3496927,0.767,10.24,5.488,148.157,32.069,144.446,41.048,3.63,143,0.029296875,0.126953125,0.481,10.785,145.982,40.315,0.126953125,0.80078125,0.597,4.16,143.131,41.576
1777774800,embedded,43.43745,-70.3496833,0.82,10.24,5.54,144.615,31.121,146.52,41.262,4.0,148,,,,,,,,,,,,
1777775400,hdr,43.4374545,-70.3496848,0.827,9.309,5.575,154.451,32.849,148.526,38.823,4.29,150,0.029296875,0.126953125,0.494,10.668,147.729,40.069,0.126953125,0.80078125,0.662,4.403,148.774,38.867
1777776300,hdr,43.4375013,-70.349685,0.897,9.309,5.663,146.352,33.255,150.195,38.179,3.8,151,0.029296875,0.126953125,0.546,10.004,150.563,42.754,0.126953125,0.80078125,0.712,4.511,150.289,36.785
1777776600,embedded,43.4374833,-70.3496833,0.86,9.3,5.56,150.401,35.371,148.646,41.45,3.6,148,,,,,,,,,,,,
1777777200,hdr,43.4374743,-70.34968,0.884,4.876,5.477,159.063,26.567,152.619,38.415,4.71,159,0.029296875,0.126953125,0.465,10.331,151.963,45.318,0.126953125,0.80078125,0.751,4.64,152.022,36.555
