Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1776988800,hdr,43.4373882,-70.349385,0.469,9.309,4.878,147.831,36.516,145.835,53.25,2.42,110,0.029296875,0.126953125,0.276,10.919,149.8,48.911,0.126953125,0.80078125,0.379,3.773,141.883,55.615
1776989700,hdr,43.4373837,-70.3493737,0.498,10.24,4.968,151.313,31.846,145.245,48.529,1.98,120,0.029296875,0.126953125,0.27,10.576,149.737,43.932,0.126953125,0.80078125,0.418,4.066,141.097,51.458
1776990000,embedded,43.4373667,-70.3493667,0.48,10.24,4.98,150.509,34.181,145.943,51.663,2.0,114,,,,,,,,,,,,
1776990600,hdr,43.4373915,-70.3493555,0.477,9.309,4.808,140.567,35.307,146.892,51.41,1.92,111,0.029296875,0.126953125,0.263,10.242,146.138,43.436,0.126953125,0.80078125,0.398,3.905,143.649,55.892
1776991500,hdr,43.4373785,-70.3494012,0.499,9.309,5.116,158.564,30.331,153.804,47.992,2.36,118,0.029296875,0.126953125,0.314,10.049,155.355,38.174,0.126953125,0.80078125,0.387,3.864,148.839,54.963
1776991800,embedded,43.4373833,-70.3493833,0.49,9.3,4.94,152.83,33.56,149.567,50.237,2.0,120,,,,,,,,,,,,
1776992400,hdr,43.437389,-70.3493875,0.476,9.309,4.77,156.209,32.319,148.527,48.092,2.65,127,0.029296875,0.126953125,0.254,10.368,150.673,43.747,0.126953125,0.80078125,0.402,3.923,145.677,51.044
1776993300,hdr,43.4373947,-70.3493815,0.447,9.309,5.134,150.547,29.771,148.921,45.077,2.09,126,0.029296875,0.126953125,0.289,10.538,150.358,38.51,0.126953125,0.80078125,0.341,3.756,147.341,49.942
1776993600,embedded,43.4373833,-70.3494,0.45,9.3,4.96,151.352,32.199,148.482,47.372,2.0,125,,,,,,,,,,,,
1776994200,hdr,43.4373915,-70.3494143,0.46,10.24,5.149,154.083,26.913,146.283,41.576,1.98,127,0.029296875,0.126953125,0.28,10.819,151.153,38.804,0.126953125,0.80078125,0.364,3.934,143.556,43.465
1776995100,hdr,43.437404,-70.3494377,0.429,9.309,5.242,156.615,23.676,148.614,39.72,1.5,135,0.029296875,0.126953125,0.264,10.191,155.337,38.137,0.126953125,0.80078125,0.338,4.047,144.401,41.581
1776995400,embedded,43.4373833,-70.3494333,0.45,9.3,5.18,152.08,27.209,148.722,41.768,1.6,125,,,,,,,,,,,,
1776996000,hdr,43.4373898,-70.349515,0.432,8.533,5.201,153.121,28.391,147.424,38.585,1.33,133,0.029296875,0.126953125,0.263,10.566,150.526,39.318,0.126953125,0.80078125,0.342,3.997,146.176,39.294
1776996900,hdr,43.437378,-70.3494945,0.451,10.24,5.368,153.989,23.006,148.678,38.09,1.71,125,0.029296875,0.126953125,0.295,10.613,155.335,37.346,0.126953125,0.80078125,0.342,3.925,144.628,40.115
1776997200,embedded,43.4373833,-70.34945,0.43,10.24,5.18,153.966,26.214,149.487,42.576,1.6,131,,,,,,,,,,,,
1776997800,hdr,43.4374075,-70.3494363,0.465,8.533,5.311,147.813,31.367,145.1,38.691,1.91,133,0.029296875,0.126953125,0.278,10.361,149.184,42.467,0.126953125,0.80078125,0.373,4.182,144.268,37.962
1776998700,hdr,43.4374468,-70.3493947,0.466,9.309,5.473,153.636,26.26,146.631,39.326,1.41,118,0.029296875,0.126953125,0.308,10.916,152.294,39.4,0.126953125,0.80078125,0.349,3.94,143.372,38.357
1776999000,embedded,43.4374667,-70.3493833,0.46,9.3,5.4,147.07,28.151,147.151,41.407,1.6,125,,,,,,,,,,,,
1776999600,hdr,43.4374783,-70.3493773,0.431,7.877,5.22,149.184,30.311,142.85,39.51,1.76,123,0.029296875,0.126953125,0.262,10.737,147.34,40.014,0.126953125,0.80078125,0.342,4.008,142.021,38.671
1777000500,hdr,43.4374627,-70.3493957,0.416,10.24,5.101,148.126,23.028,144.356,35.104,1.64,128,0.029296875,0.126953125,0.257,10.154,151.736,31.34,0.126953125,0.80078125,0.326,3.896,140.244,37.931
1777000800,embedded,43.4374667,-70.3493833,0.42,8.54,5.18,151.285,25.974,145.491,38.163,1.6,125,,,,,,,,,,,,
1777001400,hdr,43.4374575,-70.3494,0.421,7.877,4.96,143.144,28.733,141.753,37.315,1.57,128,0.029296875,0.126953125,0.236,10.469,151.798,37.015,0.126953125,0.80078125,0.349,3.997,138.306,37.329
1777002300,hdr,43.4374658,-70.3493787,0.417,7.877,5.187,143.498,25.045,139.976,37.695,1.67,126,0.029296875,0.126953125,0.241,10.737,148.895,38.181,0.126953125,0.80078125,0.341,4.124,137.014,37.077
1777002600,embedded,43.4374667,-70.3493667,0.43,7.88,5.2,147.048,27.576,144.978,38.868,1.2,120,,,,,,,,,,,,
1777003200,hdr,43.4375017,-70.349372,0.455,8.533,5.595,153.022,24.783,143.896,35.585,1.19,123,0.029296875,0.126953125,0.29,10.223,152.928,33.902,0.126953125,0.80078125,0.351,4.272,138.973,35.514
1777004100,hdr,43.4374645,-70.3493737,0.436,7.877,5.424,147.578,27.001,142.804,36.606,1.53,114,0.029296875,0.126953125,0.273,10.176,151.494,32.382,0.126953125,0.80078125,0.34,4.172,138.0,38.673
1777004400,embedded,43.4374667,-70.3493667,0.44,7.88,5.38,149.295,26.851,146.01,38.169,1.2,125,,,,,,,,,,,,
1777005000,hdr,43.4374202,-70.3493722,0.428,9.309,5.289,147.917,28.775,141.193,39.914,1.49,112,0.029296875,0.126953125,0.273,10.472,148.641,37.743,0.126953125,0.80078125,0.329,3.947,137.851,41.475
1777005900,hdr,43.4374217,-70.3493627,0.438,7.877,5.493,147.94,27.903,144.996,40.753,1.36,121,0.029296875,0.126953125,0.258,10.63,157.635,40.948,0.126953125,0.80078125,0.354,4.371,138.666,39.651
1777006200,embedded,43.4374167,-70.34935,0.44,8.54,5.48,161.357,31.374,147.19,42.614,1.2,125,,,,,,,,,,,,
1777006800,hdr,43.4374187,-70.3493662,0.455,7.877,5.622,147.306,22.083,144.641,39.978,1.03,122,0.029296875,0.126953125,0.267,10.143,155.041,42.448,0.126953125,0.80078125,0.369,4.559,140.931,39.536
1777007700,hdr,43.4374315,-70.3493413,0.471,8.533,5.737,158.691,30.208,148.514,41.797,1.45,116,0.029296875,0.126953125,0.303,10.086,158.033,40.025,0.126953125,0.80078125,0.361,4.396,141.939,42.864
1777008000,embedded,43.4374333,-70.3493333,0.46,7.88,5.66,150.397,27.769,149.841,44.059,1.2,125,,,,,,,,,,,,
1777008600,hdr,43.4374603,-70.3493363,0.441,7.314,5.48,159.192,30.942,147.926,44.39,1.09,117,0.029296875,0.126953125,0.24,10.815,149.233,45.969,0.126953125,0.80078125,0.37,4.54,147.939,43.964
1777009500,hdr,43.4374573,-70.3493472,0.436,8.533,5.46,159.51,30.593,149.534,43.108,1.22,110,0.029296875,0.126953125,0.253,10.283,159.246,43.508,0.126953125,0.80078125,0.355,4.408,145.745,43.74
1777009800,embedded,43.43745,-70.3493333,0.44,7.32,5.44,157.013,36.373,149.149,45.935,1.2,120,,,,,,,,,,,,
1777010400,hdr,43.4374482,-70.3493482,0.46,8.533,5.442,161.005,34.675,146.932,45.441,1.13,112,0.029296875,0.126953125,0.268,10.565,154.838,45.048,0.126953125,0.80078125,0.374,4.36,143.847,45.695
1777011300,hdr,43.4374313,-70.3493547,0.443,7.877,5.486,163.997,36.026,150.164,45.739,1.57,117,0.029296875,0.126953125,0.24,10.465,154.081,47.296,0.126953125,0.80078125,0.372,4.581,149.408,45.408
1777011600,embedded,43.4374333,-70.3493333,0.46,7.88,5.54,162.549,36.948,150.161,46.828,1.2,114,,,,,,,,,,,,
1777012200,hdr,43.4374367,-70.3493455,0.464,7.877,5.72,153.072,36.246,146.923,45.899,1.08,104,0.029296875,0.126953125,0.27,10.729,153.436,47.929,0.126953125,0.80078125,0.377,4.613,143.938,45.493
1777013100,hdr,43.4374317,-70.3493693,0.48,9.309,5.824,155.62,28.997,150.506,43.691,1.15,104,0.029296875,0.126953125,0.297,10.064,155.733,39.592,0.126953125,0.80078125,0.377,4.618,147.085,47.289
1777013400,embedded,43.4374,-70.3493667,0.47,9.3,5.78,154.26,34.442,150.831,46.979,0.8,120,,,,,,,,,,,,
1777014000,hdr,43.437401,-70.3494107,0.444,7.314,5.642,161.471,36.376,149.386,48.747,1.08,116,0.029296875,0.126953125,0.263,10.402,155.81,49.387,0.126953125,0.80078125,0.357,4.519,147.654,48.722
1777014900,hdr,43.4373982,-70.3494202,0.448,9.309,5.943,153.653,38.087,144.141,45.196,0.98,111,0.029296875,0.126953125,0.288,10.461,149.263,43.77,0.126953125,0.80078125,0.343,4.553,141.708,46.506
1777015200,embedded,43.4373833,-70.3494167,0.45,7.32,5.9,153.281,35.028,149.125,47.837,0.8,108,,,,,,,,,,,,
1777015800,hdr,43.4373932,-70.3494538,0.443,10.24,5.941,153.671,34.659,148.98,45.874,1.06,106,0.029296875,0.126953125,0.273,10.521,157.816,45.06,0.126953125,0.80078125,0.35,4.698,144.312,46.843
1777016700,hdr,43.4373962,-70.349443,0.41,10.24,5.844,153.081,36.836,145.63,45.66,1.12,102,0.029296875,0.126953125,0.248,10.575,152.392,44.547,0.126953125,0.80078125,0.327,4.65,143.682,46.322
1777017000,embedded,43.4374,-70.3494333,0.41,7.32,5.82,157.23,35.717,149.613,47.984,0.8,102,,,,,,,,,,,,
1777017600,hdr,43.4374043,-70.3494395,0.44,9.309,6.008,166.756,31.639,150.105,44.702,0.91,123,0.029296875,0.126953125,0.269,10.086,163.38,45.23,0.126953125,0.80078125,0.348,4.841,142.585,44.892
