Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1774137600,hdr,43.4373492,-70.3494057,0.423,8.533,6.617,147.95,30.812,147.935,38.824,0.53,216,0.029296875,0.126953125,0.28,9.909,147.268,38.954,0.126953125,0.80078125,0.317,5.249,148.114,39.732
1774138500,hdr,43.4373525,-70.3494117,0.475,8.533,6.798,153.287,29.087,146.761,36.814,0.76,187,0.029296875,0.126953125,0.321,9.589,148.399,40.198,0.126953125,0.80078125,0.35,5.459,145.529,38.025
1774138800,embedded,43.43735,-70.3494,0.44,8.54,6.68,148.991,32.354,147.174,41.514,0.8,211,,,,,,,,,,,,
1774139400,hdr,43.4373463,-70.3494205,0.46,8.533,6.737,143.959,29.742,147.945,39.408,0.71,228,0.029296875,0.126953125,0.323,9.685,148.674,40.472,0.126953125,0.80078125,0.328,5.207,147.487,40.587
1774140300,hdr,43.4373525,-70.3494215,0.482,8.533,6.689,140.718,30.44,146.383,37.792,0.64,188,0.029296875,0.126953125,0.304,9.729,144.235,37.523,0.126953125,0.80078125,0.374,5.546,147.979,38.628
1774140600,embedded,43.4373333,-70.3494167,0.49,8.54,6.78,142.821,29.368,147.624,38.983,0.4,222,,,,,,,,,,,,
1774141200,hdr,43.4373432,-70.349438,0.534,7.877,6.826,150.953,24.134,151.408,34.286,0.65,150,0.029296875,0.126953125,0.351,9.631,154.048,34.478,0.126953125,0.80078125,0.402,5.584,149.309,36.289
1774142100,hdr,43.4373507,-70.3494648,0.545,7.877,6.839,143.04,26.206,147.452,36.772,0.81,143,0.029296875,0.126953125,0.337,9.56,151.001,38.614,0.126953125,0.80078125,0.428,5.814,145.304,36.61
1774142400,embedded,43.4373333,-70.3494333,0.54,8.54,6.84,145.459,28.556,148.519,37.956,0.8,142,,,,,,,,,,,,
1774143000,hdr,43.4373558,-70.3494572,0.457,8.533,6.495,138.389,33.989,149.88,42.775,0.71,254,0.029296875,0.126953125,0.289,9.952,149.108,42.268,0.126953125,0.80078125,0.354,5.276,150.118,43.22
1774143900,hdr,43.4373605,-70.3494602,0.532,8.533,6.633,147.46,29.04,153.462,37.964,0.88,195,0.029296875,0.126953125,0.359,9.493,149.22,33.418,0.126953125,0.80078125,0.393,5.301,156.303,42.829
1774144200,embedded,43.43735,-70.34945,0.51,8.54,6.62,145.088,29.856,152.193,40.84,0.8,200,,,,,,,,,,,,
1774144800,hdr,43.4373622,-70.3494545,0.547,8.533,6.858,147.05,33.826,150.594,40.648,0.84,128,0.029296875,0.126953125,0.357,9.671,151.417,39.554,0.126953125,0.80078125,0.413,5.634,149.77,41.822
1774145700,hdr,43.4373602,-70.3494863,0.538,7.877,6.565,161.811,34.924,156.806,43.736,0.83,114,0.029296875,0.126953125,0.31,9.664,153.223,46.199,0.126953125,0.80078125,0.439,5.66,158.507,42.831
1774146000,embedded,43.43735,-70.3494833,0.53,7.88,6.62,158.421,36.714,154.393,43.959,0.8,114,,,,,,,,,,,,
1774146600,hdr,43.4373582,-70.3494975,0.566,7.877,6.645,159.728,28.502,151.684,38.142,1.46,129,0.029296875,0.126953125,0.346,9.664,151.611,36.885,0.126953125,0.80078125,0.447,5.599,152.101,38.631
1774147500,hdr,43.437367,-70.3495193,0.538,6.827,6.194,147.273,34.157,151.704,45.38,1.7,108,0.029296875,0.126953125,0.3,10.165,153.465,45.741,0.126953125,0.80078125,0.447,5.269,151.12,45.332
1774147800,embedded,43.43735,-70.3495167,0.56,7.88,6.36,153.746,35.838,149.935,43.175,1.2,108,,,,,,,,,,,,
1774148400,hdr,43.4374495,-70.3496317,0.548,7.877,6.17,141.406,26.968,147.369,42.385,1.47,128,0.029296875,0.126953125,0.31,9.884,144.068,39.905,0.126953125,0.80078125,0.452,5.246,148.974,42.694
1774149300,hdr,43.4374363,-70.3496275,0.535,9.309,6.542,159.907,35.134,150.181,43.031,1.52,108,0.029296875,0.126953125,0.34,10.035,155.927,39.646,0.126953125,0.80078125,0.412,5.286,146.127,44.967
1774149600,embedded,43.4374333,-70.3496333,0.55,9.3,6.46,153.555,33.22,150.705,42.477,1.6,102,,,,,,,,,,,,
1774150200,hdr,43.4374523,-70.349648,0.555,8.533,6.665,153.693,36.535,152.94,44.326,1.47,101,0.029296875,0.126953125,0.368,9.874,157.858,45.365,0.126953125,0.80078125,0.416,5.315,149.128,43.231
1774151100,hdr,43.4374538,-70.3496515,0.589,7.877,6.569,145.845,33.046,150.866,43.713,1.05,227,0.029296875,0.126953125,0.373,10.053,148.499,39.884,0.126953125,0.80078125,0.456,5.334,151.79,45.227
1774151400,embedded,43.43745,-70.34965,0.56,9.3,6.48,146.946,37.885,150.536,44.998,1.2,97,,,,,,,,,,,,
1774152000,hdr,43.437464,-70.349647,0.529,9.309,6.459,152.241,32.603,149.89,43.65,1.05,90,0.029296875,0.126953125,0.328,9.888,151.314,42.913,0.126953125,0.80078125,0.415,5.305,148.498,43.331
1774152900,hdr,43.4374662,-70.3496487,0.518,8.533,6.438,148.744,32.991,146.954,41.139,1.06,86,0.029296875,0.126953125,0.319,9.959,150.422,39.812,0.126953125,0.80078125,0.408,5.296,145.7,41.017
1774153200,embedded,43.4374667,-70.34965,0.54,9.3,6.56,153.228,31.762,149.43,41.925,0.8,97,,,,,,,,,,,,
1774153800,hdr,43.4374635,-70.3496242,0.499,7.314,6.559,146.475,27.689,147.448,45.724,0.82,120,0.029296875,0.126953125,0.3,10.227,153.302,51.831,0.126953125,0.80078125,0.399,5.453,145.282,42.029
1774154700,hdr,43.4374898,-70.3496125,0.524,9.309,6.603,152.747,35.94,151.834,44.235,1.02,40,0.029296875,0.126953125,0.347,10.505,152.281,43.266,0.126953125,0.80078125,0.393,5.115,152.828,44.49
1774155000,embedded,43.43745,-70.3496,0.5,9.3,6.44,156.686,39.43,151.083,46.465,0.8,97,,,,,,,,,,,,
1774155600,hdr,43.4374758,-70.3495798,0.494,6.4,6.227,155.396,34.76,148.287,48.558,1.27,99,0.029296875,0.126953125,0.286,10.891,151.534,49.752,0.126953125,0.80078125,0.402,5.122,147.674,47.117
1774156500,hdr,43.4374625,-70.3495023,0.502,9.309,6.432,157.489,39.869,147.663,46.737,0.98,84,0.029296875,0.126953125,0.319,10.7,154.606,49.365,0.126953125,0.80078125,0.388,5.07,144.208,44.116
1774156800,embedded,43.43745,-70.3495,0.5,6.4,6.24,154.104,34.026,150.097,50.232,1.2,91,,,,,,,,,,,,
1774157400,hdr,43.4374707,-70.3494747,0.506,8.533,6.56,150.434,32.857,143.515,45.576,1.21,94,0.029296875,0.126953125,0.339,10.307,152.062,46.001,0.126953125,0.80078125,0.375,5.057,137.512,44.95
1774158300,hdr,43.4374543,-70.3494423,0.5,9.309,6.247,157.914,40.349,147.34,44.747,1.32,94,0.029296875,0.126953125,0.307,10.022,162.251,47.457,0.126953125,0.80078125,0.394,5.085,140.485,42.223
1774158600,embedded,43.4374333,-70.3494167,0.49,9.3,6.32,152.893,37.556,146.749,46.398,1.2,97,,,,,,,,,,,,
1774159200,hdr,43.4374592,-70.349427,0.484,9.309,6.373,149.311,35.152,144.327,45.422,1.43,99,0.029296875,0.126953125,0.318,10.203,152.213,43.874,0.126953125,0.80078125,0.365,4.961,139.311,46.072
1774160100,hdr,43.437464,-70.3493978,0.451,9.309,6.229,138.663,35.715,142.107,46.886,1.0,85,0.029296875,0.126953125,0.298,10.694,145.688,47.978,0.126953125,0.80078125,0.338,4.708,141.701,45.708
1774160400,embedded,43.4374333,-70.34935,0.47,9.3,6.38,142.264,34.893,145.422,46.909,1.2,97,,,,,,,,,,,,
1774161000,hdr,43.4374372,-70.3493432,0.468,9.309,6.353,147.335,36.122,148.027,49.416,1.62,105,0.029296875,0.126953125,0.327,10.571,150.693,46.011,0.126953125,0.80078125,0.335,4.597,146.19,53.387
1774161900,hdr,43.4374458,-70.3493352,0.419,9.309,5.88,153.377,37.441,148.562,49.964,1.2,98,0.029296875,0.126953125,0.256,10.715,154.812,48.386,0.126953125,0.80078125,0.331,4.631,144.173,51.955
1774162200,embedded,43.4374333,-70.3493333,0.43,9.3,6.06,155.065,37.684,151.056,51.896,1.2,97,,,,,,,,,,,,
1774162800,hdr,43.4374412,-70.349323,0.428,9.309,6.071,159.746,31.559,151.263,49.121,1.18,110,0.029296875,0.126953125,0.281,10.312,157.129,47.97,0.126953125,0.80078125,0.323,4.627,146.659,51.427
1774163700,hdr,43.437444,-70.3493242,0.42,9.309,6.056,161.023,39.055,151.647,48.893,0.99,103,0.029296875,0.126953125,0.275,10.273,158.411,49.7,0.126953125,0.80078125,0.317,4.628,146.143,51.153
1774164000,embedded,43.4374333,-70.3493333,0.42,9.3,5.98,158.487,36.746,151.883,51.415,0.8,102,,,,,,,,,,,,
1774164600,hdr,43.4374293,-70.3493353,0.492,9.309,6.299,159.562,29.108,151.766,44.003,1.61,99,0.029296875,0.126953125,0.347,10.05,154.761,40.849,0.126953125,0.80078125,0.35,4.61,147.696,50.984
1774165500,hdr,43.4374338,-70.34933,0.47,9.309,6.294,157.604,28.594,152.894,43.345,1.31,103,0.029296875,0.126953125,0.338,10.007,156.403,39.589,0.126953125,0.80078125,0.326,4.498,148.745,50.26
1774165800,embedded,43.4374167,-70.3493333,0.49,9.3,6.34,158.152,27.14,153.291,44.518,1.2,102,,,,,,,,,,,,
1774166400,hdr,43.4374217,-70.3493333,0.42,9.309,6.0,165.772,40.602,158.743,48.591,1.5,112,0.029296875,0.126953125,0.276,9.843,165.667,47.466,0.126953125,0.80078125,0.317,4.63,152.23,51.78
1774167300,hdr,43.4374467,-70.3493218,0.398,9.309,5.999,151.668,39.624,153.047,47.756,0.94,100,0.029296875,0.126953125,0.248,10.472,153.537,46.741,0.126953125,0.80078125,0.311,4.718,152.872,50.198
1774167600,embedded,43.4374333,-70.3493333,0.42,9.3,6.2,160.421,39.826,154.826,48.07,0.8,114,,,,,,,,,,,,
1774168200,hdr,43.4374577,-70.349323,0.431,9.309,6.466,164.719,29.974,156.34,41.284,0.79,111,0.029296875,0.126953125,0.299,10.013,161.279,39.322,0.126953125,0.80078125,0.311,4.873,150.386,44.604
1774169100,hdr,43.4374642,-70.3493338,0.386,9.309,6.261,162.463,43.473,150.796,46.246,0.67,120,0.029296875,0.126953125,0.266,10.564,158.561,46.036,0.126953125,0.80078125,0.28,4.58,145.653,45.78
1774169400,embedded,43.43745,-70.3493333,0.39,9.3,6.26,160.955,40.114,153.734,46.597,0.8,120,,,,,,,,,,,,
1774170000,hdr,43.4374737,-70.3493608,0.403,9.309,6.45,154.19,32.366,148.955,36.812,0.7,151,0.029296875,0.126953125,0.255,10.115,151.95,39.415,0.126953125,0.80078125,0.313,5.199,147.64,36.868
1774170900,hdr,43.4374695,-70.3493538,0.369,9.309,6.651,160.802,41.529,154.084,40.239,0.48,148,0.029296875,0.126953125,0.258,10.525,158.174,38.405,0.126953125,0.80078125,0.263,4.903,150.409,42.616
1774171200,embedded,43.43745,-70.34935,0.38,9.3,6.68,158.688,35.608,153.668,40.394,0.4,125,,,,,,,,,,,,
1774171800,hdr,43.4374563,-70.3493578,0.336,9.309,6.41,151.812,26.665,153.942,40.329,0.38,148,0.029296875,0.126953125,0.237,10.033,157.983,38.286,0.126953125,0.80078125,0.238,4.729,149.647,43.397
1774172700,hdr,43.437468,-70.3493567,0.354,9.309,6.777,151.322,31.787,149.321,37.108,0.34,145,0.029296875,0.126953125,0.258,9.822,152.116,37.249,0.126953125,0.80078125,0.241,4.998,146.327,39.153
1774173000,embedded,43.43745,-70.34935,0.35,9.3,6.72,151.467,29.7,151.953,39.62,0.4,177,,,,,,,,,,,,
1774173600,hdr,43.4374767,-70.3493437,0.35,9.309,6.74,153.449,28.294,148.883,35.574,0.33,158,0.029296875,0.126953125,0.25,10.102,152.268,32.793,0.126953125,0.80078125,0.245,5.011,145.08,38.796
1774174500,hdr,43.4374452,-70.3493637,0.352,9.309,6.818,156.941,22.978,151.925,32.201,0.31,141,0.029296875,0.126953125,0.259,9.597,153.887,29.803,0.126953125,0.80078125,0.238,5.083,149.168,36.104
1774174800,embedded,43.4374667,-70.34935,0.35,9.3,6.74,156.328,25.518,151.12,35.171,0.4,160,,,,,,,,,,,,
1774175400,hdr,43.4374675,-70.3493482,0.355,9.309,6.938,157.362,26.643,153.18,32.162,0.35,142,0.029296875,0.126953125,0.279,9.418,154.13,30.229,0.126953125,0.80078125,0.22,4.871,150.92,37.078
1774176300,hdr,43.4375223,-70.3493817,0.341,8.533,6.903,151.909,28.561,151.964,34.958,0.41,164,0.029296875,0.126953125,0.258,9.975,154.761,35.525,0.126953125,0.80078125,0.222,4.876,148.63,37.074
1774176600,embedded,43.4375167,-70.3493667,0.34,8.54,6.8,152.92,28.521,151.919,36.84,0.4,154,,,,,,,,,,,,
1774177200,hdr,43.4375205,-70.349397,0.339,8.533,5.912,144.707,28.186,147.681,41.483,0.62,135,0.029296875,0.126953125,0.246,10.183,150.99,42.082,0.126953125,0.80078125,0.233,4.033,144.765,41.996
1774178100,hdr,43.4375328,-70.349384,0.34,8.533,3.917,142.614,27.826,146.951,44.954,2.22,137,0.029296875,0.126953125,0.209,9.93,147.159,43.977,0.126953125,0.80078125,0.269,2.865,148.0,47.132
1774178400,embedded,43.43755,-70.3493833,0.35,8.54,4.5,144.001,28.673,147.673,45.573,1.6,142,,,,,,,,,,,,
1774179000,hdr,43.437565,-70.3494478,0.395,9.309,4.17,139.06,24.249,144.52,42.664,4.96,154,0.029296875,0.126953125,0.259,10.084,142.519,42.315,0.126953125,0.80078125,0.298,2.886,146.174,46.298
1774179900,hdr,43.437608,-70.349563,0.439,8.533,4.12,148.983,22.965,150.313,45.705,5.79,157,0.029296875,0.126953125,0.283,10.709,148.433,47.687,0.126953125,0.80078125,0.335,2.861,150.686,45.458
1774180200,embedded,43.4376,-70.3495667,0.43,8.54,4.12,149.568,22.837,148.846,47.548,4.4,154,,,,,,,,,,,,
1774180800,hdr,43.4376045,-70.3495718,0.441,8.533,3.721,150.243,29.363,152.898,45.246,6.82,159,0.029296875,0.126953125,0.249,10.501,148.954,48.559,0.126953125,0.80078125,0.364,2.86,152.989,45.034
1774181700,hdr,43.4376232,-70.3495703,0.519,7.877,3.502,151.013,24.337,158.13,43.278,9.3,168,0.029296875,0.126953125,0.264,10.396,152.897,46.305,0.126953125,0.80078125,0.447,2.842,157.87,44.2
1774182000,embedded,43.4376,-70.3495667,0.5,7.88,3.54,150.677,26.848,154.571,48.638,7.2,165,,,,,,,,,,,,
1774182600,hdr,43.4375913,-70.3496165,0.57,8.533,3.708,155.119,24.378,159.28,40.883,8.18,168,0.029296875,0.126953125,0.317,9.822,151.908,42.397,0.126953125,0.80078125,0.473,2.9,160.285,43.091
1774183500,hdr,43.4375902,-70.3496208,0.573,9.309,3.547,148.34,29.241,157.351,40.975,7.73,164,0.029296875,0.126953125,0.28,10.475,148.483,49.524,0.126953125,0.80078125,0.5,2.938,158.254,40.544
1774183800,embedded,43.4375833,-70.3496167,0.57,8.54,3.64,151.17,26.131,155.023,45.959,8.0,165,,,,,,,,,,,,
1774184400,hdr,43.4375962,-70.3496258,0.556,8.533,3.903,151.326,26.028,157.069,41.818,6.3,165,0.029296875,0.126953125,0.305,10.691,149.06,44.851,0.126953125,0.80078125,0.464,3.061,158.822,41.405
1774185300,hdr,43.4376013,-70.3496673,0.594,3.012,3.522,159.388,28.93,156.552,39.629,9.54,159,0.029296875,0.126953125,0.259,10.132,155.464,45.986,0.126953125,0.80078125,0.534,3.052,155.351,39.989
1774185600,embedded,43.4375833,-70.3496333,0.59,7.88,3.66,148.099,24.046,154.949,44.758,8.0,160,,,,,,,,,,,,
